id,id_encounter,id_item,flags_2,unk_1,flags_1,id_parent
31512,1655,137308,255,0,255,1655
31513,1655,137306,255,0,255,1655
31514,1655,134500,255,0,255,1655
31515,1655,137305,255,0,255,1655
31516,1655,134452,255,0,255,1655
31517,1655,121280,255,0,255,1655
31518,1655,121299,255,0,255,1655
31519,1655,121319,255,0,255,1655
31520,1655,134531,255,0,255,1655
31521,1655,137307,255,0,255,1655
31533,1657,137317,255,0,255,1657
31534,1657,137321,255,0,255,1657
31535,1657,137319,255,0,255,1657
31536,1657,137320,255,0,255,1657
31537,1657,137316,255,0,255,1657
31538,1657,137314,255,0,255,1657
31539,1657,121276,255,0,255,1657
31540,1657,134537,255,0,255,1657
31541,1657,121316,255,0,255,1657
31542,1657,134405,255,0,255,1657
31543,1657,121293,255,0,255,1657
31544,1657,134448,255,0,255,1657
31546,1657,137322,255,0,255,1657
31547,1657,134504,255,0,255,1657
31548,1657,121326,255,0,255,1657
31549,1657,137315,255,0,255,1657
31550,1657,134462,255,0,255,1657
31581,1512,133645,255,0,255,1512
31582,1512,137324,255,0,255,1512
31583,1512,133771,255,0,255,1512
31584,1512,137327,255,0,255,1512
31585,1512,133611,255,0,255,1512
31586,1512,137325,255,0,255,1512
31587,1512,134211,255,0,255,1512
31588,1512,134197,255,0,255,1512
31589,1512,134183,255,0,255,1512
31590,1512,133768,255,0,255,1512
31591,1512,133632,255,0,255,1512
31592,1512,134218,255,0,255,1512
31594,1663,137329,255,0,255,1663
31595,1663,133684,255,0,255,1663
31597,1663,137333,255,0,255,1663
31598,1663,137332,255,0,255,1663
31599,1663,137334,255,0,255,1663
31600,1663,133608,255,0,255,1663
31601,1663,133636,255,0,255,1663
31603,1663,133683,255,0,255,1663
31606,1663,133769,255,0,255,1663
31607,1663,137331,255,0,255,1663
31608,1663,133618,255,0,255,1663
31609,1663,133770,255,0,255,1663
31610,1663,133634,255,0,255,1663
31624,1665,137347,255,0,255,1665
31625,1665,134443,255,0,255,1665
31626,1665,134177,255,0,255,1665
31627,1665,137341,255,0,255,1665
31628,1665,137346,255,0,255,1665
31629,1665,134164,255,0,255,1665
31630,1665,137344,255,0,255,1665
31631,1665,137354,255,0,255,1665
31632,1665,137342,255,0,255,1665
31633,1665,134530,255,0,255,1665
31634,1665,134152,255,0,255,1665
31635,1673,134408,255,0,255,1673
31636,1673,137349,255,0,255,1673
31637,1673,137351,255,0,255,1673
31638,1673,134511,255,0,255,1673
31639,1673,137350,255,0,255,1673
31640,1673,137348,255,0,255,1673
31641,1673,134458,255,0,255,1673
31642,1673,134524,255,0,255,1673
31643,1673,134416,255,0,255,1673
31644,1687,134171,255,0,255,1687
31645,1687,134455,255,0,255,1687
31646,1687,137353,255,0,255,1687
31649,1687,137358,255,0,255,1687
31650,1687,134470,255,0,255,1687
31651,1687,137355,255,0,255,1687
31652,1687,134420,255,0,255,1687
31653,1687,137359,255,0,255,1687
31654,1687,134495,255,0,255,1687
31655,1687,137352,255,0,255,1687
31656,1687,134517,255,0,255,1687
31657,1687,134474,255,0,255,1687
31658,1687,137357,255,0,255,1687
31659,1687,134154,255,0,255,1687
31661,1480,137361,255,0,255,1480
31662,1480,134240,255,0,255,1480
31663,1480,134484,255,0,255,1480
31664,1480,134261,255,0,255,1480
31665,1480,134441,255,0,255,1480
31666,1480,137360,255,0,255,1480
31667,1480,134223,255,0,255,1480
31668,1480,137362,255,0,255,1480
31669,1480,137363,255,0,255,1480
31670,1480,134251,255,0,255,1480
31671,1480,134492,255,0,255,1480
31684,1491,134406,255,0,255,1491
31685,1491,134539,255,0,255,1491
31686,1491,134428,255,0,255,1491
31687,1491,137369,255,0,255,1491
31688,1491,137368,255,0,255,1491
31689,1491,134456,255,0,255,1491
31690,1491,137370,255,0,255,1491
31691,1491,137371,255,0,255,1491
31692,1491,134514,255,0,255,1491
31704,1492,134255,255,0,255,1492
31705,1492,137379,255,0,255,1492
31706,1492,134259,255,0,255,1492
31707,1492,137378,255,0,255,1492
31708,1492,134497,255,0,255,1492
31709,1492,137381,255,0,255,1492
31710,1492,134532,255,0,255,1492
31711,1492,134512,255,0,255,1492
31712,1492,134459,255,0,255,1492
31713,1492,134417,255,0,255,1492
31714,1492,134478,255,0,255,1492
31715,1492,134237,255,0,255,1492
31716,1492,137380,255,0,255,1492
31717,1492,134225,255,0,255,1492
31729,1498,137402,255,0,255,1498
31730,1498,134488,255,0,255,1498
31731,1498,134522,255,0,255,1498
31732,1498,134463,255,0,255,1498
31733,1498,137400,255,0,255,1498
31734,1498,134402,255,0,255,1498
31735,1498,134424,255,0,255,1498
31736,1498,137403,255,0,255,1498
31737,1498,134453,255,0,255,1498
31738,1499,137404,255,0,255,1499
31739,1499,134373,255,0,255,1499
31740,1499,134396,255,0,255,1499
31741,1499,134449,255,0,255,1499
31742,1499,137406,255,0,255,1499
31743,1499,134533,255,0,255,1499
31744,1499,137405,255,0,255,1499
31745,1499,137408,255,0,255,1499
31746,1499,134359,255,0,255,1499
31747,1499,134509,255,0,255,1499
31748,1499,134387,255,0,255,1499
31749,1499,137407,255,0,255,1499
31750,1500,134472,255,0,255,1500
31751,1500,137411,255,0,255,1500
31752,1500,137412,255,0,255,1500
31753,1500,134540,255,0,255,1500
31754,1500,137409,255,0,255,1500
31755,1500,133766,255,0,255,1500
31756,1500,134410,255,0,255,1500
31757,1500,137410,255,0,255,1500
31758,1500,134435,255,0,255,1500
31759,1501,137421,255,0,255,1501
31760,1501,134297,255,0,255,1501
31761,1501,134304,255,0,255,1501
31762,1501,134267,255,0,255,1501
31763,1501,137420,255,0,255,1501
31764,1501,137418,255,0,255,1501
31765,1501,134518,255,0,255,1501
31766,1501,137416,255,0,255,1501
31767,1501,137415,255,0,255,1501
31768,1501,134444,255,0,255,1501
31769,1501,134413,255,0,255,1501
31770,1501,137419,255,0,255,1501
31771,1501,134286,255,0,255,1501
31772,1501,137413,255,0,255,1501
31773,1501,137417,255,0,255,1501
31774,1501,134475,255,0,255,1501
31775,1696,137424,255,0,255,1696
31776,1696,137429,255,0,255,1696
31777,1696,137425,255,0,255,1696
31778,1696,137430,255,0,255,1696
31780,1696,134485,255,0,255,1696
31781,1696,137427,255,0,255,1696
31782,1696,137463,255,0,255,1696
31783,1696,134489,255,0,255,1696
31784,1696,134506,255,0,255,1696
31785,1696,137428,255,0,255,1696
31786,1686,134425,255,0,255,1686
31787,1686,137433,255,0,255,1686
31788,1686,134498,255,0,255,1686
31789,1686,137464,255,0,255,1686
31790,1686,137431,255,0,255,1686
31791,1686,134439,255,0,255,1686
31792,1686,134479,255,0,255,1686
31793,1686,137432,255,0,255,1686
31794,1693,137435,255,0,255,1693
31795,1693,137437,255,0,255,1693
31796,1693,137439,255,0,255,1693
31797,1693,134454,255,0,255,1693
31798,1693,134414,255,0,255,1693
31799,1693,137436,255,0,255,1693
31800,1693,137479,255,0,255,1693
31801,1693,137438,255,0,255,1693
31802,1693,137434,255,0,255,1693
31803,1693,137465,255,0,255,1693
31804,1693,134468,255,0,255,1693
31805,1694,134493,255,0,255,1694
31806,1694,137468,255,0,255,1694
31807,1694,134523,255,0,255,1694
31808,1694,137440,255,0,255,1694
31809,1694,134445,255,0,255,1694
31811,1694,137466,255,0,255,1694
31812,1694,134411,255,0,255,1694
31813,1694,134476,255,0,255,1694
31814,1688,134450,255,0,255,1688
31815,1688,137442,255,0,255,1688
31816,1688,137441,255,0,255,1688
31817,1688,134430,255,0,255,1688
31818,1688,137470,255,0,255,1688
31819,1688,134534,255,0,255,1688
31820,1688,134502,255,0,255,1688
31821,1688,137445,255,0,255,1688
31822,1688,137446,255,0,255,1688
31823,1688,137469,255,0,255,1688
31824,1688,137443,255,0,255,1688
31825,1688,137444,255,0,255,1688
31826,1697,134541,255,0,255,1697
31827,1697,134527,255,0,255,1697
31828,1697,137448,255,0,255,1697
31829,1697,137451,255,0,255,1697
31830,1697,137473,255,0,255,1697
31831,1697,137450,255,0,255,1697
31832,1697,134390,255,0,255,1697
31833,1697,134393,255,0,255,1697
31834,1697,137449,255,0,255,1697
31835,1697,134482,255,0,255,1697
31836,1697,134357,255,0,255,1697
31837,1697,134436,255,0,255,1697
31839,1697,134371,255,0,255,1697
31840,1697,137447,255,0,255,1697
31841,1697,134521,255,0,255,1697
31842,1697,137474,255,0,255,1697
31843,1697,137452,255,0,255,1697
31844,1711,137455,255,0,255,1711
31845,1711,134466,255,0,255,1711
31846,1711,137456,255,0,255,1711
31847,1711,134360,255,0,255,1711
31849,1711,137457,255,0,255,1711
31850,1711,134368,255,0,255,1711
31851,1711,137476,255,0,255,1711
31852,1711,137459,255,0,255,1711
31853,1711,137453,255,0,255,1711
31854,1711,134446,255,0,255,1711
31855,1711,137472,255,0,255,1711
31856,1711,134389,255,0,255,1711
31857,1711,134395,255,0,255,1711
31858,1711,137454,255,0,255,1711
31859,1711,134407,255,0,255,1711
31860,1711,137458,255,0,255,1711
31861,1711,134515,255,0,255,1711
31871,1718,137484,255,0,255,1718
31872,1718,134280,255,0,255,1718
31873,1718,134308,255,0,255,1718
31874,1718,137480,255,0,255,1718
31875,1718,134480,255,0,255,1718
31876,1718,137482,255,0,255,1718
31877,1718,134415,255,0,255,1718
31878,1718,137490,255,0,255,1718
31879,1718,134268,255,0,255,1718
31880,1718,137483,255,0,255,1718
31881,1718,134296,255,0,255,1718
31882,1719,137491,255,0,255,1719
31883,1719,134460,255,0,255,1719
31884,1719,134385,255,0,255,1719
31885,1719,137492,255,0,255,1719
31886,1719,134360,255,0,255,1719
31887,1719,137485,255,0,255,1719
31888,1719,134374,255,0,255,1719
31889,1719,134392,255,0,255,1719
31890,1719,134473,255,0,255,1719
31891,1719,134503,255,0,255,1719
31892,1719,134529,255,0,255,1719
31893,1719,137488,255,0,255,1719
31912,1467,134369,255,0,255,1467
31913,1467,134362,255,0,255,1467
31914,1467,137524,255,0,255,1467
31915,1467,137542,255,0,255,1467
31916,1467,137509,255,0,255,1467
31917,1467,137537,255,0,255,1467
31918,1467,137517,255,0,255,1467
31919,1467,134390,255,0,255,1467
31920,1467,134398,255,0,255,1467
31921,1467,137532,255,0,255,1467
31922,1467,137502,255,0,255,1467
31923,1695,137525,255,0,255,1695
31924,1695,137538,255,0,255,1695
31925,1695,137511,255,0,255,1695
31926,1695,137503,255,0,255,1695
31927,1695,137518,255,0,255,1695
31928,1695,137544,255,0,255,1695
31929,1695,137530,255,0,255,1695
31930,1695,137543,255,0,255,1695
31931,1468,137526,255,0,255,1468
31932,1468,137520,255,0,255,1468
31933,1468,137505,255,0,255,1468
31934,1468,137539,255,0,255,1468
31935,1468,137504,255,0,255,1468
31936,1468,137510,255,0,255,1468
31937,1468,137523,255,0,255,1468
31938,1468,137546,255,0,255,1468
31939,1468,137512,255,0,255,1468
31940,1468,137535,255,0,255,1468
31941,1468,137545,255,0,255,1468
31942,1468,137519,255,0,255,1468
31943,1469,137516,255,0,255,1469
31944,1469,137506,255,0,255,1469
31945,1469,137527,255,0,255,1469
31946,1469,137540,255,0,255,1469
31947,1469,137547,255,0,255,1469
31948,1469,137513,255,0,255,1469
31949,1469,137533,255,0,255,1469
31950,1469,137536,255,0,255,1469
31951,1470,137507,255,0,255,1470
31952,1470,134386,255,0,255,1470
31953,1470,137514,255,0,255,1470
31954,1470,137550,255,0,255,1470
31955,1470,137529,255,0,255,1470
31956,1470,137549,255,0,255,1470
31957,1470,134392,255,0,255,1470
31958,1470,137508,255,0,255,1470
31960,1470,137515,255,0,255,1470
31961,1470,134356,255,0,255,1470
31962,1470,134371,255,0,255,1470
31963,1470,137528,255,0,255,1470
31964,1470,137548,255,0,255,1470
31965,1470,137521,255,0,255,1470
31966,1470,137541,255,0,255,1470
31967,1470,137522,255,0,255,1470
31968,1470,137531,255,0,255,1470
32006,1764,28751,255,0,255,1764
32007,1764,28746,255,0,255,1764
32008,1764,28750,255,0,255,1764
32009,1764,28752,255,0,255,1764
32010,1764,28755,255,0,255,1764
32011,1764,28756,255,0,255,1764
32012,1764,28748,255,0,255,1764
32013,1764,28753,255,0,255,1764
32014,1764,28749,255,0,255,1764
32015,1764,28747,255,0,255,1764
32016,1764,28745,255,0,255,1764
32017,1764,28754,255,0,255,1764
32027,1203,115562,255,2,0,1203
32028,1203,115583,255,2,0,1203
32029,1203,115549,255,2,0,1203
32030,1203,115555,255,2,0,1203
32031,1203,115541,255,2,0,1203
32032,1203,115585,255,2,0,1203
32033,1203,115567,255,2,0,1203
32034,1203,115571,255,2,0,1203
32035,1203,115552,255,2,0,1203
32036,1203,115538,255,2,0,1203
32037,1203,115578,255,2,0,1203
32038,1162,115545,255,2,0,1162
32039,1162,115568,255,2,0,1162
32040,1162,115553,255,2,0,1162
32041,1162,115542,255,2,0,1162
32042,1162,115579,255,2,0,1162
32043,1162,115563,255,2,0,1162
32044,1162,115539,255,2,0,1162
32045,1162,115584,255,2,0,1162
32046,1162,115572,255,2,0,1162
32047,1162,115556,255,2,0,1162
32048,1162,115586,255,2,0,1162
32049,1123,115566,255,2,0,1123
32050,1123,115577,255,2,0,1123
32051,1123,115560,255,2,0,1123
32052,1123,115540,255,2,0,1123
32053,1123,115548,255,2,0,1123
32054,1123,115582,255,2,0,1123
32055,1123,115558,255,2,0,1123
32056,1123,115550,255,2,0,1123
32057,1123,115570,255,2,0,1123
32058,1123,115537,255,2,0,1123
32059,1123,115588,255,2,0,1123
32060,1147,115544,255,2,0,1147
32061,1147,115589,255,2,0,1147
32062,1147,115551,255,2,0,1147
32063,1147,115547,255,2,0,1147
32064,1147,115581,255,2,0,1147
32065,1147,115576,255,2,0,1147
32066,1147,115574,255,2,0,1147
32067,1147,115559,255,2,0,1147
32068,1147,115536,255,2,0,1147
32069,1147,115561,255,2,0,1147
32070,1147,115565,255,2,0,1147
32071,1154,115557,255,2,0,1154
32072,1154,115554,255,2,0,1154
32073,1154,115535,255,2,0,1154
32074,1154,115575,255,2,0,1154
32075,1154,115580,255,2,0,1154
32076,1154,115546,255,2,0,1154
32077,1154,115543,255,2,0,1154
32078,1154,115569,255,2,0,1154
32079,1154,115587,255,2,0,1154
32080,1154,115564,255,2,0,1154
32081,1154,115573,255,2,0,1154
32112,1554,138797,255,0,255,1554
32113,1559,138798,255,0,255,1559
32114,1560,138799,255,0,255,1560
32120,174,138802,255,0,255,174
32121,677,138804,255,2,15,677
32122,709,138805,255,2,15,709
32123,1160,138806,255,2,3,1160
32124,1128,138807,255,2,0,1128
32125,1396,138808,255,2,0,1396
32126,959,138809,255,2,0,959
32127,1634,138832,255,2,10,1634
32128,1528,138833,255,0,255,1528
32129,1567,138834,255,0,255,1567
32130,1195,138835,255,2,0,1195
32131,155,138836,255,2,15,155
32132,1636,138955,255,2,15,1636
32152,1518,136719,255,0,255,1518
32153,1518,136714,255,0,255,1518
32154,1518,134469,255,0,255,1518
32155,1518,136977,255,0,255,1518
32156,1518,139245,255,0,255,1518
32157,1518,134437,255,0,255,1518
32158,1518,136976,255,0,255,1518
32159,1518,139246,255,0,255,1518
32160,1518,139241,255,0,255,1518
32161,1518,137270,255,0,255,1518
32162,1518,139242,255,0,255,1518
32163,1518,134442,255,0,255,1518
32164,1672,134451,255,0,255,1672
32165,1672,134499,255,0,255,1672
32166,1672,136718,255,0,255,1672
32167,1672,139247,255,0,255,1672
32168,1672,134370,255,0,255,1672
32169,1672,136717,255,0,255,1672
32170,1672,139244,255,0,255,1672
32171,1672,139243,255,0,255,1672
32172,1672,134431,255,0,255,1672
32173,1672,137272,255,0,255,1672
32174,1672,139240,255,0,255,1672
32175,1672,134394,255,0,255,1672
32176,1672,134358,255,0,255,1672
32177,1672,134477,255,0,255,1672
32178,1672,134510,255,0,255,1672
32179,1672,136716,255,0,255,1672
32180,1672,134384,255,0,255,1672
32181,1672,136770,255,0,255,1672
32182,1497,137397,255,0,255,1497
32183,1497,134309,255,0,255,1497
32184,1497,134269,255,0,255,1497
32185,1497,134421,255,0,255,1497
32186,1497,134280,255,0,255,1497
32187,1497,134526,255,0,255,1497
32188,1497,134467,255,0,255,1497
32189,1497,137399,255,0,255,1497
32190,1497,134501,255,0,255,1497
32191,1497,134298,255,0,255,1497
32192,1497,137398,255,0,255,1497
32193,1654,139058,255,0,255,1654
32194,1654,137300,255,0,255,1654
32195,1654,134487,255,0,255,1654
32196,1654,134423,255,0,255,1654
32197,1654,134520,255,0,255,1654
32198,1654,137301,255,0,255,1654
32199,1654,139077,255,0,255,1654
32200,1654,137303,255,0,255,1654
32201,1654,134429,255,0,255,1654
32202,1654,139071,255,0,255,1654
32203,1654,137302,255,0,255,1654
32204,1654,139086,255,0,255,1654
32205,1656,134461,255,0,255,1656
32206,1656,137313,255,0,255,1656
32207,1656,139070,255,0,255,1656
32208,1656,139089,255,0,255,1656
32209,1656,134464,255,0,255,1656
32210,1656,139056,255,0,255,1656
32211,1656,137312,255,0,255,1656
32212,1656,137309,255,0,255,1656
32213,1656,137311,255,0,255,1656
32214,1656,139082,255,0,255,1656
32215,1656,137310,255,0,255,1656
32216,1486,133613,255,0,255,1486
32217,1486,134196,255,0,255,1486
32218,1486,133620,255,0,255,1486
32219,1486,133622,255,0,255,1486
32220,1486,134219,255,0,255,1486
32221,1486,133646,255,0,255,1486
32222,1486,136974,255,0,255,1486
32223,1486,136772,255,0,255,1486
32224,1486,133679,255,0,255,1486
32225,1486,134186,255,0,255,1486
32226,1486,134209,255,0,255,1486
32227,1486,136771,255,0,255,1486
32228,1502,134217,255,0,255,1502
32229,1502,134199,255,0,255,1502
32230,1502,133614,255,0,255,1502
32231,1502,133682,255,0,255,1502
32232,1502,133637,255,0,255,1502
32233,1502,133625,255,0,255,1502
32234,1502,137326,255,0,255,1502
32235,1502,133616,255,0,255,1502
32236,1502,134210,255,0,255,1502
32237,1502,134179,255,0,255,1502
32238,1502,133629,255,0,255,1502
32239,1502,133644,255,0,255,1502
32240,1662,134427,255,0,255,1662
32241,1662,137338,255,0,255,1662
32242,1662,134481,255,0,255,1662
32243,1662,139095,255,0,255,1662
32244,1662,139105,255,0,255,1662
32245,1662,137340,255,0,255,1662
32246,1662,139121,255,0,255,1662
32247,1662,137336,255,0,255,1662
32248,1662,139130,255,0,255,1662
32249,1662,134491,255,0,255,1662
32250,1662,137337,255,0,255,1662
32251,1662,137339,255,0,255,1662
32252,1490,134525,255,0,255,1490
32253,1490,137367,255,0,255,1490
32254,1490,137364,255,0,255,1490
32255,1490,134238,255,0,255,1490
32256,1490,134230,255,0,255,1490
32257,1490,137365,255,0,255,1490
32258,1490,134253,255,0,255,1490
32259,1490,134263,255,0,255,1490
32260,1490,134471,255,0,255,1490
32261,1490,134433,255,0,255,1490
32262,1490,134505,255,0,255,1490
32263,1490,137366,255,0,255,1490
32264,1479,134508,255,0,255,1479
32265,1479,137375,255,0,255,1479
32266,1479,134239,255,0,255,1479
32267,1479,134256,255,0,255,1479
32268,1479,137377,255,0,255,1479
32269,1479,134438,255,0,255,1479
32270,1479,137372,255,0,255,1479
32271,1479,134228,255,0,255,1479
32272,1479,137373,255,0,255,1479
32273,1479,134260,255,0,255,1479
32274,1479,134465,255,0,255,1479
32275,1489,133631,255,0,255,1489
32276,1489,139280,255,0,255,1489
32277,1489,133765,255,0,255,1489
32278,1489,134207,255,0,255,1489
32279,1489,134180,255,0,255,1489
32280,1489,139282,255,0,255,1489
32281,1489,139283,255,0,255,1489
32282,1489,133647,255,0,255,1489
32284,1489,134217,255,0,255,1489
32285,1489,133767,255,0,255,1489
32286,1489,133686,255,0,255,1489
32287,1489,133685,255,0,255,1489
32288,1489,136776,255,0,255,1489
32289,1489,133610,255,0,255,1489
32290,1489,136777,255,0,255,1489
32291,1489,134192,255,0,255,1489
32292,1489,139281,255,0,255,1489
32410,1694,134434,255,0,255,1694
32411,1696,134418,255,0,255,1696
32425,1392,139627,255,2,0,1392
32426,1447,139629,255,2,0,1447
32427,1395,139625,255,2,0,1395
32428,1427,139626,255,2,0,1427
32429,1372,139628,255,2,0,1372
32430,1438,139630,255,2,0,1438
32431,1703,139197,255,0,255,1703
32432,1703,139250,255,0,255,1703
32433,1703,139249,255,0,255,1703
32434,1703,139200,255,0,255,1703
32435,1703,139191,255,0,255,1703
32436,1703,139212,255,0,255,1703
32437,1703,139224,255,0,255,1703
32438,1703,139214,255,0,255,1703
32439,1703,139321,255,0,255,1703
32440,1703,139236,255,0,255,1703
32441,1703,139252,255,0,255,1703
32442,1703,139251,255,0,255,1703
32443,1703,139235,255,0,255,1703
32444,1703,139320,255,0,255,1703
32445,1738,139259,255,0,255,1738
32446,1738,139188,255,0,255,1738
32447,1738,139324,255,0,255,1738
32448,1738,139258,255,0,255,1738
32449,1738,139215,255,0,255,1738
32450,1738,139256,255,0,255,1738
32451,1738,139233,255,0,255,1738
32452,1738,139257,255,0,255,1738
32453,1738,139237,255,0,255,1738
32454,1738,139206,255,0,255,1738
32455,1738,139326,255,0,255,1738
32456,1738,139325,255,0,255,1738
32457,1738,139187,255,0,255,1738
32458,1738,139202,255,0,255,1738
32459,1738,139227,255,0,255,1738
32460,1738,139213,255,0,255,1738
32461,1744,139219,255,0,255,1744
32462,1744,139204,255,0,255,1744
32463,1744,139230,255,0,255,1744
32464,1744,138221,255,0,255,1744
32465,1744,139190,255,0,255,1744
32466,1744,138217,255,0,255,1744
32467,1744,139229,255,0,255,1744
32468,1744,139253,255,0,255,1744
32469,1744,139322,255,0,255,1744
32470,1744,139221,255,0,255,1744
32471,1744,139254,255,0,255,1744
32472,1744,139209,255,0,255,1744
32473,1744,139255,255,0,255,1744
32474,1744,139323,255,0,255,1744
32475,1667,139260,255,0,255,1667
32476,1667,139196,255,0,255,1667
32477,1667,139226,255,0,255,1667
32478,1667,139208,255,0,255,1667
32479,1667,139234,255,0,255,1667
32480,1667,139261,255,0,255,1667
32481,1667,139327,255,0,255,1667
32482,1667,139329,255,0,255,1667
32483,1667,139195,255,0,255,1667
32484,1667,139217,255,0,255,1667
32485,1667,139239,255,0,255,1667
32486,1667,139220,255,0,255,1667
32487,1667,139262,255,0,255,1667
32488,1667,139328,255,0,255,1667
32489,1667,139201,255,0,255,1667
32490,1667,139330,255,0,255,1667
32491,1704,139205,255,0,255,1704
32492,1704,138225,255,0,255,1704
32493,1704,138215,255,0,255,1704
32494,1704,138214,255,0,255,1704
32495,1704,138216,255,0,255,1704
32496,1704,138227,255,0,255,1704
32497,1704,138212,255,0,255,1704
32498,1704,138211,255,0,255,1704
32499,1704,138220,255,0,255,1704
32500,1704,138228,255,0,255,1704
32501,1704,138218,255,0,255,1704
32502,1704,138226,255,0,255,1704
32503,1704,138219,255,0,255,1704
32504,1704,138222,255,0,255,1704
32505,1704,138224,255,0,255,1704
32506,1750,139333,255,0,255,1750
32507,1750,139192,255,0,255,1750
32508,1750,139207,255,0,255,1750
32509,1750,139218,255,0,255,1750
32510,1750,139198,255,0,255,1750
32511,1750,139334,255,0,255,1750
32512,1750,139225,255,0,255,1750
32513,1750,139263,255,0,255,1750
32514,1750,139248,255,0,255,1750
32515,1750,139194,255,0,255,1750
32516,1750,139211,255,0,255,1750
32517,1750,139264,255,0,255,1750
32518,1750,139231,255,0,255,1750
32519,1750,139265,255,0,255,1750
32520,1726,139335,255,0,255,1726
32521,1726,139332,255,0,255,1726
32522,1726,139189,255,0,255,1726
32523,1726,139269,255,0,255,1726
32524,1726,139267,255,0,255,1726
32525,1726,139238,255,0,255,1726
32526,1726,139222,255,0,255,1726
32527,1726,139228,255,0,255,1726
32528,1726,139266,255,0,255,1726
32529,1726,139203,255,0,255,1726
32530,1726,139199,255,0,255,1726
32531,1726,139232,255,0,255,1726
32532,1726,139193,255,0,255,1726
32533,1726,139216,255,0,255,1726
32534,1726,139336,255,0,255,1726
32535,1726,139268,255,0,255,1726
32536,1702,137460,255,0,255,1702
32537,1702,134457,255,0,255,1702
32538,1702,134422,255,0,255,1702
32539,1702,137461,255,0,255,1702
32540,1702,137471,255,0,255,1702
32541,1702,134404,255,0,255,1702
32542,1702,137478,255,0,255,1702
32543,1702,137462,255,0,255,1702
32544,1702,134516,255,0,255,1702
32545,1720,137496,255,0,255,1720
32546,1720,137498,255,0,255,1720
32547,1720,137487,255,0,255,1720
32548,1720,134432,255,0,255,1720
32549,1720,134447,255,0,255,1720
32550,1720,137495,255,0,255,1720
32551,1720,137486,255,0,255,1720
32552,1720,134542,255,0,255,1720
32553,1720,137497,255,0,255,1720
32554,1720,134310,255,0,255,1720
32555,1720,134287,255,0,255,1720
32556,1720,134271,255,0,255,1720
32557,1720,137499,255,0,255,1720
32558,1720,134513,255,0,255,1720
32559,1720,134298,255,0,255,1720
32560,1720,137493,255,0,255,1720
32561,1720,137489,255,0,255,1720
32571,1706,140790,255,0,255,1706
32572,1706,140840,255,0,255,1706
32573,1706,140815,255,0,255,1706
32574,1706,140902,255,0,255,1706
32575,1706,140862,255,0,255,1706
32576,1706,140827,255,0,255,1706
32577,1706,140884,255,0,255,1706
32578,1706,140849,255,0,255,1706
32579,1706,140875,255,0,255,1706
32580,1706,140901,255,0,255,1706
32581,1706,140888,255,0,255,1706
32582,1706,140789,255,0,255,1706
32583,1706,140898,255,0,255,1706
32584,1706,140876,255,0,255,1706
32585,1725,140894,255,0,255,1725
32586,1725,140882,255,0,255,1725
32587,1725,140792,255,0,255,1725
32588,1725,140872,255,0,255,1725
32589,1725,140903,255,0,255,1725
32590,1725,140860,255,0,255,1725
32591,1725,140879,255,0,255,1725
32592,1725,140843,255,0,255,1725
32593,1725,140848,255,0,255,1725
32594,1725,140863,255,0,255,1725
32595,1725,140791,255,0,255,1725
32596,1725,140853,255,0,255,1725
32597,1725,140831,255,0,255,1725
32598,1725,140821,255,0,255,1725
32599,1731,138375,255,0,255,1731
32600,1731,140851,255,0,255,1731
32601,1731,140871,255,0,255,1731
32602,1731,140838,255,0,255,1731
32603,1731,140854,255,0,255,1731
32604,1731,138369,255,0,255,1731
32605,1731,138367,255,0,255,1731
32606,1731,140858,255,0,255,1731
32607,1731,140865,255,0,255,1731
32608,1731,140904,255,0,255,1731
32609,1731,138371,255,0,255,1731
32610,1731,140812,255,0,255,1731
32611,1731,138374,255,0,255,1731
32612,1731,138364,255,0,255,1731
32613,1731,140794,255,0,255,1731
32614,1731,138370,255,0,255,1731
32615,1731,140793,255,0,255,1731
32616,1731,138373,255,0,255,1731
32617,1731,138365,255,0,255,1731
32618,1731,138372,255,0,255,1731
32619,1731,140869,255,0,255,1731
32620,1731,140818,255,0,255,1731
32621,1731,138366,255,0,255,1731
32622,1731,140880,255,0,255,1731
32623,1731,138368,255,0,255,1731
32624,1751,140877,255,0,255,1751
32625,1751,140905,255,0,255,1751
32626,1751,140895,255,0,255,1751
32627,1751,140795,255,0,255,1751
32628,1751,140813,255,0,255,1751
32629,1751,140832,255,0,255,1751
32630,1751,140866,255,0,255,1751
32631,1751,140867,255,0,255,1751
32632,1751,140852,255,0,255,1751
32633,1751,140868,255,0,255,1751
32634,1751,140850,255,0,255,1751
32635,1751,140878,255,0,255,1751
32636,1751,140834,255,0,255,1751
32637,1751,140796,255,0,255,1751
32638,1762,138361,255,0,255,1762
32639,1762,140824,255,0,255,1762
32640,1762,138323,255,0,255,1762
32641,1762,138362,255,0,255,1762
32642,1762,138348,255,0,255,1762
32643,1762,138347,255,0,255,1762
32644,1762,140797,255,0,255,1762
32645,1762,140859,255,0,255,1762
32646,1762,140798,255,0,255,1762
32647,1762,138380,255,0,255,1762
32648,1762,138336,255,0,255,1762
32649,1762,138322,255,0,255,1762
32650,1762,140906,255,0,255,1762
32651,1762,140892,255,0,255,1762
32652,1762,138337,255,0,255,1762
32653,1762,140855,255,0,255,1762
32654,1762,140844,255,0,255,1762
32655,1762,138363,255,0,255,1762
32656,1762,138338,255,0,255,1762
