id,index,trigger_type,cooldown_charges,cooldown_duration,cooldown_group_duration,cooldown_group,id_spell,id_specialization,id_parent
106729,0,0,-1,-1,-1,0,483,0,41721
106730,1,6,0,-1,-1,0,53988,0,41721
106731,0,0,-1,-1,-1,0,483,0,41725
106732,1,6,0,-1,-1,0,53965,0,41725
106733,0,0,-1,-1,-1,0,483,0,41566
106734,1,6,0,-1,-1,0,53875,0,41566
106735,0,0,-1,-1,-1,0,483,0,41575
106736,1,6,0,-1,-1,0,53865,0,41575
106737,0,0,-1,-1,-1,0,483,0,41559
106738,1,6,0,-1,-1,0,53857,0,41559
106739,0,0,-1,-1,-1,0,483,0,41569
106740,1,6,0,-1,-1,0,53933,0,41569
106741,0,0,-1,-1,-1,0,483,0,41572
106742,1,6,0,-1,-1,0,53919,0,41572
106743,0,0,-1,-1,-1,0,483,0,41560
106744,1,6,0,-1,-1,0,53943,0,41560
106745,0,0,-1,-1,-1,0,483,0,41563
106746,1,6,0,-1,-1,0,53884,0,41563
106747,0,0,-1,-1,-1,0,483,0,41570
106748,1,6,0,-1,-1,0,53932,0,41570
106749,0,0,-1,-1,-1,0,483,0,41565
106750,1,6,0,-1,-1,0,53879,0,41565
106751,0,0,-1,-1,-1,0,483,0,41571
106752,1,6,0,-1,-1,0,53924,0,41571
106753,0,0,-1,-1,-1,0,483,0,41818
106754,1,6,0,-1,-1,0,53994,0,41818
106755,0,0,-1,-1,-1,0,483,0,41820
106756,1,6,0,-1,-1,0,53972,0,41820
106757,0,0,-1,-1,-1,0,483,0,41819
106758,1,6,0,-1,-1,0,54012,0,41819
106759,0,0,-1,-1,-1,0,483,0,41780
106760,1,6,0,-1,-1,0,53977,0,41780
106761,0,0,-1,-1,-1,0,483,0,41786
106762,1,6,0,-1,-1,0,55390,0,41786
106763,0,0,-1,-1,-1,0,483,0,41789
106764,1,6,0,-1,-1,0,53975,0,41789
106765,0,0,-1,-1,-1,0,483,0,41784
106766,1,6,0,-1,-1,0,53962,0,41784
106767,0,0,-1,-1,-1,0,483,0,41777
106768,1,6,0,-1,-1,0,53976,0,41777
106769,0,0,-1,-1,-1,0,483,0,41778
106770,1,6,0,-1,-1,0,54023,0,41778
106771,0,0,-1,-1,-1,0,483,0,41788
106772,1,6,0,-1,-1,0,55405,0,41788
106773,0,0,-1,-1,-1,0,483,0,41787
106774,1,6,0,-1,-1,0,55395,0,41787
106775,0,0,-1,-1,-1,0,483,0,41783
106776,1,6,0,-1,-1,0,53966,0,41783
106777,0,0,-1,-1,-1,0,483,0,35534
106778,1,6,0,-1,-1,0,46124,0,35534
106779,0,0,-1,-1,-1,0,483,0,35535
106780,1,6,0,-1,-1,0,46127,0,35535
106781,0,0,-1,-1,-1,0,483,0,35537
106782,1,6,0,-1,-1,0,46125,0,35537
106783,0,0,-1,-1,-1,0,483,0,35536
106784,1,6,0,-1,-1,0,46122,0,35536
106785,0,0,-1,-1,-1,0,483,0,35533
106786,1,6,0,-1,-1,0,46126,0,35533
106787,0,0,-1,-1,-1,0,483,0,35538
106788,1,6,0,-1,-1,0,46123,0,35538
106789,0,0,-1,-1,-1,0,483,0,35322
106790,1,6,0,-1,-1,0,46403,0,35322
106791,0,0,-1,-1,-1,0,483,0,35325
106792,1,6,0,-1,-1,0,46405,0,35325
106793,0,0,-1,-1,-1,0,483,0,35323
106794,1,6,0,-1,-1,0,31108,0,35323
106795,0,0,-1,-1,-1,0,483,0,25902
106796,1,6,0,-1,-1,0,32866,0,25902
106797,0,0,-1,-1,-1,0,483,0,25903
106798,1,6,0,-1,-1,0,32867,0,25903
106799,0,0,-1,-1,-1,0,483,0,31870
106800,1,6,0,-1,-1,0,28948,0,31870
106801,0,0,-1,-1,-1,0,483,0,35265
106802,1,6,0,-1,-1,0,39718,0,35265
106803,0,0,-1,-1,-1,0,483,0,35271
106804,1,6,0,-1,-1,0,39738,0,35271
106805,0,0,-1,-1,-1,0,483,0,35239
106806,1,6,0,-1,-1,0,39731,0,35239
106807,0,0,-1,-1,-1,0,483,0,35252
106808,1,6,0,-1,-1,0,39739,0,35252
106809,0,0,-1,-1,-1,0,483,0,35247
106810,1,6,0,-1,-1,0,39714,0,35247
106811,0,0,-1,-1,-1,0,483,0,35263
106812,1,6,0,-1,-1,0,39715,0,35263
106813,0,0,-1,-1,-1,0,483,0,35253
106814,1,6,0,-1,-1,0,39742,0,35253
106815,0,0,-1,-1,-1,0,483,0,35254
106816,1,6,0,-1,-1,0,39740,0,35254
106817,0,0,-1,-1,-1,0,483,0,35270
106818,1,6,0,-1,-1,0,39737,0,35270
106819,0,0,-1,-1,-1,0,483,0,35258
106820,1,6,0,-1,-1,0,39724,0,35258
106821,0,0,-1,-1,-1,0,483,0,35244
106822,1,6,0,-1,-1,0,39705,0,35244
106823,0,0,-1,-1,-1,0,483,0,35243
106824,1,6,0,-1,-1,0,39727,0,35243
106825,0,0,-1,-1,-1,0,483,0,35267
106826,1,6,0,-1,-1,0,39733,0,35267
106827,0,0,-1,-1,-1,0,483,0,35269
106828,1,6,0,-1,-1,0,39734,0,35269
106829,0,0,-1,-1,-1,0,483,0,35264
106830,1,6,0,-1,-1,0,39716,0,35264
106831,0,0,-1,-1,-1,0,483,0,35249
106832,1,6,0,-1,-1,0,39713,0,35249
106833,0,0,-1,-1,-1,0,483,0,35248
106834,1,6,0,-1,-1,0,39711,0,35248
106835,0,0,-1,-1,-1,0,483,0,35266
106836,1,6,0,-1,-1,0,39736,0,35266
106837,0,0,-1,-1,-1,0,483,0,35242
106838,1,6,0,-1,-1,0,39728,0,35242
106839,0,0,-1,-1,-1,0,483,0,35251
106840,1,6,0,-1,-1,0,39741,0,35251
106841,0,0,-1,-1,-1,0,483,0,35246
106842,1,6,0,-1,-1,0,39706,0,35246
106843,0,0,-1,-1,-1,0,483,0,35260
106844,1,6,0,-1,-1,0,39720,0,35260
106845,0,0,-1,-1,-1,0,483,0,35259
106846,1,6,0,-1,-1,0,39721,0,35259
106847,0,0,-1,-1,-1,0,483,0,35304
106848,1,6,0,-1,-1,0,31092,0,35304
106849,0,0,-1,-1,-1,0,483,0,35307
106850,1,6,0,-1,-1,0,31098,0,35307
106851,0,0,-1,-1,-1,0,483,0,35305
106852,1,6,0,-1,-1,0,31088,0,35305
106853,0,0,-1,-1,-1,0,483,0,35708
106854,1,6,0,-1,-1,0,46803,0,35708
106855,0,0,-1,-1,-1,0,483,0,35502
106856,1,6,0,-1,-1,0,46597,0,35502
106857,0,0,-1,-1,-1,0,483,0,35505
106858,1,6,0,-1,-1,0,46601,0,35505
106859,0,0,-1,-1,-1,0,483,0,35200
106860,1,6,0,-1,-1,0,46124,0,35200
106861,0,0,-1,-1,-1,0,483,0,35203
106862,1,6,0,-1,-1,0,46127,0,35203
106863,0,0,-1,-1,-1,0,483,0,35199
106864,1,6,0,-1,-1,0,46123,0,35199
106865,0,0,-1,-1,-1,0,483,0,35202
106866,1,6,0,-1,-1,0,46126,0,35202
106867,0,0,-1,-1,-1,0,483,0,35201
106868,1,6,0,-1,-1,0,46125,0,35201
106869,0,0,-1,-1,-1,0,483,0,35198
106870,1,6,0,-1,-1,0,46122,0,35198
106871,0,0,-1,-1,-1,0,483,0,25904
106872,1,6,0,-1,-1,0,32870,0,25904
106873,0,0,-1,-1,-1,0,483,0,24214
106874,1,6,0,-1,-1,0,31107,0,24214
106875,0,0,-1,-1,-1,0,483,0,24166
106876,1,6,0,-1,-1,0,31067,0,24166
106877,0,0,-1,-1,-1,0,483,0,32312
106878,1,6,0,-1,-1,0,39742,0,32312
106879,0,0,-1,-1,-1,0,483,0,24173
106880,1,6,0,-1,-1,0,31078,0,24173
106881,0,0,-1,-1,-1,0,483,0,24165
106882,1,6,0,-1,-1,0,31061,0,24165
106883,0,0,-1,-1,-1,0,483,0,21959
106884,1,6,0,-1,-1,0,26920,0,21959
106885,0,0,-1,-1,-1,0,483,0,25909
106886,1,6,0,-1,-1,0,32872,0,25909
106887,0,0,-1,-1,-1,0,483,0,32411
106888,1,6,0,-1,-1,0,39963,0,32411
106889,0,0,-1,-1,-1,0,483,0,24218
106890,1,6,0,-1,-1,0,31111,0,24218
106891,0,0,-1,-1,-1,0,483,0,24160
106892,1,6,0,-1,-1,0,31055,0,24160
106893,0,0,-1,-1,-1,0,483,0,23155
106894,1,6,0,-1,-1,0,28953,0,23155
106895,0,0,-1,-1,-1,0,483,0,24198
106896,1,6,0,-1,-1,0,31091,0,24198
106897,0,0,-1,-1,-1,0,483,0,32286
106898,1,6,0,-1,-1,0,39715,0,32286
106899,0,0,-1,-1,-1,0,483,0,25908
106900,1,6,0,-1,-1,0,32873,0,25908
106901,0,0,-1,-1,-1,0,483,0,21958
106902,1,6,0,-1,-1,0,26918,0,21958
106903,0,0,-1,-1,-1,0,483,0,24193
106904,1,6,0,-1,-1,0,31084,0,24193
106905,0,0,-1,-1,-1,0,483,0,32301
106906,1,6,0,-1,-1,0,39731,0,32301
106907,0,0,-1,-1,-1,0,483,0,32310
106908,1,6,0,-1,-1,0,39740,0,32310
106909,0,0,-1,-1,-1,0,483,0,24159
106910,1,6,0,-1,-1,0,31054,0,24159
106911,0,0,-1,-1,-1,0,483,0,32308
106912,1,6,0,-1,-1,0,39738,0,32308
106913,0,0,-1,-1,-1,0,483,0,25907
106914,1,6,0,-1,-1,0,32871,0,25907
106915,0,0,-1,-1,-1,0,483,0,24170
106916,1,6,0,-1,-1,0,31072,0,24170
106917,0,0,-1,-1,-1,0,483,0,24164
106918,1,6,0,-1,-1,0,31060,0,24164
106919,0,0,-1,-1,-1,0,483,0,23154
106920,1,6,0,-1,-1,0,28955,0,23154
106921,0,0,-1,-1,-1,0,483,0,32309
106922,1,6,0,-1,-1,0,39739,0,32309
106923,0,0,-1,-1,-1,0,483,0,32295
106924,1,6,0,-1,-1,0,39724,0,32295
106925,0,0,-1,-1,-1,0,483,0,24168
106926,1,6,0,-1,-1,0,31070,0,24168
106927,0,0,-1,-1,-1,0,483,0,33783
106928,1,6,0,-1,-1,0,43493,0,33783
106929,0,0,-1,-1,-1,0,483,0,25905
106930,1,6,0,-1,-1,0,32868,0,25905
106931,0,0,-1,-1,-1,0,483,0,24212
106932,1,6,0,-1,-1,0,31112,0,24212
106933,0,0,-1,-1,-1,0,483,0,24163
106934,1,6,0,-1,-1,0,31058,0,24163
106935,0,0,-1,-1,-1,0,483,0,24167
106936,1,6,0,-1,-1,0,31068,0,24167
106937,0,0,-1,-1,-1,0,483,0,24220
106938,1,6,0,-1,-1,0,31113,0,24220
106939,0,0,-1,-1,-1,0,483,0,31878
106940,1,6,0,-1,-1,0,39470,0,31878
106941,0,0,-1,-1,-1,0,483,0,24211
106942,1,6,0,-1,-1,0,31104,0,24211
106943,0,0,-1,-1,-1,0,483,0,32307
106944,1,6,0,-1,-1,0,39737,0,32307
106945,0,0,-1,-1,-1,0,483,0,25906
106946,1,6,0,-1,-1,0,32869,0,25906
106947,0,0,-1,-1,-1,0,483,0,32285
106948,1,6,0,-1,-1,0,39714,0,32285
106949,0,0,-1,-1,-1,0,483,0,24209
106950,1,6,0,-1,-1,0,31102,0,24209
106951,0,0,-1,-1,-1,0,483,0,32304
106952,1,6,0,-1,-1,0,39734,0,32304
106953,0,0,-1,-1,-1,0,483,0,24171
106954,1,6,0,-1,-1,0,31076,0,24171
106955,0,0,-1,-1,-1,0,483,0,24199
106956,1,6,0,-1,-1,0,31092,0,24199
106957,0,0,-1,-1,-1,0,483,0,31879
106958,1,6,0,-1,-1,0,39471,0,31879
106959,0,0,-1,-1,-1,0,483,0,32297
106960,1,6,0,-1,-1,0,39727,0,32297
106961,0,0,-1,-1,-1,0,483,0,32289
106962,1,6,0,-1,-1,0,39718,0,32289
106963,0,0,-1,-1,-1,0,483,0,24162
106964,1,6,0,-1,-1,0,31057,0,24162
106965,0,0,-1,-1,-1,0,483,0,24208
106966,1,6,0,-1,-1,0,31101,0,24208
106967,0,0,-1,-1,-1,0,483,0,25910
106968,1,6,0,-1,-1,0,32874,0,25910
106969,0,0,-1,-1,-1,0,483,0,32274
106970,1,6,0,-1,-1,0,39705,0,32274
106971,0,0,-1,-1,-1,0,483,0,24169
106972,1,6,0,-1,-1,0,31071,0,24169
106973,0,0,-1,-1,-1,0,483,0,32303
106974,1,6,0,-1,-1,0,39733,0,32303
106975,0,0,-1,-1,-1,0,483,0,24202
106976,1,6,0,-1,-1,0,31095,0,24202
106977,0,0,-1,-1,-1,0,483,0,24213
106978,1,6,0,-1,-1,0,31106,0,24213
106979,0,0,-1,-1,-1,0,483,0,24172
106980,1,6,0,-1,-1,0,31077,0,24172
106981,0,0,-1,-1,-1,0,483,0,23150
106982,1,6,0,-1,-1,0,28947,0,23150
106983,0,0,-1,-1,-1,0,483,0,33622
106984,1,6,0,-1,-1,0,39961,0,33622
106985,0,0,-1,-1,-1,0,483,0,32412
106986,1,6,0,-1,-1,0,39961,0,32412
106987,0,0,-1,-1,-1,0,483,0,32298
106988,1,6,0,-1,-1,0,39728,0,32298
106989,0,0,-1,-1,-1,0,483,0,24204
106990,1,6,0,-1,-1,0,31097,0,24204
106991,0,0,-1,-1,-1,0,483,0,32277
106992,1,6,0,-1,-1,0,39706,0,32277
106993,0,0,-1,-1,-1,0,483,0,32282
106994,1,6,0,-1,-1,0,39711,0,32282
106995,0,0,-1,-1,-1,0,483,0,32284
106996,1,6,0,-1,-1,0,39713,0,32284
106997,0,0,-1,-1,-1,0,483,0,32292
106998,1,6,0,-1,-1,0,39721,0,32292
106999,0,0,-1,-1,-1,0,483,0,24194
107000,1,6,0,-1,-1,0,31085,0,24194
107001,0,0,-1,-1,-1,0,483,0,24196
107002,1,6,0,-1,-1,0,31088,0,24196
107003,0,0,-1,-1,-1,0,483,0,32287
107004,1,6,0,-1,-1,0,39716,0,32287
107005,0,0,-1,-1,-1,0,483,0,23146
107006,1,6,0,-1,-1,0,28933,0,23146
107007,0,0,-1,-1,-1,0,483,0,24205
107008,1,6,0,-1,-1,0,31098,0,24205
107009,0,0,-1,-1,-1,0,483,0,24216
107010,1,6,0,-1,-1,0,31109,0,24216
107011,0,0,-1,-1,-1,0,483,0,24215
107012,1,6,0,-1,-1,0,31108,0,24215
107013,0,0,-1,-1,-1,0,483,0,32311
107014,1,6,0,-1,-1,0,39741,0,32311
107015,0,0,-1,-1,-1,0,483,0,32291
107016,1,6,0,-1,-1,0,39720,0,32291
107017,0,0,-1,-1,-1,0,483,0,24210
107018,1,6,0,-1,-1,0,31103,0,24210
107019,0,0,-1,-1,-1,0,483,0,23149
107020,1,6,0,-1,-1,0,28944,0,23149
107021,0,0,-1,-1,-1,0,483,0,24200
107022,1,6,0,-1,-1,0,31149,0,24200
107023,0,0,-1,-1,-1,0,483,0,23145
107024,1,6,0,-1,-1,0,28927,0,23145
107025,0,0,-1,-1,-1,0,483,0,24219
107026,1,6,0,-1,-1,0,31112,0,24219
107027,0,0,-1,-1,-1,0,483,0,32306
107028,1,6,0,-1,-1,0,39736,0,32306
107029,0,0,-1,-1,-1,0,483,0,24197
107030,1,6,0,-1,-1,0,31090,0,24197
107031,0,0,-1,-1,-1,0,483,0,31402
107032,1,6,0,-1,-1,0,38504,0,31402
107033,0,0,-1,-1,-1,0,483,0,31401
107034,1,6,0,-1,-1,0,38503,0,31401
107035,0,0,-1,-1,-1,0,483,0,31359
107036,1,6,0,-1,-1,0,28918,0,31359
107037,0,0,-1,-1,-1,0,483,0,24183
107038,1,6,0,-1,-1,0,31083,0,24183
107039,0,0,-1,-1,-1,0,483,0,23136
107040,1,6,0,-1,-1,0,28912,0,23136
107041,0,0,-1,-1,-1,0,483,0,23138
107042,1,6,0,-1,-1,0,28915,0,23138
107043,0,0,-1,-1,-1,0,483,0,31358
107044,1,6,0,-1,-1,0,31080,0,31358
107045,0,0,-1,-1,-1,0,483,0,24181
107046,1,6,0,-1,-1,0,31081,0,24181
107047,0,0,-1,-1,-1,0,483,0,24177
107048,1,6,0,-1,-1,0,31065,0,24177
107049,0,0,-1,-1,-1,0,483,0,24179
107050,1,6,0,-1,-1,0,31079,0,24179
107051,0,0,-1,-1,-1,0,483,0,24175
107052,1,6,0,-1,-1,0,31063,0,24175
107053,0,0,-1,-1,-1,0,483,0,24182
107054,1,6,0,-1,-1,0,31082,0,24182
107055,0,0,-1,-1,-1,0,483,0,30826
107056,1,6,0,-1,-1,0,37855,0,30826
107057,0,0,-1,-1,-1,0,483,0,24178
107058,1,6,0,-1,-1,0,31066,0,24178
107059,0,0,-1,-1,-1,0,483,0,24174
107060,1,6,0,-1,-1,0,31062,0,24174
107061,0,0,-1,-1,-1,0,483,0,24176
107062,1,6,0,-1,-1,0,31064,0,24176
107063,0,0,-1,-1,-1,0,483,0,24180
107064,1,6,0,-1,-1,0,31080,0,24180
107065,0,0,-1,-1,-1,0,483,0,23142
107066,1,6,0,-1,-1,0,28918,0,23142
107067,0,0,-1,-1,-1,0,483,0,23134
107068,1,6,0,-1,-1,0,34590,0,23134
107069,0,0,-1,-1,-1,0,483,0,35763
107070,1,6,0,-1,-1,0,47056,0,35763
107071,0,0,-1,-1,-1,0,483,0,35764
107072,1,6,0,-1,-1,0,47054,0,35764
107073,0,0,-1,-1,-1,0,483,0,35765
107074,1,6,0,-1,-1,0,47053,0,35765
107075,0,0,-1,-1,-1,0,483,0,35762
107076,1,6,0,-1,-1,0,47055,0,35762
107077,0,0,-1,-1,-1,0,483,0,33156
107078,1,6,0,-1,-1,0,42589,0,33156
107079,0,0,-1,-1,-1,0,483,0,33159
107080,1,6,0,-1,-1,0,42592,0,33159
107081,0,0,-1,-1,-1,0,483,0,33160
107082,1,6,0,-1,-1,0,42593,0,33160
107083,0,0,-1,-1,-1,0,483,0,33157
107084,1,6,0,-1,-1,0,42590,0,33157
107085,0,0,-1,-1,-1,0,483,0,33155
107086,1,6,0,-1,-1,0,42588,0,33155
107087,0,0,-1,-1,-1,0,483,0,33305
107088,1,6,0,-1,-1,0,42558,0,33305
107089,0,0,-1,-1,-1,0,483,0,33158
107090,1,6,0,-1,-1,0,42591,0,33158
107091,0,0,-1,-1,-1,0,483,0,35769
107092,1,6,0,-1,-1,0,47053,0,35769
107093,0,0,-1,-1,-1,0,483,0,35766
107094,1,6,0,-1,-1,0,47054,0,35766
107095,0,0,-1,-1,-1,0,483,0,35768
107096,1,6,0,-1,-1,0,47056,0,35768
107097,0,0,-1,-1,-1,0,483,0,35767
107098,1,6,0,-1,-1,0,47055,0,35767
107099,0,0,-1,-1,-1,0,483,0,35696
107100,1,6,0,-1,-1,0,46776,0,35696
107101,0,0,-1,-1,-1,0,483,0,35695
107102,1,6,0,-1,-1,0,46775,0,35695
107103,0,0,-1,-1,-1,0,483,0,35697
107104,1,6,0,-1,-1,0,46777,0,35697
107105,0,0,-1,-1,-1,0,483,0,35698
107106,1,6,0,-1,-1,0,46778,0,35698
107107,0,0,-1,-1,-1,0,483,0,35699
107108,1,6,0,-1,-1,0,46779,0,35699
107109,0,0,-1,-1,-1,0,483,0,34689
107110,1,6,0,-1,-1,0,44794,0,34689
107111,0,0,-1,-1,-1,0,483,0,31873
107112,1,6,0,-1,-1,0,39466,0,31873
107113,0,0,-1,-1,-1,0,483,0,23147
107114,1,6,0,-1,-1,0,28936,0,23147
107115,0,0,-1,-1,-1,0,483,0,31874
107116,1,6,0,-1,-1,0,39467,0,31874
107117,0,0,-1,-1,-1,0,483,0,23141
107118,1,6,0,-1,-1,0,28917,0,23141
107119,0,0,-1,-1,-1,0,483,0,23137
107120,1,6,0,-1,-1,0,28914,0,23137
107121,0,0,-1,-1,-1,0,483,0,23131
107122,1,6,0,-1,-1,0,28905,0,23131
107123,0,0,-1,-1,-1,0,483,0,21957
107124,1,6,0,-1,-1,0,26915,0,21957
107125,0,0,-1,-1,-1,0,483,0,20976
107126,1,6,0,-1,-1,0,25622,0,20976
107127,0,0,-1,-1,-1,0,483,0,21947
107128,1,6,0,-1,-1,0,26896,0,21947
107129,0,0,-1,-1,-1,0,483,0,20972
107130,1,6,0,-1,-1,0,25614,0,20972
107131,0,0,-1,-1,-1,0,483,0,21956
107132,1,6,0,-1,-1,0,26914,0,21956
107133,0,0,-1,-1,-1,0,483,0,21944
107134,1,6,0,-1,-1,0,26882,0,21944
107135,0,0,-1,-1,-1,0,483,0,21945
107136,1,6,0,-1,-1,0,26887,0,21945
107137,0,0,-1,-1,-1,0,483,0,20974
107138,1,6,0,-1,-1,0,25618,0,20974
107139,0,0,-1,-1,-1,0,483,0,21955
107140,1,6,0,-1,-1,0,26912,0,21955
107141,0,0,-1,-1,-1,0,483,0,21940
107142,1,6,0,-1,-1,0,26873,0,21940
107143,0,0,-1,-1,-1,0,483,0,21953
107144,1,6,0,-1,-1,0,26909,0,21953
107145,0,0,-1,-1,-1,0,483,0,21949
107146,1,6,0,-1,-1,0,26900,0,21949
107147,0,0,-1,-1,-1,0,483,0,25888
107148,1,6,0,-1,-1,0,32810,0,25888
107149,0,0,-1,-1,-1,0,483,0,23133
107150,1,6,0,-1,-1,0,28903,0,23133
107151,0,0,-1,-1,-1,0,483,0,20854
107152,1,6,0,-1,-1,0,25339,0,20854
107153,0,0,-1,-1,-1,0,483,0,21941
107154,1,6,0,-1,-1,0,26875,0,21941
107155,0,0,-1,-1,-1,0,483,0,20975
107156,1,6,0,-1,-1,0,25619,0,20975
107157,0,0,-1,-1,-1,0,483,0,20856
107158,1,6,0,-1,-1,0,25320,0,20856
107159,0,0,-1,-1,-1,0,483,0,21942
107160,1,6,0,-1,-1,0,26878,0,21942
107161,0,0,-1,-1,-1,0,483,0,23152
107162,1,6,0,-1,-1,0,28950,0,23152
107163,0,0,-1,-1,-1,0,483,0,21952
107164,1,6,0,-1,-1,0,26906,0,21952
107165,0,0,-1,-1,-1,0,483,0,21948
107166,1,6,0,-1,-1,0,26897,0,21948
107167,0,0,-1,-1,-1,0,483,0,20971
107168,1,6,0,-1,-1,0,25612,0,20971
107169,0,0,-1,-1,-1,0,483,0,21943
107170,1,6,0,-1,-1,0,26881,0,21943
107171,0,0,-1,-1,-1,0,483,0,20973
107172,1,6,0,-1,-1,0,25617,0,20973
107173,0,0,-1,-1,-1,0,483,0,20855
107174,1,6,0,-1,-1,0,25323,0,20855
107175,0,0,-1,-1,-1,0,483,0,20970
107176,1,6,0,-1,-1,0,25610,0,20970
107177,0,0,-1,-1,-1,0,483,0,23135
107178,1,6,0,-1,-1,0,28910,0,23135
107179,0,0,-1,-1,-1,0,483,0,23140
107180,1,6,0,-1,-1,0,28916,0,23140
107181,0,0,-1,-1,-1,0,483,0,23144
107182,1,6,0,-1,-1,0,28925,0,23144
107183,0,0,-1,-1,-1,0,483,0,86297
107184,1,6,0,-1,-1,0,124642,0,86297
107185,0,0,-1,-1,-1,0,483,0,86281
107186,1,6,0,-1,-1,0,124640,0,86281
107187,0,0,-1,-1,-1,0,483,0,86238
107188,1,6,0,-1,-1,0,124638,0,86238
107189,0,0,-1,-1,-1,0,483,0,86280
107190,1,6,0,-1,-1,0,124639,0,86280
107191,0,0,-1,-1,-1,0,483,0,86283
107192,1,6,0,-1,-1,0,124644,0,86283
107193,0,0,-1,-1,-1,0,483,0,86272
107194,1,6,0,-1,-1,0,124643,0,86272
107195,0,0,-1,-1,-1,0,483,0,86284
107196,1,6,0,-1,-1,0,124645,0,86284
107197,0,0,-1,-1,-1,0,483,0,86279
107198,1,6,0,-1,-1,0,124641,0,86279
107199,0,0,-1,-1,-1,0,483,0,86273
107200,1,6,0,-1,-1,0,124626,0,86273
107201,0,0,-1,-1,-1,0,483,0,86237
107202,1,6,0,-1,-1,0,124625,0,86237
107203,0,0,-1,-1,-1,0,483,0,86276
107204,1,6,0,-1,-1,0,124128,0,86276
107205,0,0,-1,-1,-1,0,483,0,86277
107206,1,6,0,-1,-1,0,124624,0,86277
107207,0,0,-1,-1,-1,0,483,0,86278
107208,1,6,0,-1,-1,0,124623,0,86278
107209,0,0,-1,-1,-1,0,483,0,86235
107210,1,6,0,-1,-1,0,124127,0,86235
107211,0,0,-1,-1,-1,0,483,0,86308
107212,1,6,0,-1,-1,0,124622,0,86308
107213,0,0,-1,-1,-1,0,483,0,86309
107214,1,6,0,-1,-1,0,124621,0,86309
107215,0,0,-1,-1,-1,0,483,0,86295
107216,1,6,0,-1,-1,0,124129,0,86295
107217,0,0,-1,-1,-1,0,483,0,86274
107218,1,6,0,-1,-1,0,124619,0,86274
107219,0,0,-1,-1,-1,0,483,0,86275
107220,1,6,0,-1,-1,0,124620,0,86275
107221,0,0,-1,-1,-1,0,483,0,86269
107222,1,6,0,-1,-1,0,124587,0,86269
107223,0,0,-1,-1,-1,0,483,0,86255
107224,1,6,0,-1,-1,0,124604,0,86255
107225,0,0,-1,-1,-1,0,483,0,86240
107226,1,6,0,-1,-1,0,124618,0,86240
107227,0,0,-1,-1,-1,0,483,0,86249
107228,1,6,0,-1,-1,0,124609,0,86249
107229,0,0,-1,-1,-1,0,483,0,86243
107230,1,6,0,-1,-1,0,124613,0,86243
107231,0,0,-1,-1,-1,0,483,0,86241
107232,1,6,0,-1,-1,0,124617,0,86241
107233,0,0,-1,-1,-1,0,483,0,86246
107234,1,6,0,-1,-1,0,124615,0,86246
107235,0,0,-1,-1,-1,0,483,0,86264
107236,1,6,0,-1,-1,0,124594,0,86264
107237,0,0,-1,-1,-1,0,483,0,86271
107238,1,6,0,-1,-1,0,124588,0,86271
107239,0,0,-1,-1,-1,0,483,0,86265
107240,1,6,0,-1,-1,0,124593,0,86265
107241,0,0,-1,-1,-1,0,483,0,86261
107242,1,6,0,-1,-1,0,124595,0,86261
107243,0,0,-1,-1,-1,0,483,0,86244
107244,1,6,0,-1,-1,0,124614,0,86244
107245,0,0,-1,-1,-1,0,483,0,86266
107246,1,6,0,-1,-1,0,124592,0,86266
107247,0,0,-1,-1,-1,0,483,0,86252
107248,1,6,0,-1,-1,0,124606,0,86252
107249,0,0,-1,-1,-1,0,483,0,86259
107250,1,6,0,-1,-1,0,124597,0,86259
107251,0,0,-1,-1,-1,0,483,0,86251
107252,1,6,0,-1,-1,0,124605,0,86251
107253,0,0,-1,-1,-1,0,483,0,86248
107254,1,6,0,-1,-1,0,124610,0,86248
107255,0,0,-1,-1,-1,0,483,0,86250
107256,1,6,0,-1,-1,0,124608,0,86250
107257,0,0,-1,-1,-1,0,483,0,86256
107258,1,6,0,-1,-1,0,124602,0,86256
107259,0,0,-1,-1,-1,0,483,0,86258
107260,1,6,0,-1,-1,0,124600,0,86258
107261,0,0,-1,-1,-1,0,483,0,86263
107262,1,6,0,-1,-1,0,124596,0,86263
107263,0,0,-1,-1,-1,0,483,0,86260
107264,1,6,0,-1,-1,0,124598,0,86260
107265,0,0,-1,-1,-1,0,483,0,86268
107266,1,6,0,-1,-1,0,124590,0,86268
107267,0,0,-1,-1,-1,0,483,0,86253
107268,1,6,0,-1,-1,0,124603,0,86253
107269,0,0,-1,-1,-1,0,483,0,86270
107270,1,6,0,-1,-1,0,124591,0,86270
107271,0,0,-1,-1,-1,0,483,0,86247
107272,1,6,0,-1,-1,0,124612,0,86247
107273,0,0,-1,-1,-1,0,483,0,86267
107274,1,6,0,-1,-1,0,124589,0,86267
107275,0,0,-1,-1,-1,0,483,0,86257
107276,1,6,0,-1,-1,0,124601,0,86257
107277,0,0,-1,-1,-1,0,483,0,86242
107278,1,6,0,-1,-1,0,124616,0,86242
107279,0,0,-1,-1,-1,0,483,0,86254
107280,1,6,0,-1,-1,0,124607,0,86254
107281,0,0,-1,-1,-1,0,483,0,86262
107282,1,6,0,-1,-1,0,124599,0,86262
107283,0,0,-1,-1,-1,0,483,0,86245
107284,1,6,0,-1,-1,0,124611,0,86245
107285,0,0,-1,-1,-1,0,483,0,95467
