id,unk_1,stack_amount,internal_cooldown,proc_chance,proc_charges,id_ppm,proc_flags_1,proc_flags_2,id_parent
22999,0,5,0,101,0,0,0,0,219642
23001,0,6,0,101,0,0,0,0,226255
23002,0,10,0,101,0,0,0,0,226269
23004,0,99,0,101,0,0,0,0,206677
23006,0,0,0,101,0,0,536870912,0,226045
23009,0,5,0,101,0,0,0,0,192598
23010,0,10,0,101,0,0,0,0,226450
23011,0,10,0,101,0,0,0,0,226451
23012,0,0,0,101,0,0,0,0,226452
23013,0,0,6000,30,0,0,20,0,226469
23014,0,99,0,101,0,0,0,0,226478
23015,0,10,0,101,0,0,0,0,226512
23016,0,10,0,101,0,0,0,0,226510
23017,0,10,0,101,0,0,0,0,226713
23020,0,0,0,100,0,0,69632,0,226754
23021,0,0,0,100,0,0,69632,0,226755
23022,0,0,0,100,0,0,65536,0,205023
23027,0,1,0,100,0,0,2148147880,0,226839
23028,0,4,0,101,0,0,0,0,226842
23029,0,5,0,101,0,0,327680,0,226852
23031,0,50,0,101,0,0,0,0,226874
23034,0,1,0,101,0,0,0,0,226944
23036,0,0,0,101,0,0,2147518465,0,207438
23038,0,0,0,101,0,0,2148182696,0,226975
23039,0,0,0,101,0,86,69972,0,226990
23040,0,0,0,101,0,0,65536,0,227003
23041,0,0,3000,101,0,0,664232,0,227005
23042,0,0,0,101,0,0,65536,0,227012
23043,0,0,0,100,0,0,2147518464,0,155783
23044,0,0,0,101,0,0,2,0,227045
23046,0,0,0,100,1,0,2148147880,0,200196
23047,0,30,0,101,0,0,0,0,227077
23048,0,0,0,101,0,0,2,0,227082
23049,0,0,0,101,0,86,2442240,0,227098
23052,0,10,0,101,0,0,0,0,227147
23053,0,0,0,101,0,0,34848,0,209228
23054,0,0,0,100,1,0,16,0,227151
23055,0,0,0,50,0,0,131584,0,227153
23056,0,0,0,101,0,44,332116,0,227171
23057,0,0,0,100,1,0,16,0,207709
23058,0,0,0,101,0,0,331792,0,227175
23059,0,0,0,101,0,0,331792,0,227176
23060,0,5,0,101,0,0,0,0,227177
23061,0,999,0,101,0,0,0,0,227178
23062,0,0,0,101,0,0,0,0,227180
23067,0,0,0,100,0,0,65536,0,210689
23068,0,0,0,101,0,0,0,0,208801
23069,0,0,0,100,0,0,664232,0,224509
23070,0,100,0,101,0,0,0,0,227261
23071,0,0,0,100,0,0,64,0,194386
23072,0,0,0,100,1,0,256,0,227272
23073,0,0,0,101,0,0,0,0,227322
23075,0,3,0,101,0,0,0,0,227330
23076,0,2,0,101,0,0,0,0,227340
23078,0,1,0,101,0,0,0,0,227366
23079,0,99,0,101,0,0,0,0,227369
23080,0,1,0,101,0,0,0,0,227386
23081,0,30,0,101,0,0,0,0,227387
23082,0,0,0,100,0,0,2,0,227408
23083,0,0,10000,100,0,0,2,0,227409
23084,0,0,0,100,0,0,2,0,227413
23085,0,0,10000,100,0,0,2,0,227414
23086,0,0,0,15,0,0,256,0,190852
23087,0,0,0,100,0,0,69888,0,227481
23088,0,5,0,101,0,0,0,0,227482
23089,0,100,0,101,0,0,0,0,227457
23090,0,0,0,101,0,0,4,0,227492
23091,0,100,0,101,0,0,0,0,227502
23092,0,0,0,100,0,0,4,0,227512
23093,0,0,0,100,0,0,131584,0,227553
23094,0,0,0,101,0,0,4,0,227554
23095,0,10,0,101,0,0,0,0,227556
23096,0,100,0,101,0,0,0,0,227557
23098,0,0,0,100,0,0,16777216,0,134735
23100,0,30,0,101,0,0,0,0,227608
23101,0,30,0,101,0,0,0,0,227609
23102,0,99,0,101,0,0,0,0,227615
23103,0,99,0,101,0,0,0,0,227644
23105,0,0,0,101,0,0,8232,0,213136
23108,0,0,0,101,0,0,0,0,227681
23109,0,0,0,100,0,0,16,0,227688
23110,0,0,0,100,0,0,16,0,227689
23111,0,0,0,100,0,0,16,0,227690
23112,0,0,0,100,0,0,16,0,227691
23113,0,0,0,100,0,0,16,0,227692
23114,0,30,0,101,0,0,0,0,227705
23115,0,0,0,100,0,0,0,0,227731
23116,0,0,1000,100,0,0,40,0,222271
23117,0,99,0,101,0,0,0,0,227742
23121,0,10,0,101,0,0,0,0,227800
23123,0,99,0,101,0,0,0,0,227806
23124,0,0,0,101,0,0,4,0,227625
23125,0,50,0,101,0,0,0,0,227626
23126,0,0,1000,100,0,0,40,0,214689
23133,0,1,0,101,0,0,0,0,227848
23134,0,10,0,101,0,0,0,0,227823
23135,0,0,0,50,0,0,69648,0,226336
23136,0,99,0,101,0,0,0,0,227856
23137,0,0,0,101,0,57,332116,0,227868
23138,0,1,0,101,0,0,0,0,209433
23139,0,0,0,100,0,0,87312,0,193539
23140,0,0,0,100,0,0,87312,0,58423
23141,0,0,0,100,0,0,87312,0,185314
23142,0,10,0,101,0,0,0,0,227913
23143,0,1,0,101,0,0,0,0,209529
23146,0,0,30000,101,0,0,2,0,228138
23147,0,0,0,101,0,114,20,0,228141
23148,0,3,0,101,0,0,0,0,213911
23149,0,50,0,101,0,0,0,0,199948
23150,0,99,0,101,0,0,0,0,228174
23151,0,99,0,101,0,0,0,0,215489
23152,0,30,0,100,0,0,536870912,0,228224
23154,0,0,0,100,0,0,0,0,228264
23155,0,0,0,100,0,0,0,0,228266
23159,0,20,0,101,0,0,0,0,228305
23160,0,99,0,101,0,0,0,0,228335
23163,0,0,0,100,1,0,131072,0,228365
23165,0,0,0,100,1,0,65536,0,228366
23166,0,0,0,100,0,105,2446676,0,228398
23167,0,0,0,100,0,148,2375680,0,228400
23168,0,0,0,101,0,124,332116,0,228445
23169,0,0,0,101,0,86,2446676,0,228448
23171,0,99,0,101,0,0,0,0,228524
23172,0,0,0,100,0,0,16,0,196736
23173,0,0,0,100,1,0,87056,0,228563
23175,0,0,0,101,0,0,0,0,228575
23176,0,100,0,101,0,0,0,0,202978
23177,0,100,0,101,0,0,0,0,228576
23178,0,10,0,101,0,0,0,0,228608
23179,0,10,0,101,0,0,0,0,228610
23184,0,0,0,100,0,0,87040,0,205625
23186,0,100,0,101,0,0,0,0,228686
23187,0,0,0,100,0,0,664232,0,228695
23189,0,10,0,101,0,0,0,0,228729
23190,0,99,0,101,0,0,0,0,228741
23191,0,99,0,101,0,0,0,0,228742
23192,0,0,0,5,0,0,536870912,0,228747
23198,0,0,0,100,0,0,332116,0,228784
23200,0,99,0,101,0,0,0,0,228803
23203,0,0,0,101,1,0,139304,0,202274
23204,0,20,0,101,0,0,0,0,228829
23205,0,10,0,101,0,0,0,0,228833
23206,0,20,0,101,0,0,0,0,228834
23207,0,1,0,101,0,0,0,0,228836
23209,0,0,0,100,0,0,20,0,228849
23213,0,0,0,100,0,0,2114560,0,228859
23214,0,10,0,101,0,0,0,0,228875
23215,0,5,0,101,0,0,0,0,228891
23216,0,5,0,101,0,0,0,0,228890
23217,0,1,0,101,0,0,0,0,228906
23218,0,0,500,101,0,0,4,0,228911
23219,0,0,30000,30,0,0,332096,0,228916
23220,17,5,0,101,0,0,0,0,198108
23221,0,0,0,101,0,0,0,0,198108
23222,0,100,0,101,0,0,0,0,228932
23223,0,7,0,101,0,0,0,0,228948
23224,0,99,0,101,0,0,0,0,228958
23225,0,0,0,100,0,0,331796,0,228974
23227,0,60,0,101,0,0,0,0,229035
23228,0,5,0,101,0,0,0,0,229074
23230,0,100,0,101,0,0,0,0,229083
23233,0,0,0,100,0,0,139944,0,229141
23234,0,0,0,101,0,0,268435456,0,229174
23235,0,0,0,101,0,0,268435456,0,229175
23236,0,0,0,101,0,0,268435456,0,229176
23237,0,0,0,100,0,0,16777216,0,229193
23238,0,10,0,101,0,0,0,0,229245
23239,0,100,0,101,0,0,0,0,229256
23242,0,5,0,101,0,0,0,0,229419
23244,0,100,0,101,0,0,0,0,229430
23246,0,0,0,100,0,0,2148147880,0,229463
23253,0,0,0,100,0,0,664232,0,225778
23254,0,100,0,101,0,0,0,0,229617
23255,0,1,0,100,1,0,2148180648,0,229621
23256,0,0,6000,10,0,0,2113536,0,229670
23257,0,0,0,101,0,206,2113536,0,225128
23258,0,0,0,101,0,211,2113536,0,225136
23259,0,99,0,101,0,0,0,0,229684
23260,0,99,0,101,0,0,0,0,229693
23261,0,5,0,101,0,0,0,0,229711
23262,0,0,0,101,0,212,327680,0,225137
23263,0,0,20000,101,0,213,327680,0,225142
23265,0,0,0,101,0,208,328000,0,225131
23266,0,1,0,101,0,0,0,0,229751
23267,0,10,0,101,0,0,0,0,229797
23268,0,0,0,101,0,203,20,0,225123
23269,0,0,0,101,0,0,98304,0,229823
23271,0,8,0,101,0,0,0,0,229839
23272,0,8,0,101,0,0,0,0,229840
23273,17,20,0,101,0,0,0,0,212647
23274,0,3,0,101,0,0,0,0,229895
23275,0,99,0,101,0,0,0,0,229923
23276,0,9,0,101,0,0,0,0,230002
23277,0,0,1000,101,0,0,2,0,230061
23278,0,0,0,101,0,182,4116,0,230080
23279,0,0,0,101,0,116,2114560,0,230140
23280,0,0,0,101,0,0,0,0,230149
23281,0,0,0,100,0,0,4,0,230150
23282,0,10,0,101,0,0,0,0,230152
23284,0,0,0,101,0,181,332096,0,230236
23285,0,0,0,101,0,0,332116,0,230237
23286,0,0,0,101,0,116,332096,0,230241
23287,0,4,0,101,0,0,0,0,230071
23288,0,0,0,101,0,180,332096,0,230257
23290,0,99,0,101,0,0,0,0,230292
23291,0,99,0,101,0,0,0,0,230328
23294,0,99,0,101,0,0,0,0,230338
23295,0,0,0,100,0,0,2,0,230357
23297,0,99,0,101,0,0,0,0,230376
23298,0,15,0,101,0,0,0,0,227270
23299,0,99,0,101,0,0,0,0,230385
23300,0,5,0,101,0,0,0,0,227257
23301,0,0,1000,100,0,0,2,0,230398
23302,0,100,0,101,0,0,0,0,230403
23303,0,0,0,101,0,0,2,0,230507
23306,0,0,0,100,0,0,4,0,137049
23307,0,10,0,101,0,0,0,0,231003
23308,0,0,0,100,0,0,0,0,231008
23332,0,0,0,101,0,0,0,0,231164
23336,0,100,0,101,0,0,0,0,231174
23343,0,0,0,101,0,0,332116,0,231163
23344,0,0,0,101,0,0,332116,0,231193
23351,0,0,0,100,0,0,16777216,0,206005
23355,0,0,500,101,0,0,16,0,211075
23358,0,100,0,101,0,0,0,0,231363
23359,0,2,0,101,0,0,0,0,231388
23360,0,0,0,100,0,0,69968,0,199921
23362,0,0,0,100,1,0,65536,0,231403
23363,0,10,0,101,0,0,0,0,231421
23365,0,0,0,101,0,0,0,0,231443
23366,0,9,0,101,0,0,0,0,228621
23367,0,0,85000,15,0,0,65812,0,231510
23368,0,0,0,100,0,0,34816,0,231529
23374,0,5,0,101,0,0,0,0,231704
23376,0,1,0,101,0,0,0,0,231745
23377,0,99,0,101,0,0,0,0,201119
23378,0,5,0,101,0,0,0,0,231766
23379,0,0,0,100,4,0,131584,0,231769
23380,0,100,0,101,0,0,0,0,231770
23381,0,0,3000,15,0,0,69652,0,231772
23383,0,5,0,101,0,0,0,0,231774
23384,0,0,0,100,0,0,34816,0,231813
23385,0,0,0,100,0,0,34816,0,231814
23390,0,0,0,101,1,0,16,0,231843
23394,0,0,5000,100,0,0,139912,0,231867
23395,0,0,0,100,0,0,2148147744,0,231862
23402,0,10,0,100,0,0,348176,0,231895
23403,0,0,20000,101,0,79,327680,0,231939
23405,0,0,15000,101,0,79,340,0,231941
23406,0,0,20000,101,0,79,20,0,231943
23407,0,30,0,101,0,0,0,0,231965
23408,0,5,0,101,0,0,0,0,231986
23409,0,5,0,101,0,0,0,0,231992
23410,0,99,0,101,0,0,0,0,231998
23411,0,0,0,100,0,0,332116,0,228696
23412,0,99,0,101,0,0,0,0,232041
23413,0,0,0,101,0,0,0,0,232046
23414,0,5,0,101,0,0,0,0,232049
23415,0,0,0,101,0,0,16,0,232048
23416,0,5,0,101,0,0,0,0,232053
23419,0,99,0,101,0,0,0,0,231610
23422,0,99,0,101,0,0,0,0,232162
23423,0,1,0,101,0,0,0,0,232196
23424,0,1,0,101,0,0,0,0,232209
23425,0,0,0,100,0,0,2148147880,0,232226
23426,0,0,0,101,0,0,0,0,232244
23427,0,4,0,101,0,0,0,0,158534
23428,16,9,0,101,0,0,0,0,193367
23429,0,10,0,101,0,0,0,0,232293
23430,0,10,0,101,0,0,0,0,230221
23431,0,10,0,101,0,0,0,0,232332
23435,0,10,0,101,0,0,0,0,232373
23436,0,99,0,101,0,0,0,0,232375
23437,0,100,0,101,0,0,0,0,232377
23438,0,100,0,101,0,0,0,0,232380
23439,0,0,0,101,0,0,2113536,0,211165
23440,0,100,0,101,0,0,0,0,232383
23444,0,100,0,101,0,0,0,0,232387
23445,0,0,0,101,0,0,69632,0,232051
23446,0,0,1000,50,0,0,87380,0,232052
23450,0,0,0,101,0,0,0,0,232453
23451,0,0,0,101,0,0,0,0,232454
23452,0,5,0,101,0,0,0,0,232450
23453,0,0,0,101,0,0,0,0,232455
23465,0,1,0,101,0,0,0,0,232538
23466,0,0,0,100,0,0,86288,0,232546
23467,0,0,5000,101,0,0,332116,0,232606
23468,0,0,0,101,0,0,16,0,204315
23469,0,0,0,101,0,0,2048,0,232644
23470,0,0,0,101,0,0,2048,0,211135
23471,0,0,0,101,0,0,0,0,232675
23472,0,0,0,101,0,0,0,0,232698
23473,0,1,0,101,0,0,0,0,232726
23474,0,1,0,101,0,0,0,0,232743
23476,0,99,0,101,0,0,0,0,232754
23477,0,5,0,101,0,0,0,0,227234
23478,0,2,0,101,0,0,0,0,232761
23479,0,100,0,101,0,0,0,0,232778
23480,0,1,0,101,0,0,0,0,232812
23482,0,0,0,101,0,0,0,0,232877
23483,0,100,0,101,0,0,0,0,232866
23484,0,0,0,101,0,0,87312,0,232927
23485,0,0,0,101,0,0,0,0,232979
23486,0,99,0,101,0,0,0,0,232991
23487,0,0,1500,25,0,0,139944,0,233004
23491,0,1,0,101,0,0,0,0,233039
23492,0,0,5000,100,0,0,4,0,233071
23494,0,0,0,101,0,0,0,0,233109
23496,0,1000,0,101,0,0,0,0,233179
23497,0,99,0,101,0,0,0,0,233155
23498,0,0,0,100,0,0,12915732,0,233192
23500,0,99,0,101,0,0,0,0,233291
23501,0,23,0,101,0,0,0,0,200015
23504,0,0,0,100,0,0,73744,0,233396
23505,0,2,0,101,0,0,0,0,233397
23506,0,0,0,10,0,0,4,0,233404
23507,0,0,0,101,0,0,0,0,233408
23508,0,0,0,101,0,0,0,0,233409
23509,0,0,0,101,0,0,0,0,233413
23510,0,99,0,101,0,0,0,0,233415
23511,0,0,0,100,0,0,4,0,233423
23512,0,100,0,100,1,0,4,0,233429
23515,0,1,0,101,0,0,0,0,233490
23516,0,1,0,101,0,0,0,0,233496
23517,0,1,0,101,0,0,0,0,233497
23518,0,1,0,101,0,0,0,0,233498
23519,0,1,0,101,0,0,0,0,233499
23523,0,0,0,100,0,0,2148147880,0,228600
23524,0,0,0,101,0,0,69652,0,233563
23525,0,0,0,100,0,0,65536,0,233581
23532,0,0,60000,4,0,0,69904,0,233641
23533,0,0,0,100,0,0,2114560,0,233673
23534,0,5,0,101,0,0,0,0,233676
23541,0,20,0,101,0,0,0,0,233727
23542,0,10,0,101,0,0,0,0,233681
23546,0,40,0,101,0,0,0,0,233788
23547,0,5,0,101,0,0,0,0,228571
23549,0,6,0,101,0,0,0,0,233806
23551,0,20,0,101,0,0,0,0,233924
23552,0,20,0,101,0,0,0,0,233925
23554,0,0,0,100,1,0,16384,0,233954
23555,0,0,0,100,0,0,2430224,0,233766
23556,0,100,0,101,0,0,0,0,233961
23558,0,10,0,101,0,0,0,0,29534
23560,0,0,0,100,0,0,16777216,0,234032
23561,0,20,0,101,0,0,0,0,234030
23562,0,0,0,101,0,0,2,0,234040
23563,0,5,0,101,0,0,0,0,234070
23564,0,10,0,101,0,0,0,0,234143
23566,0,99,0,101,0,0,0,0,228872
23567,0,0,1000,20,0,0,664232,0,234106
23568,0,0,10000,100,0,0,664232,0,234110
23573,0,4,0,101,0,0,0,0,234243
23574,0,100,0,101,0,0,0,0,234269
23576,0,25,0,101,0,0,0,0,234284
23577,0,99,0,101,0,0,0,0,234290
23578,0,0,500,101,0,0,40,0,234292
23580,0,0,1000,100,0,0,86032,0,234299
23583,0,0,0,100,0,0,332116,0,234113
23585,0,0,0,100,0,0,268435456,0,234119
23588,0,99,0,101,0,0,0,0,234382
23589,0,1,0,101,0,0,0,0,234404
23590,0,15,0,101,0,0,0,0,234422
23591,0,0,0,101,0,0,262144,0,193249
23592,0,99,0,101,0,0,0,0,234461
23593,0,20,0,101,0,0,0,0,234464
23595,0,5,0,101,0,0,0,0,234508
23606,0,0,0,100,0,0,139432,0,233441
23607,0,99,0,101,0,0,0,0,232732
23608,0,1,0,101,0,0,0,0,234568
23609,0,99,0,101,0,0,0,0,228024
23610,0,100,0,101,0,0,0,0,234619
23612,0,0,0,100,0,0,2148147880,0,234676
23614,0,0,0,101,1,0,32768,0,234711
23618,0,250,0,101,0,0,0,0,234756
23619,0,5,0,101,0,0,0,0,234761
23620,0,5,0,101,0,0,0,0,234763
23621,0,5,0,101,0,0,0,0,234758
23622,0,5,0,101,0,0,0,0,234776
23627,0,99,0,101,0,0,0,0,234824
23628,0,99,0,101,0,0,0,0,234830
23629,0,20,0,101,0,0,0,0,234826
23630,0,5,0,101,0,0,16384,0,234862
23631,0,0,0,100,0,0,332048,0,234867
23632,0,0,90000,5,0,0,331796,0,234870
23633,0,0,0,101,0,0,524288,0,234877
23634,0,0,90000,5,0,0,331796,0,234906
23635,0,0,90000,5,0,0,331796,0,234915
23637,0,0,0,100,0,0,16384,0,200128
23639,0,100,0,101,0,0,0,0,234995
23640,0,100,0,101,0,0,0,0,234996
23641,0,0,0,101,0,57,65812,0,235003
23642,0,0,0,101,0,0,0,0,235004
23643,0,0,0,101,0,193,69972,0,235007
23644,0,0,0,101,0,57,2375680,0,235011
23645,0,0,0,101,0,125,2375680,0,235015
23646,0,0,0,101,0,193,69972,0,235017
23647,0,0,0,101,0,86,69972,0,235019
23648,0,0,0,101,0,0,0,0,235022
23649,0,0,0,100,0,0,2097152,0,235039
23651,0,0,0,100,0,0,2446672,0,235053
23652,0,20,0,101,0,0,0,0,235054
23654,0,0,0,25,0,0,332116,0,235082
23655,0,0,0,101,0,0,0,0,235090
23656,0,1,0,101,0,0,0,0,235097
23658,0,99,0,101,0,0,0,0,235140
23659,0,1,0,101,0,0,0,0,235143
23660,0,0,0,100,0,0,16384,0,235157
23661,0,2,0,100,1,0,65536,0,117828
23663,0,0,0,101,0,0,331776,0,235186
23664,0,1,0,101,0,0,0,0,235195
23665,0,255,0,101,0,0,0,0,235202
23670,0,0,0,100,0,0,139432,0,235230
23671,0,0,0,100,0,0,2148147880,0,235235
23672,0,100,0,101,0,0,0,0,235258
23674,0,0,0,101,0,0,2148182696,0,235222
23675,0,0,0,101,0,0,0,0,235270
23676,0,2,0,100,1,0,4112,0,235286
23677,0,0,0,100,0,0,40,0,11426
23679,0,0,1000,100,0,0,664232,0,235300
23681,0,0,1000,101,0,0,40,0,235306
23682,0,0,0,100,0,0,40,0,235313
23683,0,0,0,100,0,0,332048,0,235365
23684,0,0,90000,5,0,0,331796,0,235388
23685,0,0,90000,5,0,0,331796,0,235395
23686,0,0,90000,5,0,0,331796,0,235400
23687,0,0,90000,5,0,0,331796,0,235405
23688,0,0,90000,5,0,0,471100,0,235410
23689,0,1,0,101,0,0,0,0,235431
23693,0,0,90000,5,0,0,331796,0,235455
23695,0,0,90000,5,0,0,331796,0,235467
23696,0,1,0,101,0,0,0,0,235483
23697,0,0,90000,5,0,0,331796,0,235491
23698,0,0,90000,5,0,0,331796,0,235495
23699,0,0,90000,5,0,0,332116,0,235499
23700,0,0,90000,5,0,0,331796,0,235503
23701,0,1,0,101,0,0,0,0,235505
23702,0,0,90000,5,0,0,331796,0,235509
23703,0,0,90000,5,0,0,331796,0,235516
23704,0,1,0,101,0,0,0,0,235519
23706,0,0,500,101,0,0,4,0,235528
23707,0,1,0,101,0,0,0,0,235531
23708,0,1,0,101,0,0,0,0,235532
23709,0,10,0,101,0,0,0,0,235534
23710,0,10,0,101,0,0,0,0,235538
23711,0,15,0,100,0,0,4096,0,235543
23712,0,0,0,100,0,0,4096,0,235524
23713,0,0,0,100,0,0,327952,0,235556
23714,0,0,500,101,0,0,65552,0,235558
23715,0,5,0,101,0,0,65552,0,235559
23716,0,1,0,101,0,0,0,0,235560
23718,0,20,0,101,0,0,69888,0,235599
23719,0,0,0,101,0,0,0,0,235622
23720,0,0,0,101,0,0,0,0,235623
23721,0,0,0,101,0,0,0,0,235624
23722,0,0,0,101,0,0,0,0,235625
23723,0,0,0,101,0,0,0,0,235626
23724,0,0,0,100,0,0,332116,0,235641
23725,0,0,0,100,0,0,16777216,0,235642
23727,0,99,0,101,0,0,0,0,235667
23728,0,0,0,101,0,0,0,0,235692
23729,0,0,0,100,0,0,65536,0,235660
23730,0,0,0,100,0,0,65536,0,235711
23731,0,0,0,101,0,0,65792,0,235691
23732,0,0,0,101,0,0,256,0,235712
23734,0,0,0,100,0,0,16384,0,235719
23736,0,0,30000,101,0,0,2,0,235795
23738,0,25,0,101,0,0,0,0,235833
23741,0,99,0,101,0,0,0,0,235884
23742,0,0,0,100,0,0,332116,0,235897
23743,0,0,0,100,0,0,16777216,0,235898
23744,0,0,0,101,0,0,0,0,235903
23745,0,0,0,101,0,0,0,0,235904
23746,0,0,0,101,0,0,0,0,235905
23748,0,0,0,100,0,0,65536,0,235940
23750,0,0,0,100,0,0,664232,0,235963
23751,0,0,0,100,0,0,2376704,0,235966
23752,0,99,0,101,0,0,0,0,235974
23754,0,99,0,101,0,0,0,0,235977
23755,0,99,0,101,0,0,0,0,235983
23756,0,99,0,101,0,0,0,0,235990
23757,0,99,0,101,0,0,0,0,235993
23758,0,0,500,101,0,0,40,0,236010
23760,0,0,0,100,1,0,664232,0,236025
23761,0,99,0,101,0,0,0,0,236054
23762,0,99,0,101,0,0,0,0,236055
23763,0,99,0,101,0,0,0,0,236057
23764,0,0,0,100,0,0,65536,0,236058
23766,0,99,0,101,0,0,0,0,236070
23767,0,0,0,100,0,0,16,0,203974
23768,0,4,0,101,0,0,0,0,236075
23769,0,0,0,101,0,0,0,0,236077
23771,0,10,0,101,0,0,0,0,236155
23772,0,50,0,101,0,0,0,0,236145
23773,0,10,0,101,0,0,0,0,236159
23774,0,10,0,101,0,0,0,0,236146
23775,0,0,0,101,0,116,4112,0,236167
23776,0,0,0,100,0,0,2446352,0,236199
23777,0,50,0,101,0,0,65536,0,236200
23778,0,99,0,101,0,0,0,0,236226
23779,0,0,0,101,0,0,0,0,236236
23780,0,0,0,100,0,0,16,0,206475
23781,0,0,0,100,0,0,4,0,236279
23782,0,3,0,101,0,0,0,0,236282
23783,0,0,0,100,1,0,16,0,202573
23784,0,0,0,100,0,0,139904,0,236276
23787,0,0,0,100,0,0,266256,0,236308
23789,0,4,0,101,0,0,0,0,236314
23790,0,0,0,101,0,0,17408,0,206338
23792,0,99,0,101,0,0,0,0,236339
23793,0,0,0,101,0,0,0,0,236347
23794,0,0,0,100,0,0,2148147880,0,236353
23795,0,5,0,101,0,0,0,0,236359
23798,0,20,0,101,0,0,0,0,236422
23801,0,10,0,101,0,0,65552,0,236446
23802,0,0,0,101,0,0,65552,0,236447
23804,0,5,0,101,0,0,0,0,236471
23805,0,1,0,101,0,0,0,0,236473
23806,0,0,0,101,0,0,16384,0,236478
23807,0,100,0,101,0,0,0,0,236494
23809,0,2,0,100,1,0,17408,0,236502
23810,0,20,0,101,0,0,0,0,236492
23811,0,0,0,100,0,0,17408,0,236503
23816,0,5,0,101,0,0,0,0,236524
23817,0,0,0,101,0,148,327680,0,236545
23818,0,0,0,100,1,0,327680,0,236546
23821,0,99,0,101,0,0,0,0,236572
23822,0,0,0,100,0,0,17408,0,236578
23823,0,1,0,101,0,0,0,0,236582
23827,0,10,0,101,0,0,0,0,236587
23838,0,99,0,101,0,0,0,0,236548
23840,0,0,0,100,0,0,332116,0,137016
23841,0,0,0,100,0,0,327680,0,236662
23842,0,0,0,101,0,0,0,0,236663
23843,0,0,1000,101,0,0,0,0,236666
23844,0,99,0,101,0,0,0,0,236678
23845,0,100,0,101,0,0,0,0,236684
23846,0,0,0,100,0,0,2148182696,0,236667
23847,0,0,500,100,0,0,40,0,236696
23849,0,3,0,100,0,0,65536,0,236746
23850,0,0,0,100,0,0,2148147880,0,236748
23851,0,0,0,101,0,0,69648,0,212875
23852,0,0,0,101,0,0,4112,0,236757
23853,0,0,0,100,0,0,539317264,0,236763
23854,0,5,0,101,0,0,0,0,236515
23855,0,10,0,101,0,0,0,0,236810
23869,0,99,0,101,0,0,0,0,236914
23873,0,0,3000,100,0,0,69652,0,236952
23874,0,5,0,101,0,0,0,0,236954
23875,0,99,0,101,0,0,0,0,236969
23877,0,99,0,101,0,0,0,0,236986
23896,0,19,0,101,0,0,0,0,237033
23906,0,99,0,101,0,0,0,0,236983
23909,0,10,0,101,0,0,0,0,237172
23910,0,0,5000,101,0,0,139944,0,237173
23912,0,0,60000,101,0,0,996348,0,237196
23920,0,10,0,101,0,0,0,0,234264
23924,0,0,0,100,0,0,139904,0,237261
23925,0,0,30000,101,0,0,2,0,237293
23926,0,99,0,101,0,0,0,0,237325
23927,0,0,0,100,0,0,0,0,237326
23933,0,0,0,100,1,0,340,0,237338
23934,0,30,0,101,0,0,0,0,237339
23936,0,5,0,101,0,0,0,0,237393
23937,0,5,0,101,0,0,0,0,237392
23938,0,0,0,101,0,0,0,0,237555
23939,0,99,0,101,0,0,0,0,237386
23943,0,0,0,101,0,0,2,0,234043
23944,0,0,0,101,0,0,2,0,234044
23948,0,0,5000,101,0,0,139944,0,237654
23949,23,1,0,101,0,0,0,0,227848
23950,2,0,0,101,0,0,0,0,227848
23958,0,0,0,101,0,0,0,0,237744
23981,0,0,0,101,0,0,268435456,0,237820
23982,0,0,0,101,0,0,268435456,0,237821
23983,0,0,0,101,0,0,268435456,0,237822
23984,0,0,0,101,0,0,268435456,0,237823
23985,0,0,0,101,0,0,268435456,0,237824
23986,0,0,0,101,0,0,268435456,0,237825
23987,0,0,0,101,0,0,268435456,0,237826
23988,0,0,0,101,0,0,268435456,0,237827
23989,0,0,0,101,0,0,268435456,0,237828
23994,0,10,0,101,0,0,0,0,237891
23995,0,4,0,101,0,0,0,0,237883
23997,0,4,0,101,0,0,0,0,237933
23998,0,4,0,101,0,0,0,0,237935
23999,0,4,0,101,0,0,0,0,237936
24000,0,99,0,101,0,0,0,0,237926
24001,0,5,0,101,0,0,0,0,236384
24002,0,99,0,101,0,0,0,0,236340
24003,0,0,0,101,0,0,0,0,237997
24004,0,0,60000,100,0,0,69972,0,237993
24005,0,5,0,101,0,0,0,0,238025
24007,0,0,180000,5,0,0,69904,0,238423
24009,0,0,5000,100,0,0,69904,0,238467
24010,0,9,0,101,0,0,0,0,238471
24011,0,50,0,101,0,0,0,0,238476
24012,0,0,0,101,0,214,2442240,0,238498
24013,0,0,0,101,0,0,0,0,238509
24014,0,0,0,101,0,0,0,0,238510
24015,0,0,0,101,0,0,0,0,238512
24016,0,0,5000,100,0,0,69904,0,238521
24018,0,0,0,101,0,215,340,0,238524
24019,0,1,0,101,0,0,0,0,238534
24020,0,50,0,101,0,0,0,0,228241
24021,0,0,0,100,1,0,139944,0,238559
24022,0,1,0,101,0,0,0,0,238565
24023,0,10,0,101,0,0,0,0,227965
24024,0,3,0,101,0,0,0,0,238584
24025,0,10,0,101,0,0,0,0,228281
24026,0,99,0,101,0,0,0,0,238653
24027,0,99,0,101,0,0,0,0,238658
24028,0,99,0,101,0,0,0,0,238660
24029,0,0,0,100,0,0,4112,0,238078
24030,0,0,3000,100,0,0,69652,0,238990
24031,0,99,0,101,0,0,0,0,238991
24033,0,0,0,100,0,0,16,0,238076
