id,desc,desc_2,id_property_1,id_property_2,id_property_3,coeff_1,coeff_2,coeff_3,unk_20,unk_5,unk_6,amount_1,amount_2,amount_3,id_aura,slot,req_skill,req_skill_value,min_scaling_level,charges,type_1,type_2,type_3,scaling_type,unk_19,unk_15,req_player_level,max_scaling_level
5051,"+$k1 Intellect and +$k2 Versatility","",5,40,0,0.000000,0.000000,0.000000,0,0,0,5,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
5052,"+$k1 Haste","",36,7,0,0.000000,0.000000,0.000000,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5053,"+$k1 Haste and +$k2 Versatility","",36,40,0,0.000000,0.000000,0.000000,0,0,0,10,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
5054,"+$k1 Intellect","",5,7,0,0.000000,0.000000,0.000000,0,0,0,10,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5055,"+$k1 Intellect and +$k2 Critical Strike","",5,32,0,0.000000,0.000000,0.000000,0,0,0,15,8,0,0,1,0,0,1,0,5,5,0,0,0,0,85,0
5056,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,14,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5057,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,14,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5058,"+$k1 Haste","",36,0,0,0.000000,0.000000,0.000000,0,0,0,14,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5059,"+$k1 Intellect and +$k2 Critical Strike","",5,32,0,0.000000,0.000000,0.000000,0,0,0,22,14,0,0,1,0,0,1,0,5,5,0,0,0,0,85,0
5060,"+$k1 Mastery & Minor Speed Increase","",49,24090,0,0.000000,0.000000,0.000000,0,0,0,10,0,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0
5061,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,14,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5062,"Jade Spirit","",141178,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,238,0,0,0,1,0,3,0,0,0,0,0,0,0
5063,"Synapse Springs","",141331,0,0,0.000000,0.000000,0.000000,0,0,0,0,1,0,0,1,2502,25,1,0,7,0,0,0,0,0,0,0
5064,"+$k1 PvP Resilience","",35,0,0,0.000000,0.000000,0.000000,0,0,0,12,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5065,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5066,"+$k1 PvP Resilience","",35,0,0,0.000000,0.000000,0.000000,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5067,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5068,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5069,"+$k1 PvP Resilience","",35,0,0,0.000000,0.000000,0.000000,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5070,"+$k1 Intellect and $44797s1% Increased Critical Effect","",5,44797,0,0.000000,0.000000,0.000000,0,0,0,15,0,0,0,0,0,0,60,0,5,3,0,0,0,0,0,0
5071,"+$k1 PvP Resilience","",35,7,0,0.000000,0.000000,0.000000,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5072,"+$k1 Intellect and +$k2PvP Power","",5,57,0,0.000000,0.000000,0.000000,0,0,0,5,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
5073,"+$k1 PvP Power","",57,0,0,0.000000,0.000000,0.000000,0,0,0,20,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5074,"+$k1 Intellect and +$k2 PvP Resilience","",5,35,0,0.000000,0.000000,0.000000,0,0,0,5,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
5075,"+$k1 Intellect and +$k2 PvP Power","",5,57,0,0.000000,0.000000,0.000000,0,0,0,5,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
5076,"+$k1 PvP Resilience","",35,0,0,0.000000,0.000000,0.000000,0,0,0,14,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5077,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,10,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5078,"+$k1 PvP Resilience","",35,0,0,0.000000,0.000000,0.000000,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5079,"+$k1 PvP Resilience","",35,0,0,0.000000,0.000000,0.000000,0,0,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5080,"+$k1 Mastery","",49,0,0,0.000000,0.000000,0.000000,0,0,0,12,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5081,"+$k1 Mastery","",49,0,0,0.000000,0.000000,0.000000,0,0,0,12,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5082,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5083,"+$k1 PvP Resilience","",35,0,0,0.000000,0.000000,0.000000,0,0,0,5,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5084,"+$k1 PvP Resilience","",35,0,0,0.000000,0.000000,0.000000,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5085,"+$k1 Intellect and $44797s1% Increased Critical Effect","",5,44797,0,0.000000,0.000000,0.000000,0,0,0,12,0,0,0,0,0,0,60,0,5,3,0,0,0,0,0,0
5086,"+$k1 PvP Resilience","",35,7,0,0.000000,0.000000,0.000000,0,0,0,16,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5087,"+$k1 Intellect and +$k2 PvP Power","",5,57,0,0.000000,0.000000,0.000000,0,0,0,5,10,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
5088,"+$k1 Intellect and +$k2 PvP Power","",4,57,0,0.000000,0.000000,0.000000,0,0,0,5,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
5089,"+$k1 PvP Power","",57,0,0,0.000000,0.000000,0.000000,0,0,0,16,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5090,"+$k1 Intellect and +$k2 PvP Resilience","",5,35,0,0.000000,0.000000,0.000000,0,0,0,4,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
5091,"+$k1 Intellect and +$k2 Critical Strike","",5,32,0,0.000000,0.000000,0.000000,0,0,0,11,6,0,0,1,0,0,1,0,5,5,0,0,0,0,85,0
5092,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5093,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5094,"+$k1 Haste","",36,0,0,0.000000,0.000000,0.000000,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5095,"+$k1 Intellect and +$k2 Critical Strike","",5,32,0,0.000000,0.000000,0.000000,0,0,0,13,8,0,0,1,0,0,1,0,5,5,0,0,0,0,85,0
5096,"+$k1 Mastery & Minor Speed Increase","",49,24090,0,0.000000,0.000000,0.000000,0,0,0,6,0,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0
5097,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5098,"Jade Spirit","",141980,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,238,0,0,0,1,0,3,0,0,0,0,0,0,0
5099,"+$k1 PvP Resilience","",35,0,0,0.000000,0.000000,0.000000,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5100,"+$k1 Mastery","",49,0,0,0.000000,0.000000,0.000000,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5101,"+$k1 Mastery","",49,0,0,0.000000,0.000000,0.000000,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5102,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,9,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5103,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5104,"+$k1 Critical Strike","",32,0,0,0.000000,0.000000,0.000000,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5105,"+$k1 Haste","",36,7,0,0.000000,0.000000,0.000000,0,0,0,9,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5106,"+$k1 Critical Strike","",32,0,0,0.000000,0.000000,0.000000,0,0,0,16,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5107,"+$k1 Critical Strike","",32,7,0,0.000000,0.000000,0.000000,0,0,0,16,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5108,"+$k1 Haste and +$k2 Critical Strike","",36,32,0,0.000000,0.000000,0.000000,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
5109,"+$k1 Haste and +$k2 Critical Strike","",36,32,0,0.000000,0.000000,0.000000,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
5110,"Lightweave Embroidery","",142172,6,0,0.000000,0.000000,0.000000,0,0,0,0,1,0,0,1,2536,25,162,0,3,0,0,0,0,0,0,0
5111,"+$k1 All Stats","",104335,0,0,0.000000,0.000000,0.000000,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
5112,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,7,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5113,"+$k1 Intellect","",5,0,0,0.000000,0.000000,0.000000,0,0,0,6,0,0,0,1,2489,25,290,0,5,0,0,0,0,0,0,0
5114,"+$k1 Intellect and +$k2 Critical Strike","",5,32,0,0.000000,0.000000,0.000000,0,0,0,4,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
5115,"+$k1 Intellect","",132346,0,0,0.000000,0.000000,0.000000,0,0,0,20,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
5116,"+$k1 Haste","",36,7,0,0.000000,0.000000,0.000000,0,0,0,6,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5117,"+$k1 Mastery","",49,0,0,0.000000,0.000000,0.000000,0,0,0,16,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5118,"+$k1 Haste and +$k2 Mastery","",36,49,0,0.000000,0.000000,0.000000,0,0,0,8,8,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
5119,"+$k1 Critical Strike","",32,0,0,0.000000,0.000000,0.000000,0,0,0,16,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5120,"+$k1 Intellect","",5,7,0,0.000000,0.000000,0.000000,0,0,0,8,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
5124,"Spirit of Conquest","",142536,0,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,257,1,0,0,1,0,3,0,0,0,0,0,0,0
5125,"Bloody Dancing Steel","",0,142531,0,0.000000,0.000000,0.000000,0,0,0,0,0,0,257,1,0,0,1,0,0,3,0,0,0,0,0,0
5147,"+$k1 Agility","",3,7,0,1.000000,0.000000,0.000000,0,0,0,200,0,0,0,32,0,0,1,0,5,0,0,-5,-4,0,0,90
5155,"+$k1 Agility","",3,0,0,0.400000,0.000000,0.000000,0,0,0,2,0,0,0,32,0,0,0,0,5,0,0,-3,0,0,0,60
5156,"+$k1 Agility","",3,0,0,0.600000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-3,0,0,0,60
5157,"+$k1 Intellect","",5,0,0,0.300000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-5,0,0,0,70
5158,"+$k1 Agility","",3,0,0,0.500000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5159,"+$k1 Intellect","",5,0,0,0.400000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-5,0,0,0,70
5160,"+$k1 Versatility","",40,0,0,0.375000,0.000000,0.000000,0,0,0,6,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5161,"+$k1 Stamina","",7,0,0,0.750000,0.000000,0.000000,0,0,0,6,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5162,"+$k1 Strength","",4,0,0,0.500000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5163,"+$k1 Dodge","",13,0,0,0.380000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5164,"+$k1 Dodge","",13,0,0,0.500000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5165,"+$k1 Spell Power","",45,0,0,0.440000,0.000000,0.000000,0,0,0,7,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5166,"+$k1 Spell Power","",45,0,0,0.565000,0.000000,0.000000,0,0,0,9,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5167,"+$k1 Spell Power","",45,0,0,0.562500,0.000000,0.000000,0,0,0,9,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5168,"+$k1 Attack Power","",38,0,0,0.250000,0.000000,0.000000,0,0,0,2,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5169,"+$k1 Attack Power","",38,0,0,0.375000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5170,"+$k1 Attack Power","",38,0,0,0.500000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5171,"+$k1 Attack Power","",38,0,0,0.250000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5172,"+$k1 Attack Power","",38,0,0,0.375000,0.000000,0.000000,0,0,0,6,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5173,"+$k1 Attack Power","",38,0,0,0.500000,0.000000,0.000000,0,0,0,8,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5174,"+$k1 Attack Power","",38,0,0,1.000000,0.000000,0.000000,0,0,0,16,0,0,0,32,0,0,55,0,5,0,0,-4,0,0,0,80
5175,"+$k1 Stamina","",7,0,0,0.562500,0.000000,0.000000,0,0,0,9,0,0,0,32,0,0,1,0,5,0,0,-4,0,0,0,80
5176,"+$k1 Spell Power","",45,0,0,0.562500,0.000000,0.000000,0,0,0,9,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5177,"+$k1 Intellect","",5,0,0,0.750000,0.000000,0.000000,0,0,0,30,0,0,2,32,0,0,30,0,5,0,0,-4,0,0,0,85
5178,"+$k1 Intellect","",5,0,0,0.500000,0.000000,0.000000,0,0,0,8,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5179,"+$k1 Critical Strike","",32,0,0,0.500000,0.000000,0.000000,0,0,0,8,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5180,"+$k1 Spell Power","",45,0,0,0.437500,0.000000,0.000000,0,0,0,7,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5181,"+$k1 Critical Strike","",32,0,0,0.500000,0.000000,0.000000,0,0,0,8,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5182,"+$k1 Agility","",3,0,0,0.062500,0.000000,0.000000,0,0,0,10,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,90
5183,"+$k1 Spell Power","",45,0,0,0.250000,0.000000,0.000000,0,0,0,15,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,70
5184,"+$k1 Spell Power","",45,0,0,0.250000,0.000000,0.000000,0,0,0,15,0,0,0,32,0,0,1,0,5,0,0,-1,0,0,0,70
5185,"+$k1 Critical Strike","",32,0,0,0.500000,0.000000,0.000000,0,0,0,8,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5186,"+$k1 Versatility","",40,0,0,0.500000,0.000000,0.000000,0,0,0,8,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5187,"+$k1 Critical Strike","",32,0,0,0.500000,0.000000,0.000000,0,0,0,8,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5188,"+$k1 Critical Strike","",32,0,0,0.500000,0.000000,0.000000,0,0,0,8,0,0,0,32,0,0,0,0,5,0,0,0,0,0,0,80
5189,"+$k1 PvP Resilience","",35,0,0,0.500000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,70
5190,"+$k1 Critical Strike","",32,0,0,0.250000,0.000000,0.000000,0,0,0,2,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5191,"+$k1 PvP Resilience","",35,0,0,0.375000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5192,"+$k1 Critical Strike","",32,0,0,0.375000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5193,"+$k1 Dodge","",13,0,0,0.375000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5194,"+$k1 PvP Resilience","",35,0,0,0.375000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5195,"+$k1 Intellect","",5,0,0,0.375000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5196,"+$k1 Critical Strike","",32,0,0,0.500000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5197,"+$k1 Critical Strike","",32,0,0,0.250000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5198,"+$k1 Versatility","",40,0,0,0.500000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5199,"+$k1 Versatility","",40,0,0,0.250000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5200,"+$k1 Versatility","",40,0,0,0.375000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5201,"+$k1 PvP Resilience","",35,0,0,0.250000,0.000000,0.000000,0,0,0,2,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5202,"+$k1 Stamina","",7,0,0,0.750000,0.000000,0.000000,0,0,0,6,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5203,"+$k1 Stamina","",7,0,0,0.375000,0.000000,0.000000,0,0,0,6,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5204,"+$k1 Intellect","",5,0,0,0.500000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5205,"+$k1 Intellect","",5,0,0,0.250000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5206,"+$k1 Parry","",14,0,0,0.375000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5207,"+$k1 Dodge","",13,0,0,0.500000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5208,"+$k1 Dodge","",13,0,0,0.250000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5209,"+$k1 Spell Power","",45,0,0,0.625000,0.000000,0.000000,0,0,0,5,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5210,"+$k1 Spell Power","",45,0,0,0.312500,0.000000,0.000000,0,0,0,5,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5211,"+$k1 Critical Strike","",32,0,0,0.500000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5212,"+$k1 Critical Strike","",32,0,0,0.250000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5213,"+$k1 Critical Strike","",32,0,0,0.500000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5214,"+$k1 Critical Strike","",32,0,0,0.250000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5215,"+$k1 Critical Strike","",32,0,0,0.375000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5216,"+$k1 Dodge","",13,0,0,0.375000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5217,"+$k1 Agility","",3,0,0,0.500000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5218,"+$k1 Agility","",3,0,0,0.250000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5219,"+$k1 PvP Resilience","",35,0,0,0.500000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5220,"+$k1 PvP Resilience","",35,0,0,0.250000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5221,"+$k1 Strength","",4,0,0,0.375000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5222,"+$k1 Critical Strike","",32,0,0,0.375000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5223,"+$k1 Critical Strike","",32,0,0,0.187500,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5224,"+2 Versatility","",40,0,0,0.125000,0.000000,0.000000,0,0,0,1,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5225,"+$k1 Stamina","",7,0,0,0.750000,0.000000,0.000000,0,0,0,6,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5226,"+$k1 Stamina","",7,0,0,0.375000,0.000000,0.000000,0,0,0,6,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5227,"+$k1 Stamina","",7,0,0,0.500000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5228,"+$k1 Critical Strike","",32,0,0,0.250000,0.000000,0.000000,0,0,0,2,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5229,"+$k1 Critical Strike","",32,0,0,0.250000,0.000000,0.000000,0,0,0,2,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5230,"+$k1 Critical Strike","",32,0,0,0.375000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5231,"+$k1 Spell Power","",45,0,0,0.625000,0.000000,0.000000,0,0,0,5,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5232,"+$k1 Spell Power","",45,0,0,0.312500,0.000000,0.000000,0,0,0,5,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5233,"+$k1 Versatility","",40,0,0,0.500000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5234,"+$k1 Versatility","",40,0,0,0.250000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5235,"+$k1 Strength","",4,0,0,0.500000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5236,"+$k1 Strength","",4,0,0,0.250000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5237,"+$k1 Versatility","",40,0,0,0.380000,0.000000,0.000000,0,0,0,15,0,0,0,32,0,0,30,0,5,0,0,-1,0,0,0,70
5238,"+$k1 Agility","",3,0,0,0.375000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5239,"+$k1 Stamina","",7,0,0,0.250000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5240,"+$k1 Spell Power","",45,0,0,0.500000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5241,"+$k1 Critical Strike","",32,0,0,0.250000,0.000000,0.000000,0,0,0,2,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5242,"+$k1 Parry","",14,0,0,0.250000,0.000000,0.000000,0,0,0,2,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5243,"+$k1 Critical Strike","",32,0,0,0.250000,0.000000,0.000000,0,0,0,2,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5244,"+$k1 Stamina","",7,0,0,0.375000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5245,"+$k1 Dodge","",13,0,0,0.250000,0.000000,0.000000,0,0,0,2,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5246,"+$k1 Strength","",4,0,0,0.500000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5247,"+$k1 Strength","",4,0,0,0.250000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5248,"+$k1 Attack Power","",38,0,0,0.500000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5249,"+$k1 Attack Power","",38,0,0,0.250000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5250,"+$k1 Strength","",4,0,0,0.180000,0.000000,0.000000,0,0,0,15,0,0,0,32,0,0,30,0,5,0,0,-1,0,0,0,70
5251,"+$k1 Attack Power","",38,0,0,0.375000,0.000000,0.000000,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5252,"+$k1 Dodge","",13,0,0,0.125000,0.000000,0.000000,0,0,0,2,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5253,"+$k1 Strength","",4,0,0,0.250000,0.000000,0.000000,0,0,0,2,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,70
5254,"+$k1 Haste","",36,0,0,0.250000,0.000000,0.000000,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5255,"+$k1 Attack Power","",38,0,0,0.300000,0.000000,0.000000,0,0,0,13,0,0,0,32,0,0,30,0,5,0,0,-1,0,0,0,70
5256,"+$k1 Attack Power","",38,0,0,0.250000,0.000000,0.000000,0,0,0,2,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,80
5257,"+$k1 Attack Power","",38,0,0,0.180000,0.000000,0.000000,0,0,0,12,0,0,0,32,0,0,30,0,5,0,0,-1,0,0,0,70
