id,id_power,class_id,tier,index,id_parent
10769,83,4,1,1,507
10770,13,12,0,0,507
10771,13,11,0,0,507
10772,13,10,0,0,507
10773,13,4,0,0,507
10774,496,12,3,0,508
10775,245,12,3,1,508
10776,134,12,3,2,508
10777,496,11,3,0,508
10778,250,11,3,1,508
10779,111,11,3,2,508
10780,251,11,3,3,508
10781,363,11,3,4,508
10782,496,10,3,0,508
10783,382,10,3,1,508
10784,76,10,3,2,508
10785,389,10,3,3,508
10786,496,4,3,0,508
10787,406,4,3,1,508
10788,129,4,3,2,508
10789,445,4,3,3,508
10790,21,12,2,0,508
10791,22,12,2,1,508
10792,89,12,2,2,508
10793,21,11,2,0,508
10794,102,11,2,1,508
10795,89,11,2,2,508
10796,21,10,2,0,508
10797,102,10,2,1,508
10798,89,10,2,2,508
10799,21,4,2,0,508
10800,22,4,2,1,508
10801,31,4,2,2,508
10802,84,12,1,0,508
10803,83,12,1,1,508
10804,84,11,1,0,508
10805,83,11,1,1,508
10806,84,10,1,0,508
10807,83,10,1,1,508
10808,84,4,1,0,508
10809,83,4,1,1,508
10810,13,12,0,0,508
10811,13,11,0,0,508
10812,13,10,0,0,508
10813,13,4,0,0,508
10814,156,3,3,0,509
10815,365,3,3,1,509
10816,370,3,3,2,509
10817,371,3,3,3,509
10818,156,7,3,0,509
10819,416,7,3,1,509
10820,420,7,3,2,509
10821,449,7,3,3,509
10822,31,3,2,0,509
10823,30,3,2,1,509
10824,459,3,2,2,509
10825,31,7,2,0,509
10826,30,7,2,1,509
10827,104,7,2,2,509
10828,14,3,1,0,509
10829,84,3,1,1,509
10830,14,7,1,0,509
10831,84,7,1,1,509
10832,13,3,0,0,509
10833,13,7,0,0,509
10834,479,3,3,0,510
10835,367,3,3,1,510
10836,369,3,3,2,510
10837,163,3,3,3,510
10838,479,7,3,0,510
10839,417,7,3,1,510
10840,416,7,3,2,510
10841,191,7,3,3,510
10842,18,3,2,0,510
10843,21,3,2,1,510
10844,461,3,2,2,510
10845,18,7,2,0,510
10846,21,7,2,1,510
10847,105,7,2,2,510
10848,87,3,1,0,510
10849,85,3,1,1,510
10850,87,7,1,0,510
10851,85,7,1,1,510
10852,13,3,0,0,510
10853,13,7,0,0,510
10854,478,3,3,0,511
10855,107,3,3,1,511
10856,368,3,3,2,511
10857,110,3,3,3,511
10858,478,7,3,0,511
10859,457,7,3,1,511
10860,447,7,3,2,511
10861,138,7,3,3,511
10862,22,3,2,0,511
10863,461,3,2,1,511
10864,459,3,2,2,511
10865,22,7,2,0,511
10866,461,7,2,1,511
10867,19,7,2,2,511
10868,85,3,1,0,511
10869,86,3,1,1,511
10870,85,7,1,0,511
10871,86,7,1,1,511
10872,13,3,0,0,511
10873,13,7,0,0,511
10874,491,3,3,0,512
10875,366,3,3,1,512
10876,162,3,3,2,512
10877,213,3,3,3,512
10878,491,7,3,0,512
10879,448,7,3,1,512
10880,179,7,3,2,512
10881,224,7,3,3,512
10882,462,3,2,0,512
10883,18,3,2,1,512
10884,30,3,2,2,512
10885,462,7,2,0,512
10886,18,7,2,1,512
10887,463,7,2,2,512
10888,203,3,1,0,512
10889,15,3,1,1,512
10890,207,7,1,0,512
10891,15,7,1,1,512
10892,13,3,0,0,512
10893,13,7,0,0,512
10894,497,3,3,0,513
10895,366,3,3,1,513
10896,162,3,3,2,513
10897,213,3,3,3,513
10898,497,7,3,0,513
10899,448,7,3,1,513
10900,179,7,3,2,513
10901,224,7,3,3,513
10902,462,3,2,0,513
10903,18,3,2,1,513
10904,30,3,2,2,513
10905,462,7,2,0,513
10906,18,7,2,1,513
10907,463,7,2,2,513
10908,203,3,1,0,513
10909,15,3,1,1,513
10910,207,7,1,0,513
10911,15,7,1,1,513
10912,13,3,0,0,513
10913,13,7,0,0,513
10914,490,3,3,0,514
10915,211,3,3,1,514
10916,36,3,3,2,514
10917,371,3,3,3,514
10918,490,7,3,0,514
10919,222,7,3,1,514
10920,137,7,3,2,514
10921,449,7,3,3,514
10922,21,3,2,0,514
10923,22,3,2,1,514
10924,31,3,2,2,514
10925,21,7,2,0,514
10926,22,7,2,1,514
10927,102,7,2,2,514
10928,84,3,1,0,514
10929,83,3,1,1,514
10930,84,7,1,0,514
10931,83,7,1,1,514
10932,13,3,0,0,514
10933,13,7,0,0,514
10934,496,3,3,0,515
10935,211,3,3,1,515
10936,36,3,3,2,515
10937,371,3,3,3,515
10938,496,7,3,0,515
10939,222,7,3,1,515
10940,137,7,3,2,515
10941,449,7,3,3,515
10942,21,3,2,0,515
10943,22,3,2,1,515
10944,31,3,2,2,515
10945,21,7,2,0,515
10946,22,7,2,1,515
10947,102,7,2,2,515
10948,84,3,1,0,515
10949,83,3,1,1,515
10950,84,7,1,0,515
10951,83,7,1,1,515
10952,13,3,0,0,515
10953,13,7,0,0,515
10954,481,6,3,0,516
10955,348,6,3,1,516
10956,347,6,3,2,516
10957,244,6,3,3,516
10958,481,2,3,0,516
10959,393,2,3,1,516
10960,395,2,3,2,516
10961,453,2,3,3,516
10962,481,1,3,0,516
10963,434,1,3,1,516
10964,438,1,3,2,516
10965,450,1,3,3,516
10966,31,6,2,0,516
10967,30,6,2,1,516
10968,98,6,2,2,516
10969,31,2,2,0,516
10970,104,2,2,1,516
10971,98,2,2,2,516
10972,31,1,2,0,516
10973,30,1,2,1,516
10974,98,1,2,2,516
10975,14,6,1,0,516
10976,84,6,1,1,516
10977,14,2,1,0,516
10978,84,2,1,1,516
10979,14,1,1,0,516
10980,84,1,1,1,516
10981,13,6,0,0,516
10982,13,2,0,0,516
10983,13,1,0,0,516
10984,194,6,3,0,517
10985,349,6,3,1,517
10986,346,6,3,2,517
10987,142,6,3,3,517
10988,194,2,3,0,517
10989,394,2,3,1,517
10990,150,2,3,2,517
10991,187,2,3,3,517
10992,194,1,3,0,517
10993,435,1,3,1,517
10994,437,1,3,2,517
10995,177,1,3,3,517
10996,18,6,2,0,517
10997,21,6,2,1,517
10998,89,6,2,2,517
10999,18,2,2,0,517
11000,105,2,2,1,517
11001,89,2,2,2,517
11002,18,1,2,0,517
11003,21,1,2,1,517
11004,89,1,2,2,517
11005,87,6,1,0,517
11006,85,6,1,1,517
11007,87,2,1,0,517
11008,85,2,1,1,517
11009,87,1,1,0,517
11010,85,1,1,1,517
11011,13,6,0,0,517
11012,13,2,0,0,517
11013,13,1,0,0,517
11014,156,6,3,0,518
11015,106,6,3,1,518
11016,242,6,3,2,518
11017,109,6,3,3,518
11018,156,2,3,0,518
11019,139,2,3,1,518
11020,454,2,3,2,518
11021,125,2,3,3,518
11022,156,1,3,0,518
11023,121,1,3,1,518
11024,451,1,3,2,518
11025,118,1,3,3,518
11026,22,6,2,0,518
11027,461,6,2,1,518
11028,101,6,2,2,518
11029,22,2,2,0,518
11030,19,2,2,1,518
11031,101,2,2,2,518
11032,22,1,2,0,518
11033,461,1,2,1,518
11034,101,1,2,2,518
11035,85,6,1,0,518
11036,86,6,1,1,518
11037,85,2,1,0,518
11038,86,2,1,1,518
11039,85,1,1,0,518
11040,86,1,1,1,518
11041,13,6,0,0,518
11042,13,2,0,0,518
11043,13,1,0,0,518
11044,491,6,3,0,519
11045,197,6,3,1,519
11046,141,6,3,2,519
11047,199,6,3,3,519
11048,491,2,3,0,519
11049,233,2,3,1,519
11050,189,2,3,2,519
11051,235,2,3,3,519
11052,491,1,3,0,519
11053,226,1,3,1,519
11054,176,1,3,2,519
11055,237,1,3,3,519
11056,462,6,2,0,519
11057,18,6,2,1,519
11058,20,6,2,2,519
11059,462,2,2,0,519
11060,463,2,2,1,519
11061,20,2,2,2,519
11062,462,1,2,0,519
11063,18,1,2,1,519
11064,20,1,2,2,519
11065,201,6,1,0,519
11066,15,6,1,1,519
11067,206,2,1,0,519
11068,15,2,1,1,519
11069,476,1,1,0,519
11070,15,1,1,1,519
11071,13,6,0,0,519
11072,13,2,0,0,519
11073,13,1,0,0,519
11074,497,6,3,0,520
11075,197,6,3,1,520
11076,141,6,3,2,520
11077,199,6,3,3,520
11078,497,2,3,0,520
11079,233,2,3,1,520
11080,189,2,3,2,520
11081,235,2,3,3,520
11082,497,1,3,0,520
11083,226,1,3,1,520
11084,176,1,3,2,520
11085,237,1,3,3,520
11086,462,6,2,0,520
11087,18,6,2,1,520
11088,20,6,2,2,520
11089,462,2,2,0,520
11090,463,2,2,1,520
11091,20,2,2,2,520
11092,462,1,2,0,520
11093,18,1,2,1,520
11094,20,1,2,2,520
11095,201,6,1,0,520
11096,15,6,1,1,520
11097,206,2,1,0,520
11098,15,2,1,1,520
11099,476,1,1,0,520
11100,15,1,1,1,520
11101,13,6,0,0,520
11102,13,2,0,0,520
11103,13,1,0,0,520
11104,490,6,3,0,521
11105,243,6,3,1,521
11106,108,6,3,2,521
11107,244,6,3,3,521
11108,490,2,3,0,521
11109,452,2,3,1,521
11110,133,2,3,2,521
11111,453,2,3,3,521
11112,490,1,3,0,521
11113,433,1,3,1,521
11114,119,1,3,2,521
11115,450,1,3,3,521
11116,21,6,2,0,521
11117,22,6,2,1,521
11118,89,6,2,2,521
11119,21,2,2,0,521
11120,102,2,2,1,521
11121,89,2,2,2,521
11122,21,1,2,0,521
11123,22,1,2,1,521
11124,89,1,2,2,521
11125,84,6,1,0,521
11126,83,6,1,1,521
11127,84,2,1,0,521
11128,83,2,1,1,521
11129,84,1,1,0,521
11130,83,1,1,1,521
11131,13,6,0,0,521
11132,13,2,0,0,521
11133,13,1,0,0,521
11134,496,6,3,0,522
11135,243,6,3,1,522
11136,108,6,3,2,522
11137,244,6,3,3,522
11138,496,2,3,0,522
11139,452,2,3,1,522
11140,133,2,3,2,522
11141,453,2,3,3,522
11142,496,1,3,0,522
11143,433,1,3,1,522
11144,119,1,3,2,522
11145,450,1,3,3,522
11146,21,6,2,0,522
11147,22,6,2,1,522
11148,89,6,2,2,522
11149,21,2,2,0,522
11150,102,2,2,1,522
11151,89,2,2,2,522
11152,21,1,2,0,522
11153,22,1,2,1,522
11154,89,1,2,2,522
11155,84,6,1,0,522
11156,83,6,1,1,522
11157,84,2,1,0,522
11158,83,2,1,1,522
11159,84,1,1,0,522
11160,83,1,1,1,522
11161,13,6,0,0,522
11162,13,2,0,0,522
11163,13,1,0,0,522
11164,493,8,3,0,523
11165,127,8,3,1,523
11166,376,8,3,2,523
11167,170,8,3,3,523
11168,493,5,3,0,523
11169,113,5,3,1,523
11170,400,5,3,2,523
11171,166,5,3,3,523
11172,493,9,3,0,523
11173,123,9,3,1,523
11174,458,9,3,2,523
11175,460,9,3,3,523
11176,461,8,2,0,523
11177,30,8,2,1,523
11178,21,8,2,2,523
11179,461,5,2,0,523
11180,103,5,2,1,523
11181,463,5,2,2,523
11182,461,9,2,0,523
11183,30,9,2,1,523
11184,21,9,2,2,523
11185,468,8,1,0,523
11186,14,8,1,1,523
11187,472,5,1,0,523
11188,14,5,1,1,523
11189,475,9,1,0,523
11190,14,9,1,1,523
11191,13,8,0,0,523
11192,13,5,0,0,523
11193,13,9,0,0,523
11194,487,8,3,0,524
11195,127,8,3,1,524
11196,376,8,3,2,524
11197,170,8,3,3,524
11198,487,5,3,0,524
11199,113,5,3,1,524
11200,400,5,3,2,524
11201,166,5,3,3,524
11202,487,9,3,0,524
11203,123,9,3,1,524
11204,458,9,3,2,524
11205,460,9,3,3,524
11206,461,8,2,0,524
11207,30,8,2,1,524
11208,21,8,2,2,524
11209,461,5,2,0,524
11210,103,5,2,1,524
11211,463,5,2,2,524
11212,461,9,2,0,524
11213,30,9,2,1,524
11214,21,9,2,2,524
11215,468,8,1,0,524
11216,14,8,1,1,524
11217,472,5,1,0,524
11218,14,5,1,1,524
11219,475,9,1,0,524
11220,14,9,1,1,524
11221,13,8,0,0,524
11222,13,5,0,0,524
11223,13,9,0,0,524
11224,494,8,3,0,525
11225,374,8,3,1,525
11226,378,8,3,2,525
11227,381,8,3,3,525
11228,494,5,3,0,525
11229,398,5,3,1,525
11230,402,5,3,2,525
11231,405,5,3,3,525
11232,494,9,3,0,525
11233,425,9,3,1,525
11234,429,9,3,2,525
11235,432,9,3,3,525
11236,31,8,2,0,525
11237,462,8,2,1,525
11238,22,8,2,2,525
11239,31,5,2,0,525
11240,38,5,2,1,525
11241,102,5,2,2,525
11242,31,9,2,0,525
11243,462,9,2,1,525
11244,22,9,2,2,525
11245,15,8,1,0,525
11246,86,8,1,1,525
11247,15,5,1,0,525
11248,86,5,1,1,525
11249,15,9,1,0,525
11250,86,9,1,1,525
11251,13,8,0,0,525
11252,13,5,0,0,525
11253,13,9,0,0,525
11254,488,8,3,0,526
11255,374,8,3,1,526
11256,378,8,3,2,526
11257,381,8,3,3,526
11258,488,5,3,0,526
11259,398,5,3,1,526
11260,402,5,3,2,526
11261,405,5,3,3,526
11262,488,9,3,0,526
11263,425,9,3,1,526
11264,429,9,3,2,526
11265,432,9,3,3,526
11266,31,8,2,0,526
11267,462,8,2,1,526
11268,22,8,2,2,526
11269,31,5,2,0,526
11270,38,5,2,1,526
11271,102,5,2,2,526
11272,31,9,2,0,526
11273,462,9,2,1,526
11274,22,9,2,2,526
11275,15,8,1,0,526
11276,86,8,1,1,526
11277,15,5,1,0,526
11278,86,5,1,1,526
11279,15,9,1,0,526
11280,86,9,1,1,526
11281,13,8,0,0,526
11282,13,5,0,0,526
11283,13,9,0,0,526
11284,492,8,3,0,527
11285,167,8,3,1,527
11286,215,8,3,2,527
11287,380,8,3,3,527
11288,492,5,3,0,527
11289,164,5,3,1,527
11290,228,5,3,2,527
11291,404,5,3,3,527
11292,492,9,3,0,527
11293,183,9,3,1,527
11294,231,9,3,2,527
11295,431,9,3,3,527
11296,18,8,2,0,527
11297,459,8,2,1,527
11298,31,8,2,2,527
11299,18,5,2,0,527
11300,42,5,2,1,527
11301,104,5,2,2,527
11302,18,9,2,0,527
11303,459,9,2,1,527
11304,31,9,2,2,527
11305,83,8,1,0,527
11306,85,8,1,1,527
11307,83,5,1,0,527
11308,85,5,1,1,527
11309,83,9,1,0,527
11310,85,9,1,1,527
11311,13,8,0,0,527
11312,13,5,0,0,527
11313,13,9,0,0,527
11314,486,8,3,0,528
11315,167,8,3,1,528
11316,215,8,3,2,528
11317,380,8,3,3,528
11318,486,5,3,0,528
11319,164,5,3,1,528
11320,228,5,3,2,528
11321,404,5,3,3,528
11322,486,9,3,0,528
11323,183,9,3,1,528
11324,231,9,3,2,528
11325,431,9,3,3,528
11326,18,8,2,0,528
11327,459,8,2,1,528
11328,31,8,2,2,528
11329,18,5,2,0,528
11330,42,5,2,1,528
11331,104,5,2,2,528
11332,18,9,2,0,528
11333,459,9,2,1,528
11334,31,9,2,2,528
11335,83,8,1,0,528
11336,85,8,1,1,528
11337,83,5,1,0,528
11338,85,5,1,1,528
11339,83,9,1,0,528
11340,85,9,1,1,528
11341,13,8,0,0,528
11342,13,5,0,0,528
11343,13,9,0,0,528
11344,494,12,3,0,529
11345,126,12,3,1,529
11346,354,12,3,2,529
11347,494,11,3,0,529
11348,122,11,3,1,529
11349,358,11,3,2,529
11350,361,11,3,3,529
11351,210,11,3,4,529
11352,494,10,3,0,529
11353,116,10,3,1,529
11354,386,10,3,2,529
11355,391,10,3,3,529
11356,494,4,3,0,529
11357,136,4,3,1,529
11358,410,4,3,2,529
11359,414,4,3,3,529
11360,31,12,2,0,529
11361,462,12,2,1,529
11362,98,12,2,2,529
11363,31,11,2,0,529
11364,38,11,2,1,529
11365,98,11,2,2,529
11366,31,10,2,0,529
11367,38,10,2,1,529
11368,98,10,2,2,529
11369,31,4,2,0,529
11370,462,4,2,1,529
11371,22,4,2,2,529
11372,15,12,1,0,529
11373,86,12,1,1,529
11374,15,11,1,0,529
11375,86,11,1,1,529
11376,15,10,1,0,529
11377,86,10,1,1,529
11378,15,4,1,0,529
11379,86,4,1,1,529
11380,13,12,0,0,529
11381,13,11,0,0,529
11382,13,10,0,0,529
11383,13,4,0,0,529
11384,488,12,3,0,530
11385,126,12,3,1,530
11386,354,12,3,2,530
11387,488,11,3,0,530
11388,122,11,3,1,530
11389,358,11,3,2,530
11390,361,11,3,3,530
11391,210,11,3,4,530
11392,488,10,3,0,530
11393,116,10,3,1,530
11394,386,10,3,2,530
11395,391,10,3,3,530
11396,488,4,3,0,530
11397,136,4,3,1,530
11398,410,4,3,2,530
11399,414,4,3,3,530
11400,31,12,2,0,530
11401,462,12,2,1,530
11402,98,12,2,2,530
11403,31,11,2,0,530
11404,38,11,2,1,530
11405,98,11,2,2,530
11406,31,10,2,0,530
11407,38,10,2,1,530
11408,98,10,2,2,530
11409,31,4,2,0,530
11410,462,4,2,1,530
11411,22,4,2,2,530
11412,15,12,1,0,530
11413,86,12,1,1,530
11414,15,11,1,0,530
11415,86,11,1,1,530
11416,15,10,1,0,530
11417,86,10,1,1,530
11418,15,4,1,0,530
11419,86,4,1,1,530
11420,13,12,0,0,530
11421,13,11,0,0,530
11422,13,10,0,0,530
11423,13,4,0,0,530
11424,493,12,3,0,531
11425,159,12,3,1,531
11426,221,12,3,2,531
11427,493,11,3,0,531
11428,173,11,3,1,531
11429,209,11,3,2,531
11430,360,11,3,3,531
11431,120,11,3,4,531
11432,493,10,3,0,531
11433,186,10,3,1,531
11434,248,10,3,2,531
11435,390,10,3,3,531
11436,493,4,3,0,531
11437,181,4,3,1,531
11438,239,4,3,2,531
11439,413,4,3,3,531
11440,461,12,2,0,531
11441,30,12,2,1,531
11442,101,12,2,2,531
11443,461,11,2,0,531
11444,103,11,2,1,531
11445,101,11,2,2,531
11446,461,10,2,0,531
11447,103,10,2,1,531
11448,101,10,2,2,531
11449,461,4,2,0,531
11450,30,4,2,1,531
11451,21,4,2,2,531
11452,83,12,1,0,531
11453,85,12,1,1,531
11454,83,11,1,0,531
11455,85,11,1,1,531
11456,83,10,1,0,531
11457,85,10,1,1,531
11458,83,4,1,0,531
11459,85,4,1,1,531
11460,13,12,0,0,531
11461,13,11,0,0,531
11462,13,10,0,0,531
11463,13,4,0,0,531
11464,487,12,3,0,532
11465,159,12,3,1,532
11466,221,12,3,2,532
11467,487,11,3,0,532
11468,173,11,3,1,532
11469,209,11,3,2,532
11470,360,11,3,3,532
11471,120,11,3,4,532
11472,487,10,3,0,532
11473,186,10,3,1,532
11474,248,10,3,2,532
11475,390,10,3,3,532
11476,487,4,3,0,532
11477,181,4,3,1,532
11478,239,4,3,2,532
11479,413,4,3,3,532
11480,461,12,2,0,532
11481,30,12,2,1,532
11482,101,12,2,2,532
11483,461,11,2,0,532
11484,103,11,2,1,532
11485,101,11,2,2,532
11486,461,10,2,0,532
11487,103,10,2,1,532
11488,101,10,2,2,532
11489,461,4,2,0,532
11490,30,4,2,1,532
11491,21,4,2,2,532
11492,83,12,1,0,532
11493,85,12,1,1,532
11494,83,11,1,0,532
11495,85,11,1,1,532
11496,83,10,1,0,532
11497,85,10,1,1,532
11498,83,4,1,0,532
11499,85,4,1,1,532
11500,13,12,0,0,532
11501,13,11,0,0,532
11502,13,10,0,0,532
11503,13,4,0,0,532
12344,492,12,3,0,564
12345,352,12,3,1,564
12346,355,12,3,2,564
12347,492,11,3,0,564
12348,356,11,3,1,564
12349,359,11,3,2,564
12350,112,11,3,3,564
12351,172,11,3,4,564
12352,492,10,3,0,564
12353,383,10,3,1,564
12354,387,10,3,2,564
12355,117,10,3,3,564
12356,492,4,3,0,564
12357,407,4,3,1,564
12358,411,4,3,2,564
12359,124,4,3,3,564
12360,18,12,2,0,564
12361,459,12,2,1,564
12362,89,12,2,2,564
12363,18,11,2,0,564
12364,42,11,2,1,564
12365,89,11,2,2,564
12366,18,10,2,0,564
12367,42,10,2,1,564
12368,89,10,2,2,564
12369,18,4,2,0,564
12370,459,4,2,1,564
12371,31,4,2,2,564
12372,466,12,1,0,564
12373,14,12,1,1,564
12374,467,11,1,0,564
12375,14,11,1,1,564
12376,470,10,1,0,564
12377,14,10,1,1,564
12378,473,4,1,0,564
12379,14,4,1,1,564
12380,13,12,0,0,564
12381,13,11,0,0,564
12382,13,10,0,0,564
12383,13,4,0,0,564
12384,486,12,3,0,565
12385,352,12,3,1,565
12386,355,12,3,2,565
12387,486,11,3,0,565
12388,356,11,3,1,565
12389,359,11,3,2,565
12390,112,11,3,3,565
12391,172,11,3,4,565
12392,486,10,3,0,565
12393,383,10,3,1,565
12394,387,10,3,2,565
12395,117,10,3,3,565
12396,486,4,3,0,565
12397,407,4,3,1,565
12398,411,4,3,2,565
12399,124,4,3,3,565
12400,18,12,2,0,565
12401,459,12,2,1,565
12402,89,12,2,2,565
12403,18,11,2,0,565
12404,42,11,2,1,565
12405,89,11,2,2,565
12406,18,10,2,0,565
12407,42,10,2,1,565
12408,89,10,2,2,565
12409,18,4,2,0,565
12410,459,4,2,1,565
12411,31,4,2,2,565
12412,466,12,1,0,565
12413,14,12,1,1,565
12414,467,11,1,0,565
12415,14,11,1,1,565
12416,470,10,1,0,565
12417,14,10,1,1,565
12418,473,4,1,0,565
12419,14,4,1,1,565
12420,13,12,0,0,565
12421,13,11,0,0,565
12422,13,10,0,0,565
12423,13,4,0,0,565
12424,494,3,3,0,566
12425,107,3,3,1,566
12426,369,3,3,2,566
12427,110,3,3,3,566
12428,494,7,3,0,566
12429,457,7,3,1,566
12430,416,7,3,2,566
12431,138,7,3,3,566
12432,31,3,2,0,566
12433,462,3,2,1,566
12434,22,3,2,2,566
12435,31,7,2,0,566
12436,462,7,2,1,566
12437,38,7,2,2,566
12438,15,3,1,0,566
12439,86,3,1,1,566
12440,15,7,1,0,566
12441,86,7,1,1,566
12442,13,3,0,0,566
12443,13,7,0,0,566
12444,488,3,3,0,567
12445,107,3,3,1,567
12446,369,3,3,2,567
12447,110,3,3,3,567
12448,488,7,3,0,567
12449,457,7,3,1,567
12450,416,7,3,2,567
12451,138,7,3,3,567
12452,31,3,2,0,567
12453,462,3,2,1,567
12454,22,3,2,2,567
12455,31,7,2,0,567
12456,462,7,2,1,567
12457,38,7,2,2,567
12458,15,3,1,0,567
12459,86,3,1,1,567
12460,15,7,1,0,567
12461,86,7,1,1,567
12462,13,3,0,0,567
12463,13,7,0,0,567
12464,493,3,3,0,568
12465,161,3,3,1,568
12466,368,3,3,2,568
12467,372,3,3,3,568
12468,493,7,3,0,568
12469,178,7,3,1,568
12470,447,7,3,2,568
12471,422,7,3,3,568
12472,461,3,2,0,568
12473,30,3,2,1,568
12474,21,3,2,2,568
12475,461,7,2,0,568
12476,30,7,2,1,568
12477,103,7,2,2,568
12478,83,3,1,0,568
12479,85,3,1,1,568
12480,83,7,1,0,568
12481,85,7,1,1,568
12482,13,3,0,0,568
12483,13,7,0,0,568
12484,487,3,3,0,569
12485,161,3,3,1,569
12486,368,3,3,2,569
12487,372,3,3,3,569
12488,487,7,3,0,569
12489,178,7,3,1,569
12490,447,7,3,2,569
12491,422,7,3,3,569
12492,461,3,2,0,569
12493,30,3,2,1,569
12494,21,3,2,2,569
12495,461,7,2,0,569
12496,30,7,2,1,569
12497,103,7,2,2,569
12498,83,3,1,0,569
12499,85,3,1,1,569
12500,83,7,1,0,569
12501,85,7,1,1,569
12502,13,3,0,0,569
12503,13,7,0,0,569
12504,492,3,3,0,570
12505,367,3,3,1,570
12506,212,3,3,2,570
12507,163,3,3,3,570
12508,492,7,3,0,570
12509,417,7,3,1,570
12510,223,7,3,2,570
12511,191,7,3,3,570
12512,18,3,2,0,570
12513,459,3,2,1,570
12514,31,3,2,2,570
12515,18,7,2,0,570
12516,459,7,2,1,570
12517,42,7,2,2,570
12518,469,3,1,0,570
12519,14,3,1,1,570
12520,474,7,1,0,570
12521,14,7,1,1,570
12522,13,3,0,0,570
12523,13,7,0,0,570
12524,486,3,3,0,571
12525,367,3,3,1,571
12526,212,3,3,2,571
12527,163,3,3,3,571
12528,486,7,3,0,571
12529,417,7,3,1,571
12530,223,7,3,2,571
12531,191,7,3,3,571
12532,18,3,2,0,571
12533,459,3,2,1,571
12534,31,3,2,2,571
12535,18,7,2,0,571
12536,459,7,2,1,571
12537,42,7,2,2,571
12538,469,3,1,0,571
12539,14,3,1,1,571
12540,474,7,1,0,571
12541,14,7,1,1,571
12542,13,3,0,0,571
12543,13,7,0,0,571
12544,494,6,3,0,572
12545,106,6,3,1,572
12546,346,6,3,2,572
12547,351,6,3,3,572
12548,494,2,3,0,572
12549,139,2,3,1,572
12550,150,2,3,2,572
12551,396,2,3,3,572
12552,494,1,3,0,572
12553,121,1,3,1,572
12554,437,1,3,2,572
12555,441,1,3,3,572
12556,31,6,2,0,572
12557,462,6,2,1,572
12558,98,6,2,2,572
12559,31,2,2,0,572
12560,38,2,2,1,572
12561,98,2,2,2,572
12562,31,1,2,0,572
12563,462,1,2,1,572
12564,98,1,2,2,572
12565,15,6,1,0,572
12566,86,6,1,1,572
12567,15,2,1,0,572
12568,86,2,1,1,572
12569,15,1,1,0,572
12570,86,1,1,1,572
12571,13,6,0,0,572
12572,13,2,0,0,572
12573,13,1,0,0,572
12574,488,6,3,0,573
12575,106,6,3,1,573
12576,346,6,3,2,573
12577,351,6,3,3,573
12578,488,2,3,0,573
12579,139,2,3,1,573
12580,150,2,3,2,573
12581,396,2,3,3,573
12582,488,1,3,0,573
12583,121,1,3,1,573
12584,437,1,3,2,573
12585,441,1,3,3,573
12586,31,6,2,0,573
12587,462,6,2,1,573
12588,98,6,2,2,573
12589,31,2,2,0,573
12590,38,2,2,1,573
12591,98,2,2,2,573
12592,31,1,2,0,573
12593,462,1,2,1,573
12594,98,1,2,2,573
12595,15,6,1,0,573
12596,86,6,1,1,573
12597,15,2,1,0,573
12598,86,2,1,1,573
12599,15,1,1,0,573
12600,86,1,1,1,573
12601,13,6,0,0,573
12602,13,2,0,0,573
12603,13,1,0,0,573
12604,493,6,3,0,574
12605,140,6,3,1,574
12606,198,6,3,2,574
12607,350,6,3,3,574
12608,493,2,3,0,574
12609,188,2,3,1,574
12610,234,2,3,2,574
12611,154,2,3,3,574
12612,493,1,3,0,574
12613,174,1,3,1,574
12614,229,1,3,2,574
12615,440,1,3,3,574
12616,461,6,2,0,574
12617,30,6,2,1,574
12618,101,6,2,2,574
12619,461,2,2,0,574
12620,103,2,2,1,574
12621,101,2,2,2,574
12622,461,1,2,0,574
12623,30,1,2,1,574
12624,101,1,2,2,574
12625,465,6,1,0,574
12626,14,6,1,1,574
12627,471,2,1,0,574
12628,14,2,1,1,574
12629,477,1,1,0,574
12630,14,1,1,1,574
12631,13,6,0,0,574
12632,13,2,0,0,574
12633,13,1,0,0,574
12634,487,6,3,0,575
12635,140,6,3,1,575
12636,198,6,3,2,575
12637,350,6,3,3,575
12638,487,2,3,0,575
12639,188,2,3,1,575
12640,234,2,3,2,575
12641,154,2,3,3,575
12642,487,1,3,0,575
12643,174,1,3,1,575
12644,229,1,3,2,575
12645,440,1,3,3,575
12646,461,6,2,0,575
12647,30,6,2,1,575
12648,101,6,2,2,575
12649,461,2,2,0,575
12650,103,2,2,1,575
12651,101,2,2,2,575
12652,461,1,2,0,575
12653,30,1,2,1,575
12654,101,1,2,2,575
12655,465,6,1,0,575
12656,14,6,1,1,575
12657,471,2,1,0,575
12658,14,2,1,1,575
12659,477,1,1,0,575
12660,14,1,1,1,575
12661,13,6,0,0,575
12662,13,2,0,0,575
12663,13,1,0,0,575
12664,492,6,3,0,576
12665,348,6,3,1,576
12666,347,6,3,2,576
12667,142,6,3,3,576
12668,492,2,3,0,576
12669,393,2,3,1,576
12670,395,2,3,2,576
12671,187,2,3,3,576
12672,492,1,3,0,576
12673,434,1,3,1,576
12674,438,1,3,2,576
12675,177,1,3,3,576
12676,18,6,2,0,576
12677,459,6,2,1,576
12678,89,6,2,2,576
12679,18,2,2,0,576
12680,42,2,2,1,576
12681,89,2,2,2,576
12682,18,1,2,0,576
12683,459,1,2,1,576
