id,unk_1,category_cooldown,cooldown,gcd_cooldown,id_parent
24455,0,0,1500,0,212010
24456,0,5000,0,0,212028
24457,0,0,0,1500,212036
24458,0,0,0,1500,212039
24459,0,0,0,1500,212040
24460,0,5000,0,0,209325
24461,0,0,0,1500,212048
24462,0,0,0,1500,212051
24463,0,0,0,1500,212056
24464,0,0,30000,0,212059
24465,0,0,1500,0,212060
24466,0,5000,0,0,197776
24467,0,5000,0,0,197810
24468,0,5000,0,0,208883
24469,0,0,60000,1500,212084
24470,0,0,0,1500,212075
24471,0,1500,0,0,212089
24472,0,1500,0,0,212088
24473,0,0,180000,0,212083
24474,0,0,0,1500,212142
24475,0,0,0,1500,212143
24476,0,0,30000,0,212155
24477,0,0,0,1500,212164
24479,0,0,180000,1000,212182
24480,0,0,0,1500,212196
24481,0,60000,0,0,212198
24483,0,0,0,1500,212205
24484,0,3000,0,0,212207
24485,0,0,0,1500,47568
24486,0,0,120000,0,212247
24487,0,10000,0,0,202864
24488,0,4000,0,0,212259
24489,0,4000,0,0,212260
24490,0,4000,0,0,212261
24491,0,4000,0,0,212263
24492,0,0,1000,0,185313
24493,0,4000,0,0,212264
24494,0,4000,0,0,212265
24495,0,4000,0,0,212266
24498,0,0,25000,1500,212284
24499,0,0,45000,0,212295
24502,0,0,6000,1500,212331
24503,0,0,90000,0,212332
24504,0,0,0,1000,212333
24505,0,0,90000,0,212336
24506,0,0,90000,0,212337
24507,0,0,0,1000,212338
24508,0,0,0,1500,212341
24509,0,0,180000,1500,212352
24510,0,0,6000,1500,212353
24511,0,0,60000,1500,212356
24512,0,0,0,1500,212357
24513,0,2000,0,0,198451
24514,0,2000,0,0,212342
24515,0,2000,0,0,212368
24516,0,10000,10000,1000,212381
24517,0,10000,10000,1000,212382
24518,0,0,45000,1000,212383
24519,0,0,45000,1000,212384
24520,0,0,45000,1000,212385
24521,0,10000,10000,1000,212386
24522,0,10000,10000,1000,212388
24523,0,10000,10000,1000,212389
24524,0,10000,10000,1000,212396
24525,0,10000,10000,1000,212397
24526,0,5000,0,0,212406
24527,0,0,180000,1500,212412
24528,0,0,0,1500,212414
24529,0,5000,0,0,212418
24531,0,0,60000,0,212428
24532,0,250,30000,1500,212431
24533,0,0,0,1500,212436
24535,0,0,20000,1000,212449
24540,0,0,300000,0,212445
24541,0,0,90000,1500,212459
24542,0,0,60000,1500,211053
24543,0,15000,0,0,212465
24544,0,0,30000,0,212468
24545,0,0,30000,0,212469
24546,0,0,30000,0,212470
24547,0,6000,0,0,212471
24548,0,1500,0,0,212513
24549,0,6000,0,0,212520
24550,0,0,0,1500,212522
24551,0,0,0,1500,212523
24552,0,1500,0,0,212525
24553,0,0,90000,1500,201996
24554,0,1500,0,0,212527
24557,0,0,8000,0,204248
24559,0,0,30000,1250,212576
24560,0,2000,0,0,212583
24561,0,4000,0,0,212108
24562,0,2000,0,0,212544
24563,0,0,0,3000,212586
24564,0,3000,0,0,212617
24565,0,24000,24000,0,212619
24566,0,0,15000,0,212623
24567,0,0,25000,1500,212638
24568,0,0,25000,1500,212640
24569,0,0,300000,0,212641
24571,0,0,60000,1500,212552
24572,0,6000,0,0,212661
24573,0,0,5000,0,212714
24578,0,0,0,1500,212749
24579,0,0,0,1500,212754
24580,0,3000,0,0,206513
24582,0,0,3000,0,212510
24586,0,0,0,1500,212798
24589,0,0,30000,0,212801
24590,0,60000,0,0,212800
24591,0,0,0,6000,212836
24592,0,0,0,1000,212856
24593,0,0,0,1000,212857
24594,0,0,0,1000,212858
24595,0,0,0,1000,212859
24596,0,0,0,1000,212860
24597,0,0,0,1000,212861
24598,0,0,0,1000,212862
24599,0,0,0,1000,212863
24600,0,0,0,1000,212864
24601,0,0,0,1000,212866
24602,0,0,60000,0,212849
24603,0,0,1000,1000,212883
24604,0,2000,0,0,212867
24605,0,3000,0,0,212852
24607,0,0,180000,0,212458
24609,0,0,180000,0,212908
24611,0,0,10000,1500,212947
24612,0,5000,0,0,212950
24613,0,5000,0,0,212926
24616,0,0,40000,0,5484
24617,0,15000,15000,0,212981
24619,0,0,0,1000,189038
24620,0,5000,0,2000,213012
24621,0,0,1500,0,213022
24622,0,0,1500,0,211548
24623,0,0,5000,1000,213043
24624,0,0,6000,1500,213045
24626,0,0,0,1500,213066
24628,0,0,0,1500,213084
24629,0,1000,5000,0,213086
24631,0,0,0,1500,213109
24632,0,3000,0,0,213127
24633,0,15000,15000,0,213149
24641,0,60000,60000,0,201360
24645,0,0,0,2000,213144
24646,0,5000,0,0,213219
24647,0,1000,30000,0,213220
24648,0,0,0,2000,213208
24649,0,120000,0,2000,213232
24651,0,1000,0,0,213248
24652,0,1000,0,0,213249
24653,0,1000,0,0,213250
24654,0,1000,0,0,213251
24655,0,1000,0,0,213252
24656,0,1000,0,0,213253
24657,0,1000,0,0,213254
24658,0,1000,0,0,213255
24659,0,1000,0,0,213256
24660,0,1000,0,0,213257
24661,0,0,60000,0,213258
24664,0,0,0,1500,213302
24665,0,0,0,1500,213299
24666,0,0,2000,0,213319
24667,0,0,2000,0,213330
24668,0,0,6000,0,213325
24669,0,15000,0,1500,213369
24670,0,5000,0,0,213375
24671,0,0,60000,0,213376
24672,0,0,0,1500,213391
24674,0,0,1000,0,213398
24675,0,0,60000,0,195146
24676,0,0,75000,1500,213435
24677,0,0,60000,0,195149
24679,0,0,0,1500,213500
24681,0,0,0,1000,213521
24682,0,0,45000,0,213602
24683,0,0,30000,1500,213610
24684,0,2000,0,0,213625
24685,0,0,0,1500,213629
24686,0,8000,0,1500,213634
24687,0,8000,0,1500,213644
24689,0,5000,0,0,213656
24690,0,0,0,1000,213658
24692,0,0,10000,1500,213678
24693,0,5000,0,0,213685
24694,0,4000,0,0,213687
24696,0,3000,0,0,213688
24697,0,0,10000,1000,213690
24698,0,0,30000,1500,213691
24699,0,10000,0,0,213716
24700,0,0,15000,1000,213735
24701,0,0,2000,0,213655
24706,0,0,0,1500,213762
24707,0,0,0,1000,213764
24708,0,0,0,1500,213771
24709,0,0,0,1500,213791
24710,0,0,0,1500,213793
24711,0,0,0,1500,213795
24712,0,0,0,1500,213797
24713,0,0,2000,1500,213803
24714,0,0,4000,0,213805
24715,0,0,0,1000,213826
24716,0,0,0,1000,213829
24718,0,0,15000,1000,213831
24719,0,0,60000,1000,213835
24720,0,0,0,1500,213842
24721,0,0,0,1500,213843
24722,0,0,4500,1500,213844
24723,0,16000,0,1500,213847
24724,0,0,15000,1500,213871
24726,0,0,60000,0,195144
24727,0,0,30000,0,213915
24728,0,1000,10000,0,198380
24729,0,1000,2000,0,213467
24730,0,1000,8000,0,213444
24731,0,0,2000,0,213940
24732,0,0,60000,0,213981
24733,0,1000,0,0,201764
24734,0,1000,0,0,214004
24735,0,1000,0,0,214006
24736,0,0,30000,0,214079
24737,0,0,60000,0,214066
24738,0,0,60000,0,214057
24739,0,0,1500,0,214099
24740,0,0,10000,1500,214121
24741,0,0,0,1500,214145
24742,0,0,0,1500,214162
24743,0,0,30000,1500,214164
24744,0,0,45000,1000,192759
24745,0,0,0,1500,214196
24746,0,0,0,1500,214195
24747,0,20000,90000,0,214198
24749,0,20000,60000,0,214203
24750,0,15000,0,0,214221
24751,0,2000,0,0,214226
24754,0,0,45000,0,214284
24755,0,0,45000,1000,214320
24756,0,0,75000,1000,214326
24757,0,0,120000,0,213664
24758,0,0,10000,0,214333
24759,0,0,15000,1500,214351
24760,0,0,1000,0,214357
24761,0,0,1500,0,214360
24762,0,0,120000,0,214366
24763,0,3000,0,0,214413
24764,0,3000,0,0,214424
24765,0,8000,0,0,214431
24766,0,15000,60000,0,214423
24767,0,3500,0,0,214448
24770,0,3000,0,0,214472
24771,0,0,6000,0,214476
24772,0,0,1500,0,214391
24774,0,4000,0,0,214503
24777,0,0,1000,0,214542
24778,0,3000,0,0,214541
24780,0,3500,0,0,214552
24782,0,3000,0,0,214575
24783,0,0,20000,0,214577
24784,0,0,0,1500,214579
24785,0,0,60000,0,214584
24786,0,3000,0,0,214593
24787,0,0,24000,1500,214621
24789,0,0,90000,0,214624
24790,0,0,45000,1500,214634
24792,0,5000,0,0,202658
24793,0,30000,0,0,214672
24794,0,4000,0,0,214678
24795,0,4000,0,0,214679
24796,0,4000,0,0,214680
24797,0,4000,0,0,214681
24798,0,0,1500,0,214682
24799,0,4000,0,0,214690
24800,0,3000,0,1500,214707
24801,0,0,5000,0,214719
24802,0,0,5000,0,214721
24803,0,0,60000,1500,214743
24804,0,3000,0,0,214749
24805,0,0,0,1500,214777
24806,0,2000,0,0,214779
24807,0,0,0,2000,214789
24809,0,3000,0,0,214801
24811,0,0,30000,1000,214824
24812,0,0,0,1000,214834
24813,0,0,30000,0,214953
24815,0,3000,0,0,214967
24816,0,3000,0,0,190133
24817,0,20000,60000,0,214971
24818,0,4000,0,0,214976
24819,0,20000,120000,0,214980
24820,0,20000,120000,0,214985
24821,0,3000,0,0,214988
24822,0,0,60000,1500,214991
24827,0,3500,0,0,215041
24829,0,0,1500,0,215112
24830,0,9500,0,0,215070
24832,0,5000,0,0,215131
24834,0,0,0,1500,196586
24841,0,0,1500,0,215206
24847,0,1000,0,0,215275
24848,0,1000,0,0,215277
24850,0,0,20000,0,215296
24851,0,0,1000,0,212649
24852,0,0,1000,0,212648
24853,0,0,0,1500,215334
24855,0,5000,0,1500,215369
24857,0,0,18000,1500,215382
24858,0,4000,0,0,215390
24859,0,4000,0,0,215394
24860,2,0,0,0,198944
24861,0,10000,0,0,198944
24862,0,0,15000,0,215419
24863,0,0,5000,0,215420
24864,0,2000,0,0,215430
24865,0,2500,0,0,215433
24866,0,15000,0,0,215440
24868,0,4000,0,0,215443
24869,0,4000,0,0,215452
24871,0,0,500,0,212653
24872,0,20000,60000,0,215467
24873,0,3000,0,0,199805
24875,0,5000,0,0,215373
24876,0,3000,0,0,215349
24887,0,3000,0,0,215488
24889,0,3000,0,0,192044
24890,0,4000,0,0,192018
24891,0,15000,0,0,200736
24892,0,0,0,1500,215560
24894,0,14000,0,0,194228
24898,0,2000,0,0,215639
24900,0,20000,90000,0,215648
24901,0,0,45000,0,215652
24904,0,0,0,1500,215661
24905,0,0,0,1500,215664
24906,0,1500,0,0,215667
24907,0,20000,120000,0,215670
24908,0,3000,0,0,215697
24909,0,0,0,1500,215730
24911,0,3000,0,0,215691
24912,0,0,0,6000,215806
24913,0,2000,0,0,215808
24914,0,3000,0,0,215821
24915,0,3000,0,0,215830
24916,0,6000,0,0,215840
24917,0,3000,0,0,215856
24919,0,0,180000,0,215853
24920,0,0,180000,0,215850
24921,0,0,3000,0,215910
24922,0,20000,120000,0,215936
24924,0,0,180000,0,215976
24925,0,0,120000,1500,215977
24927,0,0,180000,0,215769
24930,0,0,300000,0,216007
24931,0,0,0,1500,216008
24932,0,5000,0,0,216000
24933,0,5000,0,0,216006
24934,0,3000,0,0,216009
24936,0,3000,0,0,216030
24937,0,3000,0,0,216034
24938,0,3000,0,0,216040
24939,0,3000,0,0,216043
24940,0,2000,0,0,216062
24941,0,4000,0,0,216065
24942,0,5000,0,0,216064
24943,0,7500,0,0,216072
24945,0,3000,0,0,216082
24946,0,3000,0,0,216088
24947,0,0,16000,1500,216095
24948,0,0,60000,1500,216113
24949,0,2000,0,0,194506
24951,0,0,0,1500,216138
24953,0,3000,0,1500,216141
24954,0,1500,0,0,216142
24955,0,2000,0,0,216143
24957,0,4000,0,0,216150
24958,0,0,0,1500,216154
24962,0,4000,0,0,216198
24963,0,0,1500,0,216213
24964,0,4000,0,0,216164
24965,0,4000,0,0,216228
24967,0,1500,0,0,216263
24971,0,2000,0,0,216158
24972,0,2000,0,0,216291
24974,0,0,0,1000,216327
24975,0,0,120000,1500,216331
24978,0,15000,75000,0,215658
24979,0,20000,120000,0,214962
24980,0,5000,0,0,216305
24983,0,3000,0,0,170878
24984,0,3000,0,0,170889
24985,0,300000,0,1500,201891
24987,0,0,60000,0,216431
24989,0,0,30000,1500,216444
24992,0,0,60000,0,216468
24993,0,3000,0,0,216480
24995,0,0,30000,0,216509
24996,0,0,0,1500,216514
24997,0,0,0,1500,216515
24998,0,3000,0,0,216504
24999,0,3000,0,0,216456
25000,0,0,1500,0,216520
25001,0,0,300000,1000,216528
25004,0,4000,0,0,206363
25005,0,8000,0,0,216718
25006,0,0,1500,0,180862
25007,0,4000,0,0,216720
25008,0,0,0,1000,216762
25009,0,0,60000,0,216802
25010,0,0,60000,0,216805
25011,0,0,60000,0,216810
25012,0,2000,0,0,216822
25013,0,4000,0,0,216837
25015,0,4000,0,0,216882
25016,0,4000,0,0,216808
25017,0,0,25000,0,216890
25020,0,0,60000,1500,216920
25023,0,0,30000,0,216992
25024,0,3000,0,0,216978
25025,0,3000,0,0,216993
25026,0,0,30000,0,216995
25027,0,0,30000,0,217000
25028,0,0,30000,0,217006
25029,0,3000,0,0,216981
25030,0,0,0,1500,217020
25032,0,3000,0,0,217027
25033,0,0,3000,0,202610
25034,0,0,0,1500,217058
25035,0,2000,0,0,217066
25036,0,0,0,1500,217092
25037,0,0,1000,0,217107
25038,0,3000,0,0,217119
25039,0,3000,0,0,217140
25041,0,0,0,1500,217200
25043,0,0,1000,1000,217214
25046,0,0,0,1500,217218
25048,0,0,1000,1000,217220
25050,0,0,1000,1000,217225
25051,0,0,0,1500,217272
25052,0,0,0,1500,217291
25053,0,5000,0,0,217235
25054,0,5000,0,0,217249
25055,0,3000,0,0,217229
25056,0,5000,0,0,217344
25057,0,0,0,1000,217369
25058,0,0,0,1000,217373
25060,0,3000,0,1500,217385
25061,0,0,5000,0,217165
25062,0,1000,0,0,217439
25063,0,16000,0,0,217227
25064,0,1000,0,0,217469
25065,0,1000,0,0,217465
25066,0,6000,0,0,217522
25067,0,6000,0,0,217466
25068,0,1000,0,0,217562
25070,0,6000,0,0,217581
25071,0,5000,0,0,217582
25072,0,5000,0,0,217515
25073,0,0,72000000,0,217613
25074,0,4000,0,0,217620
25078,0,0,0,1500,217642
25080,0,3000,0,0,217733
25081,0,0,15000,0,217734
25082,0,1500,0,0,217747
25083,0,4000,0,0,217810
25084,0,0,1500,0,217818
25085,0,0,45000,1500,217832
25086,0,0,16000,1500,217853
25087,0,0,6000,1500,217856
25088,0,7000,0,0,217857
25091,0,0,0,1500,217916
25092,0,5000,0,0,217874
25093,0,5000,0,0,217893
25094,0,0,0,5000,217563
25095,0,0,0,5000,217831
25096,0,0,0,5000,217834
25097,0,5000,0,0,217919
25099,0,5000,0,0,217930
25101,0,10000,0,0,217946
25102,0,0,0,1500,217955
25103,0,0,0,1500,217956
25104,0,0,0,1500,217957
25105,0,5000,0,0,217966
25106,0,0,0,1500,218013
25108,0,2000,0,0,218017
25109,0,3000,0,0,218006
25110,0,7000,0,0,218020
25111,0,6000,0,0,218035
25112,0,3000,0,0,218019
25114,0,6000,0,0,218087
25116,0,0,5000,1000,218110
25117,0,0,1000,0,218100
25118,0,6000,0,0,218133
25119,0,8000,0,0,197924
25121,0,0,16000,1500,218161
25122,0,0,0,1500,218164
25123,0,0,0,1500,218165
25125,0,0,0,1500,218170
25126,0,0,1500,0,218174
25128,0,0,60000,0,218177
25129,0,0,5000,0,218227
25130,0,0,5000,0,218245
25131,0,0,3000,0,218027
25132,0,0,10000,0,193327
25133,0,0,120000,1500,218277
25134,0,20000,0,0,218291
25136,0,0,6000,0,218312
25137,0,0,1000,0,218316
25138,0,0,1000,0,218318
25139,0,0,30000,0,218346
25140,0,3000,0,1500,218359
25141,0,0,0,1500,218371
25142,0,0,0,1500,218406
25143,0,10000,15000,0,218407
25144,0,3000,0,0,218427
25145,0,0,0,1500,218434
25146,0,0,0,1500,218437
25148,0,3000,0,0,218435
25149,0,3000,0,0,218449
25150,0,0,8000,1500,218494
25151,0,3000,0,0,218531
25152,0,0,120000,0,218533
25153,0,0,180000,1500,218534
25154,0,0,180000,1500,218543
25155,0,0,10000,1500,218549
25156,0,0,15000,0,217976
25158,0,0,30000,1500,218535
25160,0,2000,0,0,218562
25161,0,0,1500,0,218564
25162,0,0,0,1500,218589
25164,0,0,0,1500,218605
25165,0,0,8000,0,218608
25166,0,3000,0,0,218613
25168,0,3000,0,0,218620
25169,0,3000,0,0,218621
25170,0,3000,0,0,218622
25171,0,0,90000,0,185265
25172,0,0,0,1000,197017
25173,0,6000,0,0,218625
25178,0,0,0,1500,218679
25179,0,10000,0,0,218765
25180,0,0,1000,1000,217217
25181,0,8000,0,0,218554
25182,0,8000,0,0,218793
25183,0,0,16000,1500,218796
25184,0,0,6000,0,218803
25185,0,0,15000,0,218814
25188,0,0,120000,1500,218837
25189,0,0,15000,0,218851
25190,0,0,0,1500,218858
25191,0,0,0,1500,218860
25192,0,5000,0,0,218875
25193,0,5000,0,0,218871
25194,0,3000,0,0,218888
25195,0,0,12000,0,218890
25198,0,5000,0,0,218943
25199,0,0,5000,0,218963
25200,0,2000,0,0,218967
25201,0,0,0,1500,218977
25202,0,1500,0,0,218983
25203,0,0,0,1500,218988
25204,0,1500,0,0,218991
25205,0,0,45000,1000,218999
25207,0,0,45000,1000,219006
25211,0,0,45000,1000,219014
25213,0,2000,0,0,219020
25214,0,2000,0,0,219047
25215,0,3000,0,0,219051
25216,0,3000,0,0,219053
25218,0,5000,0,0,219077
25219,0,0,0,1000,219091
25220,0,180000,0,0,219092
25221,0,3000,0,0,219115
25222,0,3000,0,0,219119
25223,0,4000,0,0,219141
25224,0,3000,0,0,219128
25225,0,0,0,1000,219146
25226,0,0,10000,0,219159
25227,0,2000,0,0,219162
25228,0,10000,10000,1000,219199
25229,0,0,0,1000,219202
25231,0,0,180000,1500,219210
25232,0,0,180000,1500,219209
25233,0,30000,0,1500,219215
25234,0,30000,0,1500,219216
25235,0,30000,0,1500,219217
25236,0,30000,0,1500,219218
25237,0,30000,0,1500,219219
25238,0,2000,0,0,219238
25239,0,2000,0,0,219200
25240,0,2000,0,0,219242
25242,0,0,0,2000,219237
25247,0,0,10000,0,219286
25248,0,5000,0,0,219287
25249,0,0,60000,0,210929
25250,0,2000,0,0,219256
25251,0,4000,0,0,219347
25252,0,0,0,1500,219392
25253,0,0,0,1500,219393
25254,0,0,0,1500,219394
25255,0,0,0,1500,219398
25256,0,0,0,1500,219399
25257,0,0,0,1500,219400
25258,0,0,20000,1000,219397
25259,0,0,2000,1000,219396
25260,0,0,0,1500,219401
25261,0,0,0,1500,219402
25262,0,0,0,1500,219403
25263,0,0,0,1500,219404
25264,0,0,0,1500,219405
25265,0,0,0,1500,219406
25266,0,0,0,1500,219407
25268,0,6000,0,0,219426
25269,0,0,2000,0,219429
25273,0,0,0,1500,219447
25278,0,0,1000,0,219494
25279,0,3000,0,0,210597
25280,0,3000,0,0,210569
25281,0,3000,0,0,210616
25282,0,0,0,1000,219509
25283,0,0,0,1000,219512
25285,0,5000,0,0,219364
25286,0,5000,0,0,219374
25287,0,5000,0,0,219523
25288,0,0,0,1500,219548
25289,0,0,0,1500,219549
25290,0,0,0,1500,219551
25291,0,0,0,1500,219572
25292,0,3000,0,1500,219583
25293,0,0,120000,0,219590
25294,0,3000,0,0,219595
25295,0,5000,0,0,219575
25296,0,5000,0,0,219593
25298,0,5000,0,0,207261
25300,0,0,0,2000,219627
25301,0,0,90000,1500,219641
25302,0,0,90000,0,219649
25303,0,3000,0,0,219657
25304,0,0,8000,0,219661
25305,0,0,30000,0,219668
25306,0,0,0,1500,219674
25307,0,30000,0,1000,219677
25308,0,4000,0,0,219683
25309,0,0,0,1000,219692
25310,0,0,120000,1500,219698
25311,0,0,180000,1500,219699
25312,0,0,0,1500,219707
25313,0,0,2500,1500,219735
25314,0,0,0,1500,219799
25315,0,0,60000,1500,219809
25316,0,3000,0,0,219810
25317,0,0,15000,1500,219830
25318,0,7000,0,0,219858
25319,0,0,1500,0,219877
25326,0,1000,0,0,195320
25327,0,0,1500,0,219917
25328,0,1000,5000,0,219921
25329,0,4000,0,0,219930
25330,0,1000,5000,0,219935
25331,0,1000,5000,0,219946
25332,0,0,0,1500,219983
25335,0,0,60000,1000,220016
25336,0,0,6000,1500,220024
25337,0,0,0,1500,219349
25338,0,0,0,1500,219813
25339,0,0,0,1500,219861
25340,0,0,0,1500,220052
25341,0,0,0,1500,220060
25342,0,3000,0,0,220074
25343,0,3000,0,0,220075
25344,0,0,0,1500,215005
25345,0,10000,0,0,220079
25347,0,0,500,0,220104
25348,0,3000,0,0,220089
25349,0,3000,0,0,220097
25350,0,1500,0,0,220132
25351,0,0,4000,0,220067
25352,0,0,12000,0,220081
25353,0,0,90000,1500,220143
25354,0,3000,0,0,220145
25355,0,0,8000,1500,220153
25356,0,1500,0,0,220158
25358,0,0,0,1500,220177
25359,0,3000,0,0,220150
25360,0,2500,0,0,220163
25361,0,0,0,1500,220178
25362,0,0,10000,0,220148
25363,0,0,10000,0,220192
25364,0,0,20000,0,220207
25365,0,0,20000,0,220214
25366,0,2000,0,0,220222
25367,0,1500,0,0,220230
25368,0,1500,0,0,220231
25369,0,0,0,1500,220238
25370,0,0,30000,1250,220239
25371,0,5000,0,0,220242
25372,0,0,30000,1250,220243
25373,0,3000,0,0,220248
25374,0,0,0,1500,220255
25375,0,0,500,1500,220261
25376,0,0,1500,0,220267
25377,0,0,5000,0,220278
25378,0,0,0,1500,220297
25379,0,0,5000,0,220306
25380,0,0,2000,0,220324
25381,0,2500,0,0,220333
25383,0,0,0,1500,198723
25384,0,0,120000,1500,220371
25385,0,0,1000,0,220419
25386,0,8000,0,0,220399
25387,0,1000,0,0,220422
25388,0,1000,0,0,220426
25389,0,3000,0,0,220436
25391,0,5000,0,0,220409
25392,0,0,6000,0,220467
25393,0,0,3000,0,220392
25394,0,5000,0,0,220487
25395,0,2000,0,0,220481
25397,0,500,0,0,219096
25398,0,500,0,0,219097
25399,0,500,0,0,219072
25400,0,0,10000,0,220534
25401,0,0,0,1500,220540
25402,0,0,0,1500,220541
25404,0,8000,0,0,220570
25405,0,0,0,1500,220583
25406,0,0,0,1500,220445
25407,0,4000,0,0,220603
25408,0,0,1000,0,219296
25409,0,0,60000,0,220621
25410,0,2500,0,0,220622
25412,0,15000,0,0,220631
25413,0,2500,0,0,187191
25414,0,0,1500,0,184105
25415,0,0,15000,0,184207
25416,0,0,120000,1500,220680
25417,0,0,20000,0,220624
25418,0,0,1500,0,220626
25419,0,0,15000,0,220580
25420,0,0,16000,0,220702
25421,0,4000,0,0,220733
25422,0,9000,0,0,220764
25423,0,0,0,1500,220785
25424,0,3000,0,0,220786
25426,0,300000,0,1500,220831
25427,0,0,0,1500,220849
25428,0,0,1500,0,220870
25429,0,3000,0,0,220871
25430,0,0,10000,1500,220874
25431,0,0,0,1500,220877
25432,0,0,1500,0,220900
25433,0,2000,0,0,220635
25434,0,12000,0,0,220654
25436,0,0,0,3000,199389
25437,0,0,0,12000,199345
25438,0,0,0,5000,199329
25439,0,0,120000,0,220906
25442,0,0,120000,0,220912
25443,0,0,0,1500,220913
25444,0,0,0,1500,220926
25446,0,2000,0,0,220930
25447,0,0,30000,0,220931
25448,0,0,30000,0,220939
25449,0,20000,0,0,220946
25450,0,0,0,10000,220954
25451,0,6000,0,0,220959
25452,0,2000,0,0,220963
25453,0,0,10000,0,220964
25454,0,2000,0,0,220970
25455,0,2000,0,0,220986
25456,0,0,0,1500,220989
25457,0,0,0,1500,200182
25458,0,5000,0,0,221090
25459,0,5000,0,0,182375
25460,0,3000,0,0,221095
25461,0,3000,0,0,221096
25462,0,5000,0,0,183498
25463,0,10000,0,0,221080
25465,0,2000,0,0,221128
25466,0,1500,0,0,221153
25467,0,0,1500,0,221170
25470,0,0,0,10000,221186
25473,0,3000,0,0,221185
25474,0,0,0,1500,221213
25475,0,0,300000,0,221259
25476,0,0,300000,1500,221282
25477,0,0,60000,0,221286
25478,0,3000,0,0,221288
25479,0,3000,0,0,221277
25480,0,5000,0,0,221298
25482,0,3000,0,1500,221306
25484,0,1000,0,0,221312
25485,0,1500,0,1500,221341
25486,0,0,300000,1500,221321
25488,0,0,10000,0,221355
25489,0,0,0,1500,221362
25490,0,0,0,1500,221395
25491,0,0,10000,0,221403
25492,0,0,0,1500,221405
25493,0,0,20000,0,221393
25494,0,0,0,1500,221424
25495,0,0,120000,1500,221462
25496,0,0,180000,1500,221463
25497,0,0,1000,0,221474
25498,0,15000,0,0,221514
25499,0,0,8000,0,221515
25501,0,0,45000,1500,221527
25506,0,0,45000,1500,221562
25511,0,5000,0,0,221354
25512,0,5000,0,0,221591
25513,0,5000,0,0,221604
25514,0,7000,0,0,221627
25515,0,0,3000,0,221635
25516,0,0,35000,1500,221645
25517,0,0,12000,0,221647
25519,0,0,180000,0,221657
25520,0,0,0,1500,221683
25521,0,0,0,1500,221684
25522,0,20000,120000,0,221695
25523,0,0,60000,1500,221703
25524,0,0,30000,0,221704
25525,0,0,2000,0,221707
25526,0,0,45000,0,221708
25527,0,0,12000,0,221710
25528,0,0,6000,1500,221719
25529,0,0,24000,0,221720
25530,0,0,15000,1500,221722
25532,0,0,35000,1500,221730
25534,0,0,120000,0,221742
25535,0,0,180000,0,221743
25536,0,0,120000,1500,221745
25537,0,0,240000,0,221756
25538,0,0,240000,1500,221757
25539,0,0,120000,1500,221761
25540,0,0,240000,0,221762
25541,0,0,240000,0,221764
25542,0,0,240000,0,221766
25543,0,0,1000,0,221771
25544,0,0,1000,0,221788
25545,0,0,25000,1000,221792
25546,0,120000,0,0,221799
25547,0,20000,60000,0,221803
25548,0,2000,0,0,221800
25549,0,2000,0,0,221759
25550,0,2000,0,0,221749
25551,0,1000,1000,0,221831
25552,0,1000,1000,0,221833
25553,0,20000,120000,0,221837
25554,0,0,0,1500,221883
25555,0,0,0,1500,221885
25556,0,0,0,1500,221886
25557,0,0,0,1500,221887
25559,0,0,0,1500,221906
25560,0,0,0,1500,221907
25561,0,0,0,1500,221908
25562,0,20000,60000,0,221992
25563,0,2500,0,0,222002
25564,0,1500,0,0,222012
25565,0,0,60000,0,199966
25568,0,3000,0,0,212755
25569,0,2500,0,0,194584
25570,0,5000,0,0,222039
25571,0,40000,0,0,222042
25572,0,20000,120000,0,222046
25573,0,1000,0,0,222008
25574,0,2000,0,0,222019
25575,0,4000,0,0,222058
25577,0,5000,0,0,221464
25578,0,0,15000,1500,222074
25579,0,0,6000,1500,222072
25580,0,0,6000,1500,222075
25581,0,0,8000,1500,222076
25582,0,0,6000,1500,222087
25583,0,0,60000,1500,222088
25584,0,0,3000,1500,222089
25585,0,0,0,1500,222090
25587,0,0,120000,0,222112
25588,0,0,300000,1500,222113
25589,0,0,120000,0,222117
25590,0,0,1500,0,222148
25592,0,0,12000,0,203104
25595,0,6000,0,0,222179
25597,0,0,0,1500,222196
25598,0,0,180000,0,222219
25599,0,2000,0,0,222230
25600,0,2000,0,0,222211
25601,0,0,1500,0,203148
25602,0,0,0,1500,222291
25604,0,5000,0,0,222293
25605,0,5000,0,0,222288
25606,0,0,30000,1500,222317
25611,0,0,180000,0,222357
25612,0,0,10000,1500,222359
25613,0,0,1500,0,222360
25614,0,0,8000,0,222409
25615,0,0,0,1500,222414
25616,0,7000,0,0,222410
25617,0,0,3000,0,222418
25618,0,0,0,1500,222465
25619,0,3000,0,0,222469
25620,0,3000,0,0,222475
25621,0,4000,0,0,222477
25622,0,2000,0,0,222472
25624,0,3000,0,0,222484
25625,0,5000,0,0,222487
25626,0,3000,0,0,222491
25627,0,3000,0,0,222494
25628,0,3000,0,0,222499
25629,0,3000,0,0,222503
25630,0,2000,0,0,222504
25631,0,2000,0,0,222476
25632,0,11000,0,0,222483
25633,0,0,180000,0,222542
25634,0,180000,0,0,216153
25635,0,0,6000,0,199402
25636,0,0,0,1500,222593
25637,0,0,0,1500,222595
25639,0,5000,0,0,212895
25640,0,0,180000,0,222619
