id,name,unk_4,title,unk_5,id_1,id_2,id_3,unk_1,unk_2_1,unk_2_2,unk_2_3,unk_2_4,unk_3_1,unk_3_2,unk_3_3,unk_3_4,id_creature,unk_6,unk_7,unk_8
139744,"Direhorn Hatchling","","","",86484,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
139770,"Taptaf","","","",86488,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
139780,"Trained Buzzard","","","",84363,0,0,0,0,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,1,26,3
139782,"Restored Revenant","","","",86491,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
139916,"Captain Tarkan","","","",29263,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
139917,"Dockmaster Mugok","","","",29095,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
139918,"Orux Thrice-Damned","","","",28584,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
139919,"Blood Guard Aldo Rockrain","","","",32557,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
139920,"Illiyana","","","",2721,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
139921,"Sentinel Thenysil","","","",2182,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
139922,"Moon Priestess Maestra","","","",28540,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
139923,"Dentaria Silverglade","","","",28416,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
139950,"Shadow Hunter Mala","","","",54368,0,0,0,1065353216,1065353216,1065353216,1065353216,29433.000000,0.000000,0.000000,0.000000,1,7,0,0
139951,"Shadow Hunter Rala","","","",54367,0,0,0,1065353216,1065353216,1065353216,1065353216,29433.000000,0.000000,0.000000,0.000000,1,7,0,0
139987,"Bristlespine","","","",86539,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,14,5,0
140121,"High Overlord Saurfang","","","",86015,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140125,"Mummy","","","",86574,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
140129,"Master Shapeshifter Lyara","","","",65552,0,0,0,1065353216,1065353216,1065353216,1065353216,5598.000000,0.000000,73038.000000,0.000000,0,7,0,0
140132,"Stormwind Footman","","","",86575,86576,0,0,1065353216,1065353216,1065353216,1065353216,1899.000000,117413.000000,0.000000,0.000000,0,7,0,0
140163,"Warbringer Yenajz","","","",84332,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,2,15,0,0
140166,"Risen Skeleton","","","",58951,86351,81670,81675,1065353216,1065353216,1065353216,1065353216,1899.000000,119203.000000,0.000000,0.000000,1,6,0,0
140174,"\"Repaired\" Portable Fire Starter","","","",86586,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,14,154,0
140178,"Orgrimmar Raider","","","",78311,78314,83329,78313,1065353216,1065353216,1065353216,1065353216,1899.000000,119203.000000,0.000000,0.000000,1,7,0,0
140193,"\"Fixed\" Remote Control Rocket Chicken","","","",86591,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,14,154,0
140198,"Zul the Prophet","","","",84351,0,0,0,1120403456,1065353216,1065353216,1065353216,161067.000000,161068.000000,0.000000,0.000000,1,7,0,0
140213,"Deathstalker Hayward","","","",22632,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140214,"Chief Plaguebringer Harris","","","",22535,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140215,"Usha Eyegouge","","","",19243,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140216,"Warden Stillwater","","","",35857,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140217,"Melisara","","","",10994,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140219,"Magus Wordeen Voidglare","","","",3682,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140220,"Yelnagi Blackarm","","","",5730,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140221,"Tarshaw Jaggedscar","","","",3743,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140222,"Karga Rageroar","","","",31147,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140223,"Warlord Crawgol","","","",30825,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140225,"Maur Raincaller","","","",1678,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140226,"Magister Zaedana","","","",16781,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140227,"Ivar Bloodfang","","","",34162,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140228,"Master Sergeant Pietro Zaren","","","",34441,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140231,"Captain Pietro Zaren","","","",34441,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140232,"Grumbol Grimhammer","","","",19244,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140233,"Lord Darius Crowley","","","",34161,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140234,"Gryphon Master Talonaxe","","","",7007,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140235,"General Hammond Clay","","","",46026,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140236,"Thomas Paxton","","","",31130,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140237,"Keep Watcher Kerry","","","",33763,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140238,"Norbin Nimblesprocket","","","",31180,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140239,"Logan Talonstrike","","","",31297,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140240,"Cannoneer Whessan","","","",1864,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140241,"Instructor Duskwalker","","","",82523,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140242,"Warsong Shredders","","","",48141,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
140243,"\"Upgraded\" Nightmare Weaver","","","",86613,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,14,154,0
140252,"Hailstone Construct","","","",80964,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,2,4,0,0
140315,"Eddie Fixit","","Master Pet Tamer","",86631,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
140405,"Bwonsamdi","","Loa of Death","",75961,0,0,0,1120403456,1065353216,1065353216,1065353216,154134.000000,0.000000,0.000000,0.000000,1,7,0,2
140411,"Smudge","","","",84640,0,0,0,0,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
140412,"Evie","","","",86547,0,0,0,0,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
140413,"Ashley","","","",76482,0,0,0,0,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
140414,"Arashi","","","",37846,0,0,0,0,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
140415,"Kona","","","",31475,0,0,0,0,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
140416,"Bailey","","","",81061,0,0,0,0,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
140417,"Bandit","","","",52600,0,0,0,0,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
140418,"Piper","","","",81215,0,0,0,0,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
140422,"Nibbler","","","",48055,0,0,0,0,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
140423,"Slobberchops","","","",84868,0,0,0,0,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
140445,"Beaker","","","",55922,0,0,0,0,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
140461,"Dilbert McClint","","Master Pet Tamer, Infestation Management","",86698,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
140479,"Portal to Boralus Kill Credit","","","",11686,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,10,0,0
140480,"Portal to Plunder Harbor Kill Credit","","","",11686,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,10,0,0
140487,"Thomas Zelling","","","",86536,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
140488,"Chief Telemancer Oculeth","","","",73853,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
78217,"Infernal","","","",72978,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,3,108,0
126694,"Felhunter","","","",77398,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,3,15,0
115087,"Rat","","","",1141,1418,2176,0,1073741824,1073741824,1065353216,0,0.000000,0.000000,0.000000,0.000000,0,8,0,0
116249,"Rat","","","",1141,1418,2176,0,1073741824,1073741824,1065353216,0,0.000000,0.000000,0.000000,0.000000,0,8,0,0
78158,"Doomguard","","","",64965,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,3,19,0
130274,"Creeping Sludge","","","",14350,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,15,0,0
130128,"Grand Magister Rommath","","","",19706,0,0,0,0,0,0,0,29114.000000,0.000000,0.000000,0.000000,1,7,0,0
52367,"Dragon Kite","","","",22966,22990,22991,22992,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
123800,"Arthas","","Prince of Lordaeron","",24949,0,0,0,0,0,0,0,37579.000000,0.000000,0.000000,0.000000,1,7,0,0
69018,"Totally Generic Bunny (JSB)","","","",16480,21342,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
112150,"Totally Generic Bunny (JSB)","","","",16480,21342,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
40721,"Murkimus the Gladiator","","","",28734,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
67867,"Garrosh Hellscream","","Warchief","",32904,0,0,0,1065353216,0,0,0,30414.000000,0.000000,0.000000,0.000000,1,7,0,0
49450,"Goldrinn","","","",32208,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,1,1,0
100455,"Moira Thaurissan","","Dark Iron Representative","",32680,0,0,0,1065353216,0,0,0,11928.000000,0.000000,0.000000,0.000000,1,7,0,0
100979,"Moira Thaurissan","","Dark Iron Representative","",32680,0,0,0,1065353216,0,0,0,11928.000000,0.000000,0.000000,0.000000,1,7,0,0
73604,"Trade Prince Gallywix","","Leader of the Bilgewater Cartel","",75730,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
100720,"Trade Prince Gallywix","","Leader of the Bilgewater Cartel","",75730,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
67973,"Genn Greymane","","","",29613,0,0,0,1065353216,0,0,0,46737.000000,0.000000,0.000000,0.000000,1,7,0,0
68235,"Genn Greymane","","","",29613,0,0,0,1065353216,0,0,0,46737.000000,0.000000,0.000000,0.000000,1,7,0,0
109143,"Prophet Velen","","","",17822,0,0,0,1120403456,0,0,0,35714.000000,0.000000,0.000000,0.000000,1,7,0,0
50468,"Landro's Lil' XT","","","",32031,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,12,0,0
85846,"Bush Chicken","","","",30969,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,0
66603,"Rell Nightwind","","SI:7","",38873,0,0,0,0,0,0,0,5285.000000,5285.000000,0.000000,0.000000,0,7,0,0
116887,"Lunar Lantern","","","",39163,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,3
116889,"Festival Lantern","","","",39333,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,12,0,3
99737,"Wild Imp","","","",77405,77406,77407,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,6,3,0,0
73128,"Yu'lon","","The Jade Serpent","",40799,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1,1,35,3
110387,"Fel Imp","","","",44152,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,3,100,0
110389,"Shivarra","","","",44610,0,0,0,1065353216,1065353216,1065353216,1065353216,28133.000000,28133.000000,0.000000,0.000000,0,3,102,0
78216,"Abyssal","","","",16874,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,3,148,0
110396,"Abyssal","","","",16874,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,3,148,0
78215,"Terrorguard","","","",65072,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,3,147,0
110394,"Terrorguard","","","",65072,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,3,147,0
93980,"Generic Bunny","","","",20570,11686,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
100469,"Generic Bunny","","","",20570,11686,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
100470,"Generic Bunny","","","",20570,11686,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
106953,"Generic Bunny","","","",20570,11686,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
108497,"Generic Bunny","","","",20570,11686,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
111710,"Generic Bunny","","","",20570,11686,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
126280,"Generic Bunny","","","",20570,11686,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
126281,"Generic Bunny","","","",20570,11686,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
84436,"Generic Bunny","","","",20570,16946,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
106303,"Generic Bunny","","","",20570,15880,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
64628,"Anduin Wrynn","","Prince of Stormwind","",44414,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
76785,"Demonic Gateway","","","",40657,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,11,0,0
65898,"Chi-Ji","","The Red Crane","",40924,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,1,0,0
73127,"Chi-Ji","","The Red Crane","",40924,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,1,0,0
70335,"Ji Firepaw","","Master of Huojin","",39637,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
71930,"Shademaster Kiryn","","","",39039,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
61833,"Player Clone (TEMP)","","","",41826,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
65247,"Player Clone (TEMP)","","","",41826,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
66579,"Widow Spiderling","","","",35424,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,14,0,0
66580,"Spider","","","",44816,20923,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,14,0,0
97420,"Huge Toad","","","",5379,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,14,0,0
73066,"Lorewalker Cho","","","",41918,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
73136,"Lorewalker Cho","","","",41918,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
73318,"Lorewalker Cho","","","",41918,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,0,7,0,0
131802,"Client-Side Bunny","","","",11686,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
72390,"General Purpose Bunny ZTO","","","",1126,11686,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
132110,"Emerald Turtle","","","",27883,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,14,0,0
71927,"Chen Stormstout","","","",39698,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
66066,"Sunwalker Dezco","","Dawnchaser Chieftain","",40006,0,0,0,0,0,0,0,32450.000000,73425.000000,0.000000,0.000000,1,7,0,0
71089,"Sunwalker Dezco","","Dawnchaser Chieftain","",40006,0,0,0,0,0,0,0,32450.000000,73425.000000,0.000000,0.000000,1,7,0,0
67159,"Tiger Temple Monk","","","",45929,45928,0,0,1065353216,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
124228,"Alliance Banner","","","",44713,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
124253,"Alliance Banner","","","",44713,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
71144,"Niuzao","","The Black Ox","",41837,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,1,0,0
73126,"Xuen","","","",41271,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,1,0,0
68004,"Anduin Wrynn","","Prince of Stormwind","",46095,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
68106,"Anduin Wrynn","","Prince of Stormwind","",46095,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
68150,"Anduin Wrynn","","Prince of Stormwind","",46095,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
68795,"Anduin Wrynn","","Prince of Stormwind","",46095,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
68812,"Anduin Wrynn","","Prince of Stormwind","",46095,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
66856,"Sky Admiral Rogers","","","",45220,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
67003,"Taran Zhu","","Lord of the Shado-Pan","",45518,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
66961,"General Nazgrim","","","",42562,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
66855,"Rell Nightwind","","SI:7","",38873,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
67158,"Kor'kron Elite","","","",14360,0,0,0,1065353216,0,0,0,30178.000000,0.000000,0.000000,0.000000,1,7,0,0
71929,"Sully \"The Pickle\" McLeary","","SI:7","",38872,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
67068,"Rell's Gyrocopter","","","",44634,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,9,0,3
67975,"Inspired Buff Bunny","","","",16480,21342,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
68103,"Inspired Buff Bunny","","","",16480,21342,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
68776,"Inspired Buff Bunny","","","",16480,21342,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
71169,"Chi-Ji","","The Red Crane","",46475,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,1,0,0
68837,"Gnomish Flying Machine","","","",27665,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,9,0,3
67976,"Tinkmaster Overspark","","Chief Architect of Gnomish Engineering","",7028,0,0,0,1120403456,0,0,0,1903.000000,0.000000,0.000000,0.000000,0,7,0,0
90866,"Tinkmaster Overspark","","Chief Architect of Gnomish Engineering","",7028,0,0,0,1120403456,0,0,0,1903.000000,0.000000,0.000000,0.000000,0,7,0,0
92556,"Tinkmaster Overspark","","Chief Architect of Gnomish Engineering","",7028,0,0,0,1120403456,0,0,0,1903.000000,0.000000,0.000000,0.000000,0,7,0,0
92932,"Tinkmaster Overspark","","Chief Architect of Gnomish Engineering","",7028,0,0,0,1120403456,0,0,0,1903.000000,0.000000,0.000000,0.000000,0,7,0,0
68777,"The Monkey King","","","",46707,0,0,0,1065353216,0,0,0,92961.000000,0.000000,0.000000,0.000000,1,7,0,0
73133,"The Monkey King","","","",46707,0,0,0,1065353216,0,0,0,92961.000000,0.000000,0.000000,0.000000,1,7,0,0
68059,"Thrall","","","",38689,0,0,0,1065353216,0,0,0,56228.000000,0.000000,0.000000,0.000000,1,7,0,0
68278,"Lor'themar Theron","","Regent Lord of Quel'Thalas","",17122,0,0,0,0,0,0,0,62232.000000,0.000000,0.000000,0.000000,1,7,0,0
68901,"Dwarf Construction Site","","","",16480,21342,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
68898,"Jinyu Construction Site","","","",16480,21342,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
117146,"Mazhareen","","","",28649,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,1,0,0
71151,"Baine Bloodhoof","","High Chieftain","",30272,0,0,0,1065353216,1065353216,1065353216,1065353216,58367.000000,0.000000,0.000000,0.000000,1,7,0,0
71249,"Baine Bloodhoof","","High Chieftain","",30272,0,0,0,1065353216,1065353216,1065353216,1065353216,58367.000000,0.000000,0.000000,0.000000,1,7,0,0
72394,"Baine Bloodhoof","","High Chieftain","",30272,0,0,0,1065353216,1065353216,1065353216,1065353216,58367.000000,0.000000,0.000000,0.000000,1,7,0,0
133240,"Baine Bloodhoof","","High Chieftain","",30272,0,0,0,1065353216,1065353216,1065353216,1065353216,58367.000000,0.000000,0.000000,0.000000,1,7,0,0
68677,"Lady Jaina Proudmoore","","Leader of the Kirin Tor","",47143,0,0,0,1065353216,0,0,0,153575.000000,0.000000,0.000000,0.000000,1,7,0,0
68652,"Lady Jaina Proudmoore","","Leader of the Kirin Tor","",46819,0,0,0,1065353216,0,0,0,153575.000000,0.000000,0.000000,0.000000,1,7,0,0
68689,"Lady Jaina Proudmoore","","Leader of the Kirin Tor","",46819,0,0,0,1065353216,0,0,0,153575.000000,0.000000,0.000000,0.000000,1,7,0,0
68749,"Lady Jaina Proudmoore","","Leader of the Kirin Tor","",46819,0,0,0,1065353216,0,0,0,153575.000000,0.000000,0.000000,0.000000,1,7,0,0
68966,"Lady Jaina Proudmoore","","Leader of the Kirin Tor","",46819,0,0,0,1065353216,0,0,0,153575.000000,0.000000,0.000000,0.000000,1,7,0,0
68921,"King Varian Wrynn","","King of Stormwind","",28127,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
69026,"King Varian Wrynn","","King of Stormwind","",28127,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,0.000000,0.000000,1,7,0,0
132085,"Lofty Libram","","","",46938,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,14,0,0
68937,"Finale Controller Bunny","","","",36372,11686,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
73962,"Tyrande Whisperwind","","High Priestess of Elune","",39620,0,0,0,1065353216,1065353216,1065353216,1065353216,0.000000,0.000000,77364.000000,0.000000,1,7,0,0
68895,"Pandaren Construction Site","","","",16480,21342,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
68897,"Night Elf Construction Site","","","",16480,21342,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
68900,"Gnome Construction Site","","","",16480,21342,0,0,0,1065353216,0,0,0.000000,0.000000,0.000000,0.000000,0,10,0,0
68972,"Lady Jaina Proudmoore","","Leader of the Kirin Tor","",46819,0,0,0,1065353216,1065353216,1065353216,1065353216,153575.000000,0.000000,0.000000,0.000000,1,7,0,0
73346,"Tong the Fixer","","Innkeeper","",42784,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,0,7,0,0
70978,"Vol'jin","","","",31232,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
71147,"Vol'jin","","","",31232,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
71148,"Vol'jin","","","",31232,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
71250,"Vol'jin","","","",31232,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
72392,"Vol'jin","","","",31232,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,7,0,0
73061,"Anduin Wrynn","","Prince of Stormwind","",46095,0,0,0,1065353216,0,0,0,12748.000000,0.000000,0.000000,0.000000,0,7,0,0
70476,"Wrathion","","The Black Prince","",48189,0,0,0,1065353216,0,0,0,0.000000,0.000000,0.000000,0.000000,1,2,0,0
